ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Metal,0.0,-8.045,178.578,90.685,333.889,5.57,2.8930000000000002,5.39,2.845,3.3339999999999996,5.246e-05,Lu1N1,mp-1102
Insulator,2.294,-6.105,87.419,45.855,337.80800000000005,8.732000000000001,2.935,8.289,2.801,3.2110000000000003,5.186e-05,Ba1O2,mp-1105
Insulator,0.37200000000000005,-3.2710000000000004,29.366999999999997,13.526,199.673,38.77,3.049,40.155,2.9339999999999997,2.9530000000000003,6.054e-05,Sr8Si4,mp-1106
Metal,0.0,-3.76,71.523,18.479,172.122,9.666,3.0380000000000003,9.172,2.951,2.815,5.307e-05,Pt1Se2,mp-1115
Insulator,3.673,-3.81,35.854,31.554000000000002,561.18,30.599,2.738,28.546999999999997,2.5380000000000003,3.028,6.693e-05,Li8S4,mp-1125
Insulator,8.566,-4.6610000000000005,69.52199999999999,47.732,643.089,4.9510000000000005,2.595,4.708,2.385,5.227,7.747e-05,Li1F1,mp-1138
Insulator,4.833,-7.44,187.072,132.982,889.2760000000001,22.325,2.043,21.799,2.013,3.075,6.123e-05,Al4O6,mp-1143
Insulator,1.063,-6.461,88.74,32.124,240.77700000000002,36.228,2.957,34.719,2.8960000000000004,2.397,5.236e-05,Th4S8,mp-1146
Insulator,3.668,-3.7510000000000003,32.467,26.989,502.74199999999996,8.312000000000001,2.7760000000000002,7.416,2.612,3.7769999999999997,6.7e-05,Li2S1,mp-1153
Metal,0.0,-7.568,115.115,57.074,364.89,114.846,2.838,112.00200000000001,2.783,2.565,6.217e-05,Ho16C28,mp-1154
Metal,0.0,-3.4210000000000003,43.152,21.143,199.296,5.925,3.112,5.678,2.95,3.255,6.052e-05,Ga1Sb1,mp-1156
Insulator,8.41,-5.001,7.56,1.4669999999999999,667.169,21.508000000000003,2.3080000000000003,22.936999999999998,2.114,4.415,7.237e-05,C2F8,mp-1167
Insulator,1.3330000000000002,-4.165,37.086,18.941,266.98400000000004,8.715,2.978,7.702000000000001,2.843,2.8280000000000003,6.081e-05,Sn1S2,mp-1170
Insulator,1.489,-4.564,45.599,13.075,306.63599999999997,25.779,2.992,24.638,2.864,2.7689999999999997,6.121e-05,Sr2S6,mp-1175
Insulator,0.995,-6.6610000000000005,57.31399999999999,20.673000000000002,320.80400000000003,8.408999999999999,2.88,8.316,2.798,2.917,6.108e-05,Zr1S2,mp-1186
Insulator,1.5530000000000002,-2.705,52.76,20.776999999999997,230.25400000000002,5.994,3.0780000000000003,5.649,2.93,3.117,6.0599999999999996e-05,Zn1Se1,mp-1190
Insulator,0.518,-5.1370000000000005,42.887,31.471,321.411,101.277,2.91,93.43,2.7680000000000002,2.8139999999999996,5.257e-05,Ba6P28,mp-1195
Metal,0.0,-3.569,40.284,7.402,123.053,15.890999999999998,3.094,14.745,2.977,2.6439999999999997,5.426e-05,Sb2Te3,mp-1201
Insulator,0.723,-5.756,113.79799999999999,71.143,318.595,5.7010000000000005,2.96,5.437,2.838,3.409,5.205e-05,Yb1O1,mp-1216
Insulator,1.286,-3.34,15.029000000000002,7.99,256.558,159.225,3.0460000000000003,146.41,2.826,2.543,5.996e-05,K32Si32,mp-1217
Insulator,0.981,-5.6339999999999995,174.593,130.972,720.538,22.584,2.318,22.304000000000002,2.3280000000000003,2.8139999999999996,6.093e-05,Cr3Si6,mp-1222
Insulator,1.176,-2.87,72.878,20.201,178.00900000000001,24.088,3.154,23.296999999999997,2.969,2.6,5.238e-05,Hg4O4,mp-1224
Metal,0.0,-4.629,88.956,45.474,210.59,46.79600000000001,3.0060000000000002,45.702,2.915,2.84,5.21e-05,Sb12Ir4,mp-1239
Insulator,2.235,-5.757000000000001,171.71,92.206,551.611,24.548000000000002,2.6519999999999997,24.436,2.593,2.6180000000000003,6.097e-05,Ga4O6,mp-1243
Insulator,0.33799999999999997,-4.123,40.592,22.561,261.52299999999997,71.366,3.042,71.402,2.898,2.645,6.228e-05,Sr8Ge16,mp-1244
Metal,0.0,-5.0089999999999995,108.346,62.553000000000004,264.095,35.385999999999996,2.96,34.205999999999996,2.84,2.798,5.213e-05,Sb8Ir4,mp-1247
Insulator,6.814,-5.244,92.07,50.174,541.265,16.221,2.6519999999999997,15.472999999999999,2.574,4.279,6.352e-05,Mg2F4,mp-1249
Insulator,1.5290000000000001,-4.583,31.768,11.777000000000001,163.216,5.9110000000000005,3.1060000000000003,5.642,2.964,2.968,5.183e-05,Ba1Se1,mp-1253
Insulator,3.556,-5.815,140.505,103.26299999999999,782.702,4.305,2.165,3.968,2.14,3.635,6.179e-05,Mg1O1,mp-1265
Insulator,2.0269999999999997,-2.952,19.717,8.749,209.24,9.481,3.2319999999999998,9.076,2.9419999999999997,3.681,6.113e-05,Na2Se1,mp-1266
Insulator,3.406,-4.579,37.217,20.881,437.68,39.205,2.911,36.352,2.623,2.4419999999999997,7.154e-05,Na8C8,mp-1267
Insulator,0.6729999999999999,-6.332000000000001,76.443,32.592,254.88400000000001,57.678000000000004,2.972,56.376000000000005,2.9,2.503,5.235e-05,Dy8S12,mp-1270
Insulator,1.194,-2.2230000000000003,3.977,6.141,130.059,158.32,3.1489999999999996,144.024,2.9560000000000004,2.4819999999999998,5.402e-05,Cs32Ge32,mp-1273
Insulator,0.9740000000000001,-4.854,203.91099999999997,86.79799999999999,408.159,16.857,2.8539999999999996,16.519000000000002,2.755,2.895,5.968e-05,Pt2O4,mp-1285
Insulator,1.625,-3.3689999999999998,12.595999999999998,6.712000000000001,203.252,35.488,3.187,31.831999999999997,2.9389999999999996,2.8810000000000002,6.024e-05,K6S6,mp-1287
Metal,0.0,-2.484,88.251,23.07,231.953,47.081,3.095,46.067,2.91,2.761,6.019e-05,Ag8O8,mp-1288
Insulator,3.063,-4.109,68.656,35.885,460.458,5.4479999999999995,2.786,5.229,2.696,3.259,6.116e-05,Mg1S1,mp-1315
Metal,0.0,-3.681,72.516,42.358000000000004,249.74599999999998,47.099,3.0039999999999996,45.388999999999996,2.8930000000000002,2.785,6.067e-05,Co4Sb12,mp-1317
Insulator,7.352,-5.797999999999999,84.36399999999999,54.629,675.508,131.496,2.396,126.369,2.3930000000000002,3.173,6.254e-05,Al16F48,mp-1323
Insulator,4.008,-7.037999999999999,233.446,201.55599999999998,1065.3319999999999,3.5469999999999997,1.742,3.389,1.6869999999999998,3.502,6.347e-05,Al1N1,mp-1330
Insulator,1.3130000000000002,-3.572,46.081,19.772000000000002,231.732,26.891,3.065,25.291,2.877,2.283,5.505e-05,Ga4Se6,mp-1340
Insulator,2.0909999999999997,-5.6610000000000005,55.463,27.491,243.933,5.836,3.052,5.4910000000000005,2.912,3.327,5.196e-05,Ba1O1,mp-1342
Insulator,0.68,-4.94,55.727,24.391,390.30400000000003,33.556,2.887,31.820999999999998,2.783,3.0610000000000004,6.04e-05,Ca6P6,mp-1345
Insulator,2.217,-6.79,201.405,167.112,1257.451,21.653000000000002,1.359,20.188,1.34,3.7310000000000003,7.108e-05,B12O2,mp-1346
Metal,0.0,-6.928999999999999,102.95,38.826,237.66400000000002,40.257,2.9610000000000003,39.972,2.889,2.7680000000000002,5.229e-05,Th6P8,mp-1347
Metal,0.0,-2.6519999999999997,53.318000000000005,24.395,415.282,7.728,2.827,7.255,2.741,3.763,6.02e-05,Mg2Si1,mp-1367
Insulator,1.534,-3.0389999999999997,6.977,7.5489999999999995,142.713,163.44299999999998,3.159,150.41299999999998,2.94,2.516,5.287e-05,Cs32Si32,mp-1370
Insulator,2.842,-5.636,62.492,35.195,809.971,8.062000000000001,2.138,6.819,2.0669999999999997,2.889,7.165e-05,Li2C2,mp-1378
Insulator,0.956,-4.229,40.064,20.250999999999998,230.202,12.298,3.009,11.786,2.898,2.452,6.069e-05,Sn2S2,mp-1379
Insulator,0.9440000000000001,-4.052,67.65899999999999,43.903999999999996,433.041,61.611999999999995,2.81,58.05,2.682,2.673,6.116e-05,Zn8P16,mp-1392
Insulator,1.229,-3.188,16.583,6.153,138.753,9.787,3.403,9.031,2.992,3.636,6.135e-05,Rb2O1,mp-1394
Insulator,1.4809999999999999,-2.6430000000000002,10.173,4.731,105.19200000000001,44.676,3.332,42.195,2.985,2.932,6.131e-05,Rb8Te4,mp-1397
Insulator,0.45399999999999996,-8.443,36.352,19.121,245.799,66.072,3.033,62.365,2.907,2.4859999999999998,5.221e-05,Sm8S12,mp-1403
Metal,0.0,-7.731,148.075,98.82600000000001,379.16900000000004,5.56,2.8280000000000003,5.2829999999999995,2.77,3.0389999999999997,5.252e-05,Dy1N1,mp-1410
Insulator,0.5429999999999999,-6.1,177.27,128.704,596.364,15.244000000000002,2.526,14.962,2.479,2.866,6.109e-05,P4Ru2,mp-1413
Insulator,2.238,-4.413,41.656000000000006,17.921,238.47400000000002,5.7989999999999995,3.0239999999999996,5.569,2.9210000000000003,3.2,6.032e-05,Ca1Se1,mp-1415
Insulator,2.181,-5.907,31.605,18.333,557.726,47.613,2.5340000000000003,44.85,2.454,2.835,7.322e-05,S10N12,mp-1419
Insulator,3.68,-7.917000000000001,147.936,83.661,401.38699999999994,104.226,2.822,100.837,2.753,2.64,5.199e-05,Lu16O24,mp-1427
Insulator,1.131,-6.056,76.613,23.016,370.285,8.339,2.807,7.955,2.7310000000000003,2.911,6.121e-05,Mo1S2,mp-1434
Insulator,2.8169999999999997,-7.9270000000000005,184.332,103.016,721.952,28.779,2.2769999999999997,28.42,2.234,2.781,6.106e-05,Ti4O8,mp-1439
Insulator,2.583,-4.711,41.193999999999996,24.194000000000003,342.223,54.52,2.9619999999999997,51.461000000000006,2.827,3.534,5.605e-05,Sn6F16,mp-1443
Metal,0.0,-6.406000000000001,136.236,80.705,557.543,170.05200000000002,2.509,155.825,2.512,2.698,5.981e-05,Fe64O96,mp-1456
Insulator,2.702,-5.013,29.391,12.022,420.64099999999996,132.048,2.775,129.614,2.673,2.7030000000000003,6.962e-05,P32S24,mp-1468
Insulator,2.7689999999999997,-5.022,36.701,12.626,418.945,81.01899999999999,2.772,71.413,2.6839999999999997,2.7560000000000002,6.988e-05,P16S12,mp-1469
Insulator,0.72,-4.433,42.391000000000005,22.989,244.21900000000002,81.08,3.0069999999999997,72.35600000000001,2.889,2.839,5.232e-05,Ba8Si16,mp-1477
Insulator,1.369,-6.3839999999999995,152.28799999999998,128.061,968.59,3.722,1.8530000000000002,3.6069999999999998,1.8319999999999999,3.715,6.955e-05,B1P1,mp-1479
Insulator,1.926,-4.876,34.175,15.412,197.96900000000002,5.816,3.069,5.627000000000001,2.94,3.2439999999999998,5.193e-05,Ba1S1,mp-1500
Insulator,0.547,-6.05,54.119,26.765,286.265,79.488,2.964,71.774,2.873,2.55,5.228e-05,La8S16,mp-1508
Insulator,0.6459999999999999,-4.356,35.46,18.189,258.295,55.978,2.9730000000000003,55.177,2.8689999999999998,2.353,6.077e-05,Sn8S12,mp-1509
Insulator,1.3659999999999999,-3.966,35.027,15.353,189.642,5.882000000000001,3.0589999999999997,5.602,2.951,3.306,6.025e-05,Ca1Te1,mp-1519
Insulator,1.608,-4.612,127.478,92.385,560.1709999999999,16.129,2.5860000000000003,15.719000000000001,2.519,2.8480000000000003,6.119e-05,Fe2S4,mp-1522
Insulator,0.601,-3.0780000000000003,9.937999999999999,6.245,141.566,50.383,3.208,45.525,2.967,2.821,6.012e-05,K8Sb8,mp-1536
Insulator,1.3730000000000002,-4.027,70.205,45.614,406.86400000000003,5.394,2.8310000000000004,5.196000000000001,2.745,3.615,6.076e-05,Be1Se1,mp-1541
Insulator,1.7930000000000001,-5.084,80.002,43.623999999999995,519.234,5.365,2.701,4.975,2.63,3.511,6.096e-05,Al1P1,mp-1550
Insulator,0.42100000000000004,-2.907,10.182,3.19,127.238,39.972,3.286,38.18,2.9810000000000003,3.032,6.005e-05,K6Te6,mp-1554
Insulator,1.7819999999999998,-4.673,98.874,65.832,673.862,91.265,2.384,90.18799999999999,2.365,3.031,5.977e-05,Mg24N16,mp-1559
Insulator,3.0039999999999996,-9.032,188.426,96.514,546.4780000000001,7.7989999999999995,2.602,7.485,2.519,3.263,6.035e-05,Zr1O2,mp-1565
Insulator,1.364,-4.667,23.188000000000002,16.883,364.07099999999997,140.27,2.903,134.05700000000002,2.763,2.577,6.035e-05,K12P44,mp-1568
Insulator,1.754,-5.65,184.101,213.77599999999998,1527.8410000000001,3.2,1.097,3.594,1.063,5.249,6.824e-05,Be2C1,mp-1569
Insulator,1.004,-3.457,32.236999999999995,17.979,233.99400000000003,20.622,3.075,19.302,2.931,2.426,6.08e-05,Ga4Se4,mp-1572
Insulator,1.71,-6.705,69.777,40.832,557.89,14.994000000000002,2.542,14.472999999999999,2.385,2.928,7.301e-05,Ca2C4,mp-1575
Insulator,3.03,-5.915,25.518,9.408999999999999,533.851,51.505,2.6260000000000003,49.272,2.5380000000000003,2.605,5.924e-05,As8O12,mp-1581
Insulator,3.097,-5.905,33.272,17.218,526.18,50.255,2.636,48.413999999999994,2.544,2.532,5.924e-05,As8O12,mp-1582
Insulator,2.6519999999999997,-7.055,32.483000000000004,10.698,766.637,68.28,2.042,68.27600000000001,1.797,2.713,8.306e-05,C22F14,mp-1588
Insulator,1.3359999999999999,-5.985,139.287,89.242,804.317,15.661,2.2,15.495,2.142,3.591,5.995e-05,Al4C3,mp-1591
Insulator,1.7069999999999999,-8.499,143.971,89.303,594.964,16.878,2.53,17.084,2.419,2.978,6.039e-05,Nb2O5,mp-1595
Insulator,0.691,-2.656,24.171999999999997,11.853,297.212,22.053,3.116,21.35,2.8560000000000003,3.5580000000000003,6.131e-05,Na6P2,mp-1598
Insulator,4.511,-8.427999999999999,155.692,155.231,1332.842,13.338,1.263,11.648,1.227,3.082,7.003e-05,B4N4,mp-1599
Insulator,3.014,-4.872,21.836,9.184,404.23,16.185,2.802,15.839,2.688,2.958,6.1e-05,Si2S4,mp-1602
Insulator,1.0390000000000001,-5.4639999999999995,49.181000000000004,23.539,290.29200000000003,16.777,2.912,16.419,2.8080000000000003,2.84,5.5100000000000004e-05,Mo2Se4,mp-1634
Insulator,4.531000000000001,-8.577,331.81800000000004,375.577,1784.38,1.538,0.79,1.4869999999999999,0.789,4.232,7.131e-05,B1N1,mp-1639
Insulator,1.895,-6.207000000000001,88.444,28.203000000000003,281.058,85.65799999999999,2.9589999999999996,79.73,2.906,2.271,5.255e-05,Th8S20,mp-1666
Insulator,2.443,-4.808,53.843,27.866999999999997,371.974,5.598,2.873,5.327000000000001,2.779,3.1310000000000002,6.05e-05,Ca1S1,mp-1672
Insulator,0.247,-5.877999999999999,60.01,24.994,250.903,23.07,2.924,22.458000000000002,2.827,2.65,5.521e-05,Zr2Se6,mp-1683
Insulator,3.565,-7.087999999999999,187.48,121.088,898.122,3.875,2.008,3.74,1.9809999999999999,3.4560000000000004,6.222e-05,Al1N1,mp-1700
Insulator,1.247,-5.86,141.697,71.281,497.395,33.805,2.655,34.24,2.537,2.526,5.917e-05,Sb4O10,mp-1705
Insulator,3.343,-7.497999999999999,67.102,35.836999999999996,444.716,28.592,2.667,28.353,2.53,2.978,5.537e-05,Ba2N12,mp-1707
Insulator,1.0170000000000001,-5.001,166.33599999999998,93.15100000000001,632.172,61.251000000000005,2.491,57.85,2.45,3.009,6.072e-05,Fe8Si16,mp-1714
Insulator,1.5919999999999999,-5.417000000000001,187.183,88.73299999999999,512.018,50.751000000000005,2.6439999999999997,50.848,2.582,2.7560000000000002,6.08e-05,Rh8O12,mp-1716
Insulator,1.14,-7.97,55.201,24.698,582.354,138.64700000000002,2.39,135.591,2.3680000000000003,2.394,6.264e-05,Cs6C60,mp-1721
Insulator,1.036,-4.6160000000000005,25.432,19.616,470.827,39.982,2.8339999999999996,38.613,2.6239999999999997,2.523,6.006e-05,K4O12,mp-1726
Insulator,1.828,-6.492000000000001,51.468,20.2,263.64099999999996,8.517999999999999,2.9730000000000003,8.396,2.903,2.9389999999999996,6.225e-05,Ba1C2,mp-1735
Insulator,2.6039999999999996,-8.443999999999999,112.01799999999999,58.653,332.782,42.602,2.932,40.909,2.815,2.539,5.182e-05,Sm6O9,mp-1745
Insulator,6.707999999999999,-5.124,99.507,57.306999999999995,612.419,31.016,2.522,29.819000000000003,2.441,3.673,6.467e-05,Mg4F8,mp-1746
Insulator,1.64,-2.674,10.015,3.722,114.975,10.187999999999999,3.342,9.004,2.987,3.824,6.047e-05,K2Te1,mp-1747
Insulator,3.529,-6.4639999999999995,31.939,17.212,340.384,69.061,2.951,67.546,2.823,3.198,5.642e-05,U4F20,mp-1760
Insulator,2.408,-8.612,114.634,59.611000000000004,305.67400000000004,109.74,2.986,105.499,2.864,2.6,5.184e-05,Tm16O24,mp-1767
Insulator,1.6580000000000001,-6.093999999999999,8.009,-1.426,695.752,27.695,2.383,27.416999999999998,2.388,3.005,5.873e-05,N4O8,mp-1771
Metal,0.0,-9.269,205.25799999999998,74.82300000000001,354.856,8.33,2.859,8.184,2.801,2.826,5.563e-05,U1N2,mp-1776
Insulator,7.422999999999999,-6.888999999999999,201.019,150.401,1152.382,3.1039999999999996,1.575,3.455,1.506,5.162999999999999,6.243e-05,Be1O1,mp-1778
Insulator,1.087,-3.5839999999999996,39.028,16.486,152.356,5.979,3.095,5.689,2.9810000000000003,3.122,5.176e-05,Yb1Te1,mp-1779
Insulator,5.632000000000001,-3.895,15.085999999999999,5.827999999999999,121.495,7.125,3.568,5.752000000000001,2.995,3.755,5.298e-05,Cs1F1,mp-1784
Insulator,1.5519999999999998,-5.952999999999999,107.419,48.287,573.795,68.904,2.565,66.64,2.436,2.597,5.924e-05,As8O20,mp-1788
Insulator,7.545,-6.723,231.635,180.935,1226.54,2.822,1.5219999999999998,2.784,1.475,5.212999999999999,6.243e-05,Be1O1,mp-1794
Insulator,0.92,-4.501,21.705,13.439,345.67,43.876999999999995,2.9360000000000004,40.121,2.7710000000000004,2.542,6.013e-05,Rb4O12,mp-1806
Insulator,7.2010000000000005,-5.132999999999999,5.4110000000000005,7.45,679.4069999999999,11.395999999999999,2.5180000000000002,10.921,2.335,4.331,5.593e-05,Si1F4,mp-1818
Insulator,1.715,-5.917999999999999,135.931,65.25,475.267,30.497,2.7060000000000004,30.633000000000003,2.5839999999999996,2.559,5.997e-05,Sb4O8,mp-1819
Insulator,1.068,-4.329,56.534,30.285,223.52700000000002,5.821000000000001,3.05,5.593999999999999,2.938,3.1,5.213e-05,Yb1S1,mp-1820
Insulator,1.1740000000000002,-6.042000000000001,60.299,38.132,264.548,16.743,2.909,16.338,2.818,2.929,4.7499999999999996e-05,W2Se4,mp-1821
Insulator,0.561,-3.2289999999999996,32.263000000000005,6.836,106.90100000000001,25.423000000000002,3.287,23.546999999999997,2.986,2.419,5.214e-05,Tl4Se4,mp-1836
Insulator,2.634,-7.957000000000001,175.287,93.958,700.575,58.38,2.335,58.271,2.325,2.702,6.072e-05,Ti8O16,mp-1840
Insulator,0.408,-4.404,100.833,61.62,271.712,35.402,2.9410000000000003,34.148,2.847,2.838,5.438e-05,Te8Ru4,mp-1848
Insulator,3.755,-6.412000000000001,31.396,14.174000000000001,329.32300000000004,16.73,2.978,16.558,2.838,3.5869999999999997,5.645e-05,U1F5,mp-1852
Insulator,0.845,-5.1370000000000005,54.303999999999995,39.786,412.611,100.13799999999999,2.841,92.07700000000001,2.685,2.8280000000000003,6.106e-05,Sr6P28,mp-1853
Insulator,4.1930000000000005,-10.015,201.541,98.561,453.88800000000003,61.43600000000001,2.7439999999999998,63.305,2.678,2.656,5.183e-05,Hf8O16,mp-1858
Insulator,1.225,-5.032,58.407,27.484,368.579,31.383000000000003,2.878,30.862,2.79,2.657,6.079e-05,Si6As6,mp-1863
Metal,0.0,-5.954,81.142,46.56399999999999,391.555,31.519000000000002,2.7969999999999997,30.636999999999997,2.697,2.7880000000000003,5.2600000000000005e-05,La4P20,mp-1864
Insulator,3.91,-3.685,93.676,38.94,398.45599999999996,16.566,2.8789999999999996,15.567,2.765,3.737,6.362e-05,Zn2F4,mp-1873
Insulator,4.279,-3.8689999999999998,12.222999999999999,2.0909999999999997,406.60400000000004,71.92,2.835,73.2,2.701,3.377,5.617e-05,Te4F24,mp-1875
Metal,0.0,-4.093999999999999,52.856,20.75,222.78599999999997,5.811,3.032,5.581,2.929,2.833,6.072e-05,Sn1S1,mp-1876
Insulator,4.373,-4.636,37.42,16.211,358.834,23.232,2.898,22.43,2.803,3.932,5.596e-05,Sb2F6,mp-1880
Metal,0.0,-3.61,39.371,14.95,158.708,6.153,3.113,5.6979999999999995,2.975,3.218,6.003e-05,Sn1Te1,mp-1883
Insulator,1.052,-2.603,6.812,5.966,151.126,156.844,3.1660000000000004,144.107,2.9419999999999997,2.521,6.161e-05,Rb32Ge32,mp-1888
Insulator,0.8440000000000001,-4.837,123.68299999999999,81.335,369.089,34.158,2.8569999999999998,33.219,2.76,2.6039999999999996,5.519e-05,Ru4Se8,mp-1922
Insulator,0.515,-3.255,102.853,33.718,286.491,11.636,2.9930000000000003,11.264000000000001,2.8710000000000004,3.551,6.016e-05,Cu3N1,mp-1933
Insulator,5.25,-7.403,188.149,141.264,910.747,44.873999999999995,1.982,43.156000000000006,1.974,2.815,6.153e-05,Al8O12,mp-1938
Insulator,1.011,-3.4589999999999996,32.238,20.097,234.18900000000002,20.624000000000002,3.074,19.303,2.928,2.426,6.08e-05,Ga4Se4,mp-1943
Insulator,1.484,-4.595,51.269,21.754,280.173,17.295,3.008,16.805,2.872,2.9989999999999997,6.095e-05,Sr2S4,mp-1950
Insulator,3.125,-7.481,199.91400000000002,150.088,1001.9830000000001,17.771,1.8130000000000002,18.423,1.758,3.426,7.439e-05,P3N5,mp-1954
Insulator,1.0590000000000002,-3.972,30.096999999999998,10.448,149.634,5.945,3.091,5.644,2.9739999999999998,3.278,5.993e-05,Sr1Te1,mp-1958
Insulator,4.928,-4.628,69.965,68.83800000000001,788.801,6.869,2.184,6.55,2.032,3.742,6.906e-05,Li2O1,mp-1960
Insulator,3.3819999999999997,-7.949,115.509,51.361999999999995,328.17400000000004,13.793,2.908,13.712,2.815,3.0460000000000003,5.174e-05,La2O3,mp-1968
Metal,0.0,-8.213,115.48,67.416,279.839,5.938,2.995,5.369,2.878,3.201,5.239e-05,Tm1N1,mp-1975
Insulator,3.34,-7.15,355.251,232.63299999999998,1476.865,15.592,1.03,17.160999999999998,0.9940000000000001,3.2,8.262e-05,C6N8,mp-1985
Insulator,1.767,-4.232,126.821,46.18,393.191,5.358,2.8510000000000004,5.143,2.7769999999999997,3.4730000000000003,6.088e-05,Zn1O1,mp-1986
Insulator,0.995,-3.1860000000000004,45.883,24.075,303.527,115.965,2.991,113.594,2.862,3.177,6.01e-05,Mg24As16,mp-1990
Insulator,2.256,-5.778,33.093,14.7,408.983,52.896,2.813,52.696000000000005,2.7310000000000003,2.5860000000000003,5.991e-05,Sb8O12,mp-1999
Metal,0.0,-4.813,123.838,88.13600000000001,439.895,16.722,2.806,16.345,2.719,2.7039999999999997,6.121e-05,Fe2As4,mp-2008
Insulator,1.194,-5.11,149.083,105.443,516.918,31.713,2.6630000000000003,30.634,2.611,2.65,6.104e-05,Ru4S8,mp-2030
Insulator,2.7110000000000003,-8.232999999999999,119.01899999999999,52.972,327.254,13.979000000000001,2.937,13.747,2.821,3.003,5.183e-05,Pr2O3,mp-2063
Insulator,5.879,-3.938,30.791,13.017000000000001,194.40400000000002,7.124,3.523,5.943,2.95,3.728,6.78e-05,Rb1F1,mp-2064
Insulator,1.6980000000000002,-4.105,80.68,34.826,389.05,23.811,2.84,23.421999999999997,2.739,3.409,6.283e-05,Rh2F6,mp-2068
Insulator,0.677,-2.674,59.93899999999999,31.899,335.555,120.825,2.9810000000000003,115.845,2.8310000000000004,2.818,5.997e-05,Zn24P16,mp-2071
Insulator,0.619,-2.866,9.326,5.392,118.82,25.023000000000003,3.29,23.625999999999998,2.977,3.17,6.005e-05,K4Te4,mp-2072
Insulator,1.01,-2.931,29.725,20.75,295.778,11.857000000000001,3.114,11.159,2.872,3.636,6.683e-05,Li3Sb1,mp-2074
Insulator,3.89,-7.906000000000001,241.757,196.11,1127.492,20.427,1.614,21.392,1.58,3.051,6.607e-05,Si6N8,mp-2075
Insulator,0.39,-6.124,59.581,23.462,234.178,9.158,2.9619999999999997,8.797,2.883,2.972,5.520000000000001e-05,Zr1Se2,mp-2076
Insulator,1.21,-4.095,27.051,15.841,212.636,28.982,3.093,27.956999999999997,2.86,2.8510000000000004,6.059e-05,Rb4P6,mp-2079
Metal,0.0,-6.222,190.69,100.991,413.931,153.61700000000002,2.761,141.879,2.7230000000000003,2.576,5.233e-05,Si40Ir24,mp-2084
Insulator,0.614,-3.0380000000000003,-0.193,4.978,128.939,72.273,3.188,71.208,2.971,2.7260000000000004,5.418e-05,Rb8Te12,mp-2095
Insulator,0.428,-5.374,65.923,28.671,330.224,11.636,2.938,11.937000000000001,2.826,2.96,6.058e-05,Sn2O2,mp-2097
Metal,0.0,-8.445,143.656,86.139,465.94199999999995,5.23,2.747,5.104,2.679,3.332,6.083e-05,Y1N1,mp-2114
Metal,0.0,-7.85,141.879,94.755,371.80800000000005,5.599,2.844,5.309,2.7769999999999997,3.0389999999999997,5.247e-05,Tb1N1,mp-2117
Insulator,2.612,-5.284,92.757,29.737,405.93199999999996,63.368,2.818,65.82600000000001,2.7710000000000004,2.5810000000000004,5.988e-05,Te8O16,mp-2125
Insulator,3.687,-7.28,84.296,43.166000000000004,544.262,29.718000000000004,2.528,29.682,2.4459999999999997,2.8510000000000004,6.434e-05,Sr2N12,mp-2131
Insulator,1.8880000000000001,-4.2589999999999995,125.18,44.881,383.733,11.152999999999999,2.8789999999999996,11.242,2.7880000000000003,3.2430000000000003,6.088e-05,Zn2O2,mp-2133
Insulator,2.301,-5.885,39.779,23.295,440.051,52.665,2.7769999999999997,51.968,2.717,2.51,5.991e-05,Sb8O12,mp-2136
Insulator,0.441,-4.135,35.619,20.555999999999997,216.577,71.19,3.055,71.488,2.918,2.7060000000000004,5.357e-05,Ba8Ge16,mp-2139
Metal,0.0,-4.953,117.139,73.637,263.973,35.097,2.94,33.934,2.865,2.943,4.693e-05,Te8Os4,mp-2142
Insulator,0.9490000000000001,-2.799,11.869000000000002,5.735,198.929,155.375,3.155,141.981,2.9210000000000003,2.62,6.148e-05,K32Ge32,mp-2146
