ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Metal,0.0,-3.822,71.029,37.178,500.877,32.006,2.685,29.841,2.64,2.853,6.103e-05,Mg5Si6,mp-31404
Metal,0.0,-3.674,51.122,17.581,135.355,12.51,3.085,12.085,2.968,2.766,5.267e-05,Ba2Pt2,mp-31498
Metal,0.0,-6.172,131.127,80.067,422.514,14.332,2.819,13.657,2.732,2.992,5.213e-05,Ba1Sn1O3,mp-3163
Insulator,5.992,-6.404,104.469,57.334,483.868,64.05,2.714,61.212,2.675,2.694,5.21e-05,Ba4S4O16,mp-3164
Insulator,2.912,-7.838,132.869,86.332,597.314,69.088,2.54,68.341,2.486,2.788,5.183e-05,Ba2Ti8O18,mp-3175
Metal,0.0,-4.35,57.917,41.567,319.514,5.978,3.002,5.777,2.859,3.278,6.246e-05,Ge2,mp-32
Insulator,4.72,-7.404,106.654,68.383,779.87,25.709,2.226,24.684,2.218,3.063,6.087e-05,Ca2C2O6,mp-3205
Metal,0.0,-3.158,79.525,32.154,274.741,15.005,3.035,14.667,2.904,2.959,6.2e-05,Sr1Ni2Ge2,mp-3207
Metal,0.0,-6.217,87.944,45.908,265.818,17.276,2.933,17.098,2.866,3.007,6.035e-05,Zr2Ge2Te2,mp-3208
Insulator,2.126,-5.633,126.087,66.726,448.46,64.224,2.791,64.27,2.696,2.594,6.021e-05,Sr2Te6O16,mp-3252
Metal,0.0,-3.483,143.048,48.27,325.307,17.582,2.961,17.204,2.842,2.836,6.216e-05,Ni2Ge2Pd2,mp-3274
Insulator,0.883,-8.359,135.681,75.583,478.985,29.266,2.683,28.061,2.627,2.758,5.149e-05,W6O18,mp-32777
Metal,0.0,-6.397,113.184,24.181,211.243,17.667,2.972,17.512,2.944,3.049,6.239e-05,Zr4Ni2,mp-328
Metal,0.0,-5.968,43.334,29.833,169.627,9.503,3.024,8.865,2.925,3.154,4.68e-05,Hf1Te2,mp-32887
Insulator,5.845,-8.429,29.542,17.298,609.06,152.97,2.319,145.455,2.397,2.569,5.918e-05,Si48O96,mp-32895
Metal,0.0,-5.637,303.009,171.463,508.622,5.47,2.641,5.333,2.613,2.973,6.201e-05,Ru2,mp-33
Insulator,4.276,-6.353,79.65,35.187,419.77,16.296,2.777,16.279,2.727,3.088,5.21e-05,Ba1S1O4,mp-3307
Metal,0.0,-5.046,151.154,52.912,372.835,46.189,2.864,44.305,2.784,2.78,6.09e-05,Ca2Pd6O8,mp-3315
Insulator,3.149,-8.361,131.16,83.827,520.782,13.218,2.672,12.946,2.599,3.142,6.046e-05,Sr1Zr1O3,mp-3323
Metal,0.0,-3.938,186.082,90.715,489.877,77.825,2.673,75.85,2.65,2.947,5.995e-05,Ti6Si7Ni16,mp-3337
Insulator,2.452,-7.247,139.503,71.24,528.406,33.771,2.653,33.401,2.577,2.832,6.051e-05,Sr3Ti2O7,mp-3349
Insulator,1.919,-5.962,101.249,43.224,319.072,19.355,2.973,19.123,2.842,2.789,5.188e-05,Ba2Sn1O4,mp-3359
Insulator,1.923,-5.874,117.289,54.139,393.775,18.495,2.875,18.376,2.768,2.857,6.052e-05,Sr2Sn1O4,mp-3376
Insulator,4.105,-8.527,147.457,91.127,463.15,54.698,2.725,55.207,2.671,2.59,5.206e-05,Sr4Hf4O12,mp-3378
Insulator,3.489,-7.322,174.576,135.565,838.707,25.525,2.077,24.669,2.065,3.158,6.127e-05,Ca2Si2O6,mp-3382
Insulator,3.708,-7.403,175.314,131.068,834.41,25.439,2.109,24.511,2.072,3.193,6.127e-05,Ca2Si2O6,mp-3387
Insulator,3.819,-5.804,94.582,48.258,422.926,27.672,2.823,26.298,2.722,2.699,6.02e-05,Sr2Se2O6,mp-3395
Insulator,2.956,-7.074,74.462,38.344,356.45,76.027,2.864,75.852,2.778,2.508,5.165e-05,Ba8Ti4O16,mp-3397
Metal,0.0,-5.01,123.442,56.825,563.544,2.873,2.649,2.903,2.52,3.595,6.058e-05,Si1,mp-34
Insulator,2.737,-7.502,147.198,93.802,675.853,26.187,2.379,25.837,2.323,2.964,6.037e-05,Ca2Ti2O6,mp-3442
Insulator,1.997,-7.755,153.644,93.438,678.813,33.068,2.349,33.173,2.316,2.928,6.116e-05,Ca2Ti4O8,mp-3463
Insulator,4.719,-7.158,144.597,83.287,836.036,90.376,2.141,88.347,2.149,2.581,6.07e-05,Mg8Si8O24,mp-3470
Insulator,3.977,-5.85,107.99,42.592,445.795,64.316,2.746,60.828,2.663,2.56,5.1e-05,Pb4S4O16,mp-3472
Metal,0.0,-7.167,93.35,38.336,213.746,28.383,2.96,25.674,2.9,2.894,6.028e-05,Zr5Te4,mp-350
Insulator,3.418,-5.023,87.907,40.377,428.605,68.552,2.826,67.8,2.758,2.459,6.001e-05,Zn4Te6O16,mp-3502
Metal,0.0,-4.171,166.595,66.581,471.355,23.184,2.722,22.252,2.673,2.775,6.075e-05,Si4Ni4,mp-351
Insulator,2.288,-8.342,123.558,50.296,425.497,32.932,2.749,32.399,2.709,2.79,6.085e-05,Zr4S4O4,mp-3519
Insulator,4.01,-9.965,198.286,98.393,453.515,31.68,2.744,30.914,2.685,2.704,5.178e-05,Hf4O8,mp-352
Insulator,5.387,-7.099,186.355,131.873,938.107,46.591,1.933,44.727,1.924,2.73,6.18e-05,Mg4Si4O12,mp-3547
Metal,0.0,-3.261,136.323,48.433,358.939,14.941,2.91,16.007,2.793,3.029,6.03e-05,Ni3S2,mp-362
Insulator,3.504,-8.179,130.565,79.23,514.727,51.909,2.653,52.907,2.599,2.662,6.042e-05,Sr4Zr4O12,mp-3626
Insulator,2.621,-6.6,143.777,82.9,616.455,40.326,2.567,39.782,2.476,2.8,6.02e-05,Ca2Ge4O10,mp-3707
Insulator,3.898,-8.534,150.017,87.325,433.044,28.187,2.778,28.57,2.695,2.622,5.207e-05,Sr2Hf2O6,mp-3721
Metal,0.0,-6.999,159.592,94.399,616.673,19.402,2.458,19.757,2.42,3.076,6.047e-05,Ti4C2S2,mp-3732
Metal,0.0,-3.425,148.905,60.194,360.16,11.726,2.877,11.322,2.8,3.009,6.205e-05,Ti1Ni2Sn1,mp-3740
Insulator,2.784,-6.237,156.636,91.687,694.631,25.982,2.408,25.984,2.382,2.874,6.084e-05,Mg2Ge2O6,mp-3759
Insulator,3.414,-7.369,157.351,93.551,770.396,25.535,2.221,25.503,2.231,2.966,6.091e-05,Mg2Ti2O6,mp-3771
Insulator,3.359,-5.938,128.41,56.158,539.618,110.404,2.648,105.805,2.585,2.552,6.02e-05,Zn12Si6O24,mp-3789
Metal,0.0,-6.132,245.535,106.799,492.123,5.526,2.662,5.334,2.631,3.037,6.079e-05,Si1Ru1,mp-381
Insulator,0.981,-5.982,50.711,15.596,221.199,20.069,2.986,19.784,2.898,2.634,5.238e-05,Ba2Zr1S4,mp-3813
Insulator,4.493,-7.346,101.908,55.08,557.322,50.665,2.52,48.43,2.476,2.708,6.013e-05,Sr4C4O12,mp-3822
Insulator,3.083,-8.167,128.608,76.468,447.05,13.413,2.741,13.156,2.676,3.043,5.182e-05,Ba1Zr1O3,mp-3834
Insulator,0.24,-6.334,81.374,33.248,314.291,43.53,2.846,43.776,2.801,2.557,5.236e-05,Ba1Mo6S8,mp-3835
Insulator,2.933,-6.503,131.25,75.926,526.516,111.456,2.705,108.858,2.625,2.694,5.158e-05,Ba3Ge12O27,mp-3848
Metal,0.0,-6.288,127.647,82.892,482.143,20.397,2.692,20.357,2.657,3.189,6.057e-05,Ti4Sn2C2,mp-3871
Metal,0.0,-4.332,138.851,45.706,312.255,24.088,2.922,23.292,2.843,2.624,6.079e-05,Si4Pd4,mp-389
Insulator,2.319,-7.815,172.941,88.461,670.82,14.296,2.429,14.093,2.33,3.041,6.024e-05,Ti2O4,mp-390
Insulator,3.33,-6.31,151.671,90.786,675.489,32.849,2.364,32.064,2.357,2.693,6.08e-05,Mg4Ge2O8,mp-3904
Metal,0.0,-3.463,130.604,25.555,209.476,69.76,3.032,67.387,2.934,2.566,6.001e-05,Pd16S7,mp-393
Insulator,4.118,-7.343,106.91,70.435,661.478,120.592,2.395,117.169,2.386,2.798,6.027e-05,Ca12Si8O28,mp-3932
Metal,0.0,-7.267,111.082,65.354,403.456,15.978,2.749,15.743,2.688,3.252,6.101e-05,Zr2Si2S2,mp-3938
Insulator,2.61,-7.794,136.754,86.565,537.978,64.767,2.597,61.007,2.546,2.588,5.183e-05,Ba3Ti6O15,mp-3943
Insulator,4.946,-7.429,83.574,50.911,713.171,26.443,2.325,25.554,2.318,2.982,6.017e-05,Ca2C2O6,mp-3953
Insulator,4.409,-7.261,105.785,58.975,536.205,72.154,2.644,68.105,2.573,2.728,6.031e-05,Sr6Si6O18,mp-3978
Metal,0.0,-3.62,79.376,20.15,155.049,10.449,3.054,9.286,2.96,3.122,4.675e-05,Te2Pt1,mp-399
Insulator,0.88,-4.445,52.215,18.996,216.065,24.475,3.054,24.117,2.912,2.608,5.193e-05,Ba2Pd2S4,mp-4009
Insulator,2.783,-7.526,144.234,95.89,681.614,50.93,2.351,51.628,2.304,2.851,6.037e-05,Ca4Ti4O12,mp-4019
Metal,0.0,-2.668,48.024,35.208,386.027,8.465,2.916,8.224,2.775,3.429,6.227e-05,Mg2Ge1,mp-408
Insulator,3.657,-5.74,101.038,57.703,467.428,62.762,2.742,61.91,2.665,2.588,6.029e-05,Sr4Se4O16,mp-4092
Metal,0.0,-8.525,86.013,31.888,237.878,3.193,2.946,2.727,2.91,3.254,6.206e-05,Zr1,mp-41
Insulator,3.971,-7.241,118.683,71.552,664.549,66.394,2.44,63.668,2.394,2.813,6.03e-05,Ca8Si4O16,mp-4180
Insulator,2.145,-6.303,127.446,69.705,503.918,27.499,2.698,26.622,2.638,2.737,6.036e-05,Ca2Sn2O6,mp-4190
Insulator,1.011,-6.414,139.026,82.254,584.626,35.533,2.565,35.775,2.513,2.732,6.045e-05,Ca4Ru2O8,mp-4208
Metal,0.0,-3.785,145.96,38.613,269.353,25.231,3.009,24.926,2.884,2.723,6.205e-05,Ge3Pd6,mp-423
Insulator,2.719,-5.224,83.858,37.302,328.634,35.448,2.962,34.546,2.864,2.849,5.222e-05,Ba3Zn3O6,mp-4236
Insulator,2.3,-5.879,93.238,49.285,421.651,62.5,2.833,62.268,2.749,2.663,6.029e-05,Sr4Te4O16,mp-4274
Insulator,2.667,-6.61,145.74,86.684,627.665,73.064,2.556,73.944,2.464,2.726,6.01e-05,Ca4Ge8O20,mp-4279
Insulator,2.461,-6.157,112.296,56.369,407.372,71.859,2.827,71.885,2.744,2.608,6.048e-05,Sr8Sn4O16,mp-4287
Metal,0.0,-1.301,142.151,68.871,375.0,5.977,2.939,5.629,2.795,3.394,6.183e-05,Zn1Ni1,mp-429
Insulator,2.85,-7.938,190.856,103.927,727.98,28.616,2.27,28.269,2.24,2.779,6.089e-05,Ti4O8,mp-430
Insulator,4.907,-7.139,149.245,86.489,843.769,48.921,2.133,46.519,2.113,2.601,6.079e-05,Mg4Si4O12,mp-4321
Insulator,3.906,-7.157,110.635,61.874,625.113,109.267,2.387,104.509,2.374,2.77,5.972e-05,Zr4S8O32,mp-4325
Metal,0.0,-6.3,149.231,80.704,473.301,13.54,2.758,13.143,2.652,2.913,6.036e-05,Sr1Ru1O3,mp-4346
Insulator,1.359,-5.391,116.946,36.863,328.024,17.027,2.97,16.584,2.855,2.987,6.055e-05,Sr2Pd1O3,mp-4359
Insulator,3.525,-8.153,130.575,80.04,513.932,51.992,2.653,52.99,2.598,2.657,6.042e-05,Sr4Zr4O12,mp-4387
Insulator,4.701,-7.127,186.174,131.789,934.799,22.877,1.962,22.269,1.939,3.085,6.196e-05,Mg2Si2O6,mp-4391
Insulator,4.893,-6.406,87.311,49.438,615.789,29.474,2.496,28.215,2.432,2.836,6.047e-05,Ca2S2O8,mp-4406
Insulator,4.495,-7.415,117.308,70.881,703.204,67.443,2.34,63.404,2.331,2.826,6.014e-05,Ca6Si6O18,mp-4428
Insulator,4.489,-7.382,116.591,69.685,695.196,68.515,2.357,64.691,2.341,2.838,6.014e-05,Ca6Si6O18,mp-4429
Insulator,1.849,-6.403,137.936,75.443,517.475,53.326,2.682,54.779,2.593,2.722,6.031e-05,Ca4Sn4O12,mp-4438
Metal,0.0,-4.566,74.375,27.283,231.81,35.976,2.973,35.088,2.918,2.768,5.201e-05,Ca4Si4Pt4,mp-4478
Insulator,4.052,-7.241,103.534,66.779,630.204,67.426,2.473,63.932,2.441,2.856,6.039e-05,Ca8Si4O16,mp-4481
Metal,0.0,-1.918,14.817,7.478,205.067,3.02,3.03,2.803,2.932,3.909,6.231e-05,Ca1,mp-45
Insulator,3.67,-8.76,145.53,94.876,468.171,13.628,2.741,13.338,2.675,2.829,5.209e-05,Sr1Hf1O3,mp-4551
Insulator,3.718,-8.263,136.841,82.117,589.406,50.794,2.535,52.344,2.488,2.714,6.038e-05,Ca4Zr4O12,mp-4571
Insulator,2.861,-6.408,132.51,78.12,642.608,144.431,2.423,136.64,2.392,2.701,5.992e-05,Mg16Ge16O48,mp-4575
Insulator,2.315,-4.883,46.919,19.993,285.754,40.377,2.998,39.291,2.875,2.615,6.115e-05,Sr4Ge2S8,mp-4578
Insulator,1.439,-7.952,177.488,101.91,702.992,25.486,2.317,25.424,2.292,2.791,6.105e-05,Ti4O6,mp-458
Insulator,2.436,-5.879,127.211,60.213,383.356,60.563,2.856,57.207,2.784,2.555,5.205e-05,Sr8Pt2O12,mp-4598
Metal,0.0,-4.673,123.742,57.29,468.618,5.488,2.692,5.422,2.654,3.527,6.231e-05,Ti2,mp-46
Insulator,4.868,-8.838,188.076,101.705,537.878,31.655,2.623,31.419,2.586,2.54,5.227e-05,Hf2Si2O8,mp-4609
Metal,0.0,-8.216,112.547,61.576,352.3,20.17,2.838,19.753,2.791,3.203,6.047e-05,Zr4Sn2C2,mp-4613
Insulator,4.327,-7.452,92.393,58.727,761.33,48.344,2.245,45.933,2.232,2.75,6.011e-05,Ca4C4O12,mp-4626
Metal,0.0,-6.94,94.436,56.46,357.107,16.548,2.815,16.137,2.779,3.02,6.104e-05,Zr2Si2Se2,mp-4628
Insulator,1.85,-4.843,68.375,28.072,376.989,45.87,2.857,43.849,2.743,2.576,5.988e-05,Pd2Se4O10,mp-4649
Insulator,2.379,-7.392,150.634,89.003,574.441,27.496,2.543,27.449,2.464,2.706,6.04e-05,Sr2Ti2O6,mp-4651
Insulator,4.051,-8.536,147.663,91.041,463.516,54.717,2.724,55.199,2.669,2.576,5.206e-05,Sr4Hf4O12,mp-4673
Insulator,3.796,-4.917,139.484,61.265,485.945,53.141,2.73,50.418,2.617,2.586,5.991e-05,Zn4Se4O12,mp-4682
Insulator,2.721,-8.789,426.817,525.039,2087.394,1.818,0.565,1.926,0.551,3.097,8.583e-05,C4,mp-47
Insulator,1.106,-6.196,190.17,111.262,658.206,14.204,2.446,14.107,2.375,2.953,6.038e-05,Ge2O4,mp-470
Insulator,2.317,-6.318,128.365,67.141,518.802,36.678,2.698,36.842,2.615,2.833,6.05e-05,Ca4Sn2O8,mp-4747
Insulator,3.339,-6.413,111.656,42.576,410.52,122.933,2.77,116.331,2.74,2.787,5.991e-05,Zr4Te12O32,mp-4759
Insulator,1.533,-5.676,162.401,74.628,421.394,26.67,2.811,26.347,2.713,2.654,5.202e-05,Ca2Pt2O6,mp-4784
Metal,0.0,-8.814,116.629,84.673,1288.371,5.482,1.448,5.47,1.34,3.132,8.298e-05,C4,mp-48
Insulator,2.893,-6.396,144.867,78.273,649.367,50.799,2.504,48.079,2.423,2.658,5.998e-05,Mg4Ge4O12,mp-4819
Insulator,4.052,-8.443,181.418,88.13,633.106,29.859,2.512,29.229,2.432,2.799,6.022e-05,Zr2Si2O8,mp-4820
Metal,0.0,-4.95,153.23,62.524,311.284,11.791,2.898,11.39,2.839,3.065,5.339e-05,Hf1Ni2Sn1,mp-4828
Metal,0.0,-3.965,174.626,66.843,330.758,22.583,2.871,22.253,2.82,3.257,6.223e-05,Zr2Ni6,mp-485
Metal,0.0,-2.87,33.828,19.971,251.074,35.694,3.049,34.054,2.913,3.179,6.221e-05,Ca4Mg4Sn4,mp-4864
Metal,0.0,-6.508,102.103,56.466,315.871,17.422,2.888,17.202,2.825,2.921,6.1e-05,Zr2Ge2Se2,mp-4878
Metal,0.0,-8.798,131.581,71.333,281.766,20.639,2.891,20.196,2.863,3.073,5.21e-05,Hf4Sn2C2,mp-4893
Metal,0.0,-7.922,395.665,229.422,432.807,5.688,2.744,5.451,2.713,3.016,5.357e-05,Os2,mp-49
Metal,0.0,-7.188,227.28,106.158,437.675,21.947,2.745,21.606,2.704,3.03,6.204e-05,Ge2Mo6,mp-494
Insulator,2.099,-6.145,115.569,57.777,417.374,39.863,2.826,39.214,2.741,2.76,6.05e-05,Sr4Sn2O8,mp-4941
Metal,0.0,-4.416,59.172,32.174,333.947,34.892,2.929,33.909,2.832,2.898,6.082e-05,Sr4Si8,mp-496
Insulator,5.56,-6.081,106.855,52.338,663.265,57.0,2.414,50.69,2.343,2.687,6.016e-05,Mg4S4O16,mp-4967
Metal,0.0,-6.797,102.4,59.665,345.287,16.264,2.83,16.167,2.779,3.139,6.093e-05,Zr2Ge2S2,mp-4997
Metal,0.0,-8.812,153.451,73.405,418.69,20.147,2.739,20.248,2.692,2.916,6.043e-05,Zr4C2S2,mp-5025
Insulator,4.556,-7.167,143.559,77.134,786.697,96.14,2.278,91.628,2.256,2.664,6.023e-05,Mg8Si8O24,mp-5026
Insulator,2.933,-5.729,53.391,33.41,411.97,95.78,2.838,89.136,2.732,2.646,6.014e-05,Ca4Te8O20,mp-5040
Insulator,2.394,-7.394,158.656,85.611,525.644,56.09,2.681,55.108,2.607,2.744,5.175e-05,Ti6Pb2O14,mp-504427
Insulator,3.048,-7.84,148.237,90.723,614.269,100.766,2.511,100.296,2.46,2.634,5.181e-05,Ba2Ti12O26,mp-504457
Insulator,1.524,-4.471,37.56,16.087,303.387,54.335,2.956,52.969,2.857,2.201,6.074e-05,Sn4Ge4S12,mp-5045
Insulator,1.693,-5.808,111.423,50.386,356.397,55.249,2.89,53.834,2.796,2.48,5.172e-05,Sn4Pb4O12,mp-504543
Insulator,2.08,-4.757,30.097,16.132,226.347,86.868,3.007,78.046,2.913,2.061,5.227e-05,Si4Pb8S16,mp-504564
Insulator,2.626,-6.788,121.191,59.659,618.656,59.576,2.468,57.606,2.426,2.694,6.004e-05,Mg4Cr4O16,mp-504578
Insulator,3.686,-7.097,130.939,75.6,555.801,69.523,2.666,65.918,2.58,2.812,5.175e-05,Ca4Si6Pb2O18,mp-504590
Insulator,2.074,-7.513,120.469,52.624,399.458,62.632,2.827,64.009,2.79,2.746,5.168e-05,Pb4W4O16,mp-504591
Metal,0.0,-7.93,280.113,128.858,466.059,78.848,2.692,81.235,2.691,2.95,5.65e-05,Fe12W12C6,mp-504619
Insulator,2.589,-5.142,100.012,56.21,383.414,142.833,2.85,135.752,2.777,2.44,5.979e-05,Ni8Te16O40,mp-504692
Metal,0.0,-6.601,180.144,103.192,452.194,57.419,2.725,57.252,2.684,3.214,5.201e-05,Hf4Fe8Si8,mp-504741
Insulator,3.263,-7.416,110.111,64.46,568.631,75.459,2.618,74.989,2.556,2.823,5.162e-05,Ba2Fe2Si8O20,mp-504885
Metal,0.0,-3.567,159.945,43.826,253.469,132.756,2.969,126.754,2.889,2.419,5.874e-05,Si8Pd36,mp-505071
Insulator,2.622,-7.024,114.221,64.13,668.746,63.151,2.382,59.995,2.299,2.725,5.986e-05,Ti4S4O20,mp-505270
Insulator,1.84,-7.216,139.588,82.506,574.904,61.585,2.595,60.818,2.523,2.72,5.998e-05,Fe4Mo4O16,mp-505526
Metal,0.0,-5.805,139.417,80.662,566.928,104.003,2.542,101.087,2.57,3.033,6.025e-05,Ti20Si16,mp-505527
Insulator,0.91,-5.139,73.966,47.146,392.282,11.731,2.82,11.439,2.719,3.004,6.093e-05,Fe2S2,mp-505531
Insulator,2.45,-5.762,52.314,19.216,241.073,133.741,2.9,132.893,2.858,2.283,5.179e-05,Pb20S4O32,mp-505603
Metal,0.0,-4.584,141.692,64.571,423.184,70.685,2.842,70.123,2.74,2.715,6.158e-05,Cr12Si4Ni8,mp-505629
Insulator,3.365,-6.546,83.387,30.324,306.113,71.385,2.905,67.08,2.821,2.434,5.162e-05,Pb8C4O16,mp-505702
Metal,0.0,-6.21,187.263,96.722,516.854,34.195,2.614,32.408,2.623,2.933,6.041e-05,Ti4Si4Ru4,mp-505822
Metal,0.0,-2.764,98.282,28.584,248.643,6.105,3.03,5.791,2.898,3.714,6.157e-05,Mg1Pd1,mp-506
Metal,0.0,-3.562,187.357,71.43,442.73,17.579,2.797,16.489,2.759,2.995,6.1e-05,Si2Ni4,mp-507
Insulator,3.417,-8.211,133.062,78.388,490.134,27.611,2.712,27.652,2.624,2.673,6.047e-05,Sr2Zr2O6,mp-5076
Metal,0.0,-3.225,53.953,28.213,350.459,111.094,2.911,105.148,2.797,2.982,5.203e-05,Ba5Mg18Si13,mp-5080
Metal,0.0,-5.258,81.11,42.601,336.499,20.569,2.912,20.25,2.801,2.463,5.509e-05,Ti2Fe1Se4,mp-5090
Insulator,3.712,-7.365,175.386,130.805,833.497,25.439,2.108,24.539,2.076,3.194,6.127e-05,Ca2Si2O6,mp-5096
Insulator,0.736,-5.885,159.052,67.927,337.076,56.867,2.882,55.284,2.811,2.854,5.356e-05,Ge12Os8,mp-510032
Metal,0.0,-5.496,125.708,51.273,280.79,60.466,2.923,60.096,2.868,2.609,6.222e-05,Zr8Ni8Sn4,mp-510040
Metal,0.0,-5.968,135.528,61.117,271.584,61.879,2.931,61.46,2.867,2.987,5.351e-05,Hf8Ni8Sn4,mp-510041
Metal,0.0,-4.313,112.305,45.399,248.029,17.834,2.975,17.245,2.905,2.803,6.197e-05,Sn4Ru2,mp-510219
Metal,0.0,-7.325,173.951,91.497,460.985,109.852,2.643,105.471,2.689,2.626,6.022e-05,Zr8Si16Ru12,mp-510274
Metal,0.0,-5.658,106.184,59.134,389.233,122.707,2.736,122.133,2.746,2.699,6.014e-05,Ti33Se12,mp-510285
Metal,0.0,-2.482,26.536,13.411,147.37,18.488,3.162,17.471,2.974,2.914,5.247e-05,Ba2Zn2Pb2,mp-510311
Metal,0.0,-4.871,159.3,80.287,484.117,35.342,2.646,32.622,2.647,3.317,6.058e-05,Ti4Si4Ni4,mp-510409
Metal,0.0,-6.223,232.556,114.672,499.534,74.29,2.642,76.122,2.615,2.605,6.004e-05,Si12Ru16,mp-510412
Insulator,3.11,-8.207,85.381,38.191,487.482,27.041,2.636,26.539,2.603,2.893,6.028e-05,Zr1Mo2O8,mp-510456
Metal,0.0,-2.586,101.877,37.509,286.325,46.071,2.995,43.918,2.878,3.1,6.189e-05,Ca2Ni8Sn4,mp-510484
Metal,0.0,-7.302,101.425,37.506,254.047,47.442,2.952,43.626,2.888,2.711,6.22e-05,Zr10Sn6,mp-510522
Insulator,2.264,-6.899,102.346,66.202,556.169,61.907,2.658,59.757,2.56,2.657,6.025e-05,Sr4Cr4O16,mp-510607
Metal,0.0,-7.673,108.596,49.971,231.32,57.273,2.965,54.529,2.91,2.978,5.371e-05,Hf10Sn8,mp-510691
Insulator,1.42,-5.005,152.103,70.35,575.081,9.771,2.577,8.341,2.508,3.628,6.088e-05,Ni1O2,mp-510753
Insulator,4.479,-5.542,121.88,50.892,549.858,57.985,2.597,51.907,2.522,2.612,6.011e-05,Zn4S4O16,mp-5126
Metal,0.0,-3.721,97.162,59.285,289.398,17.673,2.97,17.303,2.874,3.046,5.329e-05,Hf2Zn4,mp-514
Insulator,1.185,-6.366,58.924,28.037,300.585,56.095,2.908,54.346,2.852,2.631,6.079e-05,Sr4Zr4S12,mp-5193
Insulator,2.832,-6.116,127.272,62.193,461.856,120.481,2.697,115.398,2.656,2.659,5.978e-05,Ti4Te12O32,mp-5214
Insulator,4.62,-7.953,93.276,45.833,476.342,119.206,2.672,109.407,2.616,2.837,5.173e-05,Ba6Si12O30,mp-5224
Insulator,2.301,-7.447,149.366,97.484,604.416,12.517,2.5,12.151,2.43,3.056,6.042e-05,Sr1Ti1O3,mp-5229
Metal,0.0,-6.183,120.754,64.006,442.626,12.406,2.843,12.083,2.692,2.956,6.09e-05,Cr2S2,mp-523
Insulator,2.154,-6.204,116.75,72.155,539.728,52.375,2.684,53.658,2.572,2.67,6.038e-05,Ca6Te2O12,mp-5279
Insulator,5.552,-6.276,107.508,58.406,533.079,62.82,2.641,59.839,2.558,2.662,6.043e-05,Sr4S4O16,mp-5285
Metal,0.0,-3.579,105.336,47.526,423.585,15.67,2.838,14.753,2.77,3.371,6.058e-05,Ca1Si2Ni2,mp-5292
Metal,0.0,-6.271,94.544,51.099,368.465,41.918,2.819,41.112,2.769,2.612,6.116e-05,Sn1Mo6S8,mp-5336
Insulator,3.972,-4.903,99.302,50.054,475.719,107.749,2.768,105.243,2.671,2.539,5.984e-05,Zn8Se8O24,mp-5338
Insulator,4.361,-7.128,138.329,98.192,894.088,24.834,2.065,24.152,2.004,2.976,6.104e-05,Mg2C2O6,mp-5348
Insulator,4.466,-6.736,154.659,90.642,829.247,63.02,2.138,59.832,2.118,2.716,6.057e-05,Mg8Si4O16,mp-5391
Insulator,4.544,-6.77,145.803,77.696,804.738,65.499,2.17,59.927,2.153,2.719,6.067e-05,Mg8Si4O16,mp-5392
Insulator,1.389,-3.995,23.402,12.213,215.355,127.504,2.992,131.096,2.871,2.168,5.47e-05,Ge16Se32,mp-540625
Insulator,2.568,-6.481,106.77,45.102,447.683,67.753,2.791,66.695,2.702,2.776,5.177e-05,Ba2Sn2Ge6O18,mp-540635
Insulator,2.184,-7.806,137.089,89.892,618.865,53.47,2.506,52.281,2.431,2.634,6.021e-05,Sr2Ti6O13,mp-540640
Metal,0.0,-4.99,142.539,75.109,462.196,74.866,2.712,74.332,2.676,2.898,6.002e-05,Ti16Ni8O4,mp-540679
Insulator,0.866,-6.33,59.228,22.898,252.647,56.969,2.953,55.433,2.885,2.505,5.232e-05,Ba4Zr4S12,mp-540771
Insulator,2.513,-4.896,38.182,17.379,345.342,83.746,2.915,76.872,2.805,2.619,6.109e-05,Ca8Ge4S16,mp-540773
Insulator,2.818,-6.582,61.617,44.149,474.247,25.445,2.682,25.858,2.62,2.94,5.15e-05,Os2O8,mp-540783
Insulator,2.342,-4.943,37.124,15.713,233.669,87.368,3.039,78.631,2.904,2.489,5.235e-05,Ba8Ge4S16,mp-540805
Insulator,4.738,-7.183,141.19,78.825,783.679,140.009,2.186,132.296,2.239,2.92,6.07e-05,Ca4Mg12Si12O40,mp-541026
Insulator,2.721,-6.246,134.471,74.141,511.153,108.587,2.729,105.769,2.643,2.437,5.153e-05,Ge12Pb3O27,mp-541156
Metal,0.0,-3.977,67.138,21.064,163.408,32.512,3.046,31.759,2.954,2.605,4.673e-05,Te6Pt4,mp-541180
Metal,0.0,-2.243,47.168,18.881,201.091,12.659,3.079,11.893,2.941,2.919,6.03e-05,Zn2Te2,mp-541441
Metal,0.0,-5.903,40.009,21.025,233.073,58.951,2.99,56.251,2.902,2.63,5.503e-05,Sr4Zr4Se12,mp-541570
Insulator,3.1,-8.021,64.751,41.075,590.699,112.38,2.357,108.143,2.375,2.66,5.584e-05,W4C24O24,mp-541695
