,aflow_bg,aflow_bg_fit,aflow_sg_orig,aflow_sg_relax,aflow_icsd
939,,,,,
940,,,,,16155.0
941,,,,,417900.0
942,,,,,56718.0
943,,,,,67522.0
944,,,,,16926.0
945,,,,,20355.0
946,,,,,
947,,,,,24112.0
948,,,,,
949,,,,,22188.0
950,,,,,
951,,,,,
952,,,,,164622.0
953,,,,,
954,,,,,23322.0
955,2.3591,4.09307,26.0,26.0,39624.0
956,,,,,499.0
957,,,,,30406.0
958,0.9168,2.14885,11.0,11.0,281040.0
959,,,,,
960,,,,,
961,,,,,23320.0
962,,,,,36514.0
963,,,,,109176.0
964,,,,,71261.0
965,,,,,16370.0
966,,,,,64672.0
967,,,,,
968,0.9468,2.18929,82.0,82.0,25645.0
969,,,,,26193.0
970,,,,,27017.0
971,,,,,15440.0
972,,,,,
973,,,,,9011.0
974,1.9706,3.5693699999999997,63.0,63.0,
975,,,,,25618.0
976,,,,,24275.0
977,,,,,1921.0
978,,,,,
979,,,,,
980,,,,,75976.0
981,,,,,22190.0
982,,,,,94415.0
983,,,,,
984,,,,,27654.0
985,,,,,
986,,,,,
987,,,,,160328.0
988,,,,,172354.0
989,,,,,202082.0
990,,,,,415763.0
991,,,,,
992,,,,,2403.0
993,,,,,636114.0
994,1.4811,2.90952,62.0,62.0,
995,1.6109,3.08449,82.0,82.0,25643.0
996,,,,,15800.0
997,,,,,
998,,,,,64673.0
999,,,,,35534.0
1000,,,,,15759.0
1001,,,,,61083.0
1002,,,,,44368.0
1003,,,,,31603.0
1004,,,,,28737.0
1005,,,,,
1006,,,,,15377.0
1007,,,,,
1008,,,,,
1009,,,,,
1010,,,,,14270.0
1011,,,,,
1012,,,,,20264.0
1013,,,,,60962.0
1014,,,,,18104.0
1015,0.5268,1.62313,194.0,194.0,
1016,,,,,51147.0
1017,,,,,1236.0
1018,,,,,28749.0
1019,2.8888,4.8071,167.0,167.0,
1020,,,,,265.0
1021,,,,,16242.0
1022,,,,,415338.0
1023,,,,,9875.0
1024,,,,,24133.0
1025,,,,,25711.0
1026,,,,,15422.0
1027,,,,,150385.0
1028,,,,,154073.0
1029,,,,,22185.0
1030,,,,,41662.0
1031,,,,,
1032,,,,,
1033,,,,,27130.0
1034,,,,,55299.0
1035,,,,,15165.0
1036,,,,,41618.0
1037,2.0502,3.6766699999999997,122.0,122.0,28733.0
1038,,,,,15231.0
1039,,,,,82959.0
1040,,,,,24051.0
1041,,,,,41022.0
1042,,,,,
1043,,,,,24036.0
1044,,,,,853.0
1045,,,,,153084.0
1046,,,,,66581.0
1047,,,,,73628.0
1048,,,,,
1049,,,,,26489.0
1050,,,,,1063.0
1051,,,,,38549.0
1052,2.1430000000000002,3.80176,142.0,142.0,
1053,3.1012,5.09342,15.0,15.0,41888.0
1054,,,,,
1055,,,,,419646.0
1056,,,,,41922.0
1057,,,,,16832.0
1058,,,,,162673.0
1059,,,,,16686.0
1060,,,,,
1061,,,,,
1062,,,,,
1063,,,,,38381.0
1064,,,,,16970.0
1065,,,,,25514.0
1066,,,,,35102.0
1067,,,,,1522.0
1068,,,,,
1069,,,,,16807.0
1070,,,,,
1071,,,,,84528.0
1072,,,,,22040.0
1073,,,,,
1074,,,,,240422.0
1075,,,,,16808.0
1076,,,,,266.0
1077,,,,,60651.0
1078,,,,,68878.0
1079,,,,,73278.0
1080,,,,,16748.0
1081,,,,,40156.0
1082,,,,,24514.0
1083,,,,,15816.0
1084,,,,,157630.0
1085,0.9138,2.1448,161.0,161.0,2426.0
1086,,,,,109298.0
1087,1.411,2.81503,9.0,9.0,26214.0
1088,,,,,109414.0
1089,,,,,
1090,2.9126,4.839180000000001,62.0,62.0,281552.0
1091,,,,,172353.0
1092,,,,,10032.0
1093,,,,,31932.0
1094,,,,,153080.0
1095,3.8733,6.1342099999999995,152.0,152.0,
1096,,,,,43357.0
1097,,,,,23287.0
1098,,,,,
1099,,,,,
1100,,,,,22183.0
1101,,,,,
1102,,,,,39781.0
1103,,,,,59848.0
1104,,,,,100314.0
1105,,,,,14298.0
1106,,,,,23076.0
1107,,,,,28736.0
1108,2.1582,3.82225,142.0,142.0,
1109,,,,,22392.0
1110,2.0469999999999997,3.67236,38.0,38.0,14363.0
1111,,,,,40559.0
1112,,,,,418945.0
1113,,,,,412038.0
1114,,,,,
1115,,,,,
1116,0.0,0.0,166.0,166.0,413328.0
1117,,,,,14341.0
1118,,,,,
1119,,,,,20053.0
1120,3.1089,5.1038,14.0,14.0,
1121,,,,,22322.0
1122,4.2503,6.6424,88.0,88.0,37138.0
1123,,,,,153831.0
1124,,,,,
1125,,,,,9906.0
1126,,,,,22203.0
1127,1.7927,3.32956,12.0,12.0,61393.0
1128,,,,,9641.0
1129,,,,,29500.0
1130,1.9929,3.5994300000000004,129.0,129.0,107569.0
1131,,,,,23698.0
1132,,,,,285.0
1133,,,,,10264.0
1134,,,,,
1135,,,,,391134.0
1136,,,,,57401.0
1137,,,,,23407.0
1138,,,,,109180.0
1139,,,,,14242.0
1140,,,,,20265.0
1141,,,,,68202.0
1142,,,,,100176.0
1143,,,,,31996.0
1144,,,,,63178.0
1145,,,,,
1146,,,,,31938.0
1147,,,,,
1148,,,,,6101.0
1149,,,,,
1150,,,,,200597.0
1151,,,,,89638.0
1152,,,,,41321.0
1153,,,,,412040.0
1154,,,,,20295.0
1155,,,,,4320.0
1156,,,,,
1157,,,,,
1158,,,,,78009.0
1159,,,,,
1160,,,,,865.0
1161,,,,,66774.0
1162,,,,,22250.0
1163,,,,,30407.0
1164,,,,,74210.0
1165,,,,,30531.0
1166,,,,,9714.0
1167,,,,,67346.0
1168,,,,,16084.0
1169,2.6118,4.43371,15.0,15.0,24819.0
1170,,,,,2275.0
1171,,,,,
1172,,,,,18151.0
1173,,,,,40665.0
1174,,,,,20261.0
1175,,,,,153164.0
1176,,,,,109189.0
1177,,,,,15196.0
1178,,,,,
1179,,,,,
1180,,,,,16572.0
1181,1.3497,2.7324,218.0,218.0,
1182,,,,,
1183,,,,,28748.0
1184,,,,,
1185,,,,,20293.0
1186,,,,,
1187,,,,,14383.0
1188,0.7806,1.96525,31.0,31.0,89452.0
1189,,,,,79721.0
1190,,,,,9715.0
1191,,,,,
1192,,,,,66170.0
1193,0.3423,1.37442,14.0,14.0,
1194,,,,,
1195,,,,,109186.0
1196,,,,,
1197,,,,,97543.0
1198,,,,,25554.0
1199,,,,,26613.0
1200,,,,,23894.0
1201,,,,,647379.0
1202,,,,,202454.0
1203,,,,,8271.0
1204,,,,,75223.0
1205,,,,,10017.0
1206,,,,,
1207,,,,,16885.0
1208,,,,,108392.0
1209,,,,,27655.0
1210,1.6917,3.1934099999999996,198.0,198.0,71301.0
1211,,,,,200229.0
1212,,,,,95655.0
1213,,,,,
1214,,,,,27531.0
1215,,,,,281313.0
1216,2.9598,4.90281,221.0,221.0,
1217,,,,,25772.0
1218,,,,,
1219,,,,,65513.0
1220,,,,,172358.0
1221,,,,,15558.0
1222,,,,,56229.0
1223,,,,,39753.0
1224,,,,,64659.0
1225,,,,,
1226,,,,,23474.0
1227,,,,,15733.0
1228,,,,,417475.0
1229,,,,,163982.0
1230,,,,,
1231,,,,,
1232,,,,,
1233,,,,,
1234,,,,,171017.0
1235,,,,,93353.0
1236,,,,,26440.0
1237,,,,,82864.0
1238,2.0287,3.6476900000000003,44.0,44.0,23891.0
1239,,,,,31155.0
1240,,,,,28744.0
1241,,,,,16833.0
1242,,,,,15136.0
1243,,,,,9394.0
1244,1.995,3.60226,164.0,164.0,79123.0
1245,0.0,0.0,160.0,166.0,
1246,,,,,
1247,,,,,71549.0
1248,,,,,413330.0
1249,,,,,30739.0
1250,,,,,173007.0
1251,,,,,36369.0
1252,0.0,0.0,14.0,2.0,59156.0
1253,,,,,31864.0
1254,,,,,645.0
1255,,,,,
1256,,,,,
1257,,,,,1615.0
1258,,,,,41280.0
1259,,,,,42661.0
1260,,,,,31316.0
1261,,,,,391119.0
1262,,,,,417805.0
1263,,,,,34118.0
1264,,,,,18152.0
1265,,,,,161056.0
1266,,,,,37445.0
1267,,,,,
1268,,,,,27410.0
1269,1.685,3.18438,160.0,160.0,24796.0
1270,,,,,
1271,,,,,23367.0
1272,,,,,23151.0
1273,,,,,40045.0
1274,,,,,36053.0
1275,,,,,24152.0
1276,,,,,40658.0
1277,,,,,10333.0
1278,,,,,
1279,,,,,15141.0
1280,,,,,
1281,,,,,
1282,,,,,155126.0
1283,,,,,1818.0
1284,,,,,31176.0
1285,,,,,153628.0
1286,2.7879,4.67109,82.0,82.0,25634.0
1287,,,,,60077.0
1288,,,,,164386.0
1289,,,,,854.0
1290,,,,,
1291,,,,,16640.0
1292,,,,,
1293,,,,,41798.0
1294,,,,,
1295,,,,,69296.0
1296,,,,,
1297,1.2427,2.58816,62.0,62.0,66656.0
1298,,,,,
1299,,,,,62793.0
1300,,,,,155660.0
1301,,,,,15453.0
1302,,,,,75995.0
1303,,,,,
1304,,,,,
1305,,,,,87765.0
1306,,,,,74194.0
1307,,,,,
1308,,,,,74822.0
1309,,,,,75112.0
1310,,,,,26411.0
1311,,,,,
1312,,,,,87833.0
1313,,,,,163664.0
1314,,,,,72907.0
1315,,,,,9518.0
1316,,,,,
1317,,,,,82635.0
1318,,,,,
1319,,,,,38329.0
1320,,,,,
1321,,,,,
1322,,,,,
1323,,,,,159146.0
1324,,,,,23995.0
1325,,,,,
1326,,,,,91331.0
1327,,,,,68294.0
1328,,,,,22112.0
1329,,,,,155977.0
1330,,,,,20223.0
1331,,,,,84736.0
1332,,,,,157019.0
1333,,,,,39647.0
1334,,,,,
1335,,,,,153132.0
1336,2.6837,4.53063,63.0,63.0,23832.0
1337,,,,,
1338,,,,,71875.0
1339,,,,,93152.0
1340,,,,,4451.0
1341,,,,,86249.0
1342,,,,,
1343,,,,,10355.0
1344,,,,,
1345,,,,,39924.0
1346,,,,,
1347,,,,,
1348,,,,,20434.0
1349,,,,,152075.0
1350,,,,,
1351,,,,,
1352,,,,,
1353,,,,,157887.0
1354,,,,,77274.0
1355,,,,,78105.0
1356,,,,,
1357,,,,,
1358,,,,,75149.0
1359,,,,,
1360,,,,,35591.0
1361,,,,,153138.0
1362,,,,,10232.0
1363,,,,,75235.0
1364,,,,,20191.0
1365,,,,,
1366,,,,,
1367,,,,,39699.0
1368,,,,,65838.0
1369,,,,,1533.0
1370,,,,,78487.0
1371,,,,,75597.0
1372,,,,,
1373,,,,,60364.0
1374,,,,,172344.0
1375,,,,,
1376,,,,,
1377,,,,,92494.0
1378,,,,,157546.0
1379,,,,,
1380,,,,,
1381,,,,,
1382,,,,,165866.0
1383,,,,,
1384,,,,,20851.0
1385,,,,,84300.0
1386,,,,,413680.0
1387,,,,,
1388,,,,,171618.0
1389,,,,,
1390,,,,,
1391,,,,,38333.0
1392,,,,,
1393,,,,,
1394,,,,,90642.0
1395,,,,,22116.0
1396,,,,,31234.0
1397,,,,,26337.0
1398,,,,,
1399,,,,,31194.0
1400,,,,,
1401,,,,,23048.0
1402,,,,,77543.0
1403,,,,,
1404,,,,,18114.0
1405,,,,,20129.0
1406,,,,,38335.0
1407,,,,,
1408,,,,,
1409,,,,,405117.0
1410,,,,,
1411,,,,,
1412,,,,,152065.0
1413,,,,,152518.0
1414,,,,,
1415,,,,,158901.0
1416,,,,,17056.0
1417,,,,,416879.0
1418,,,,,
1419,,,,,88607.0
1420,,,,,
1421,,,,,
1422,,,,,
1423,,,,,
1424,,,,,79703.0
1425,,,,,154175.0
1426,,,,,38332.0
1427,,,,,83398.0
1428,,,,,
1429,,,,,109259.0
1430,,,,,73409.0
1431,,,,,
1432,,,,,
1433,,,,,
1434,,,,,
1435,,,,,
1436,,,,,
1437,,,,,20424.0
1438,,,,,
1439,,,,,
1440,,,,,413739.0
1441,,,,,
1442,,,,,89018.0
1443,,,,,157015.0
1444,,,,,
1445,,,,,
1446,,,,,71366.0
1447,,,,,33507.0
1448,,,,,163553.0
1449,,,,,
1450,,,,,22014.0
1451,,,,,23806.0
1452,,,,,
1453,,,,,78059.0
1454,,,,,24334.0
1455,,,,,
1456,,,,,9668.0
1457,,,,,
1458,,,,,
1459,,,,,90459.0
1460,,,,,67538.0
1461,,,,,418494.0
1462,,,,,93070.0
1463,,,,,
1464,,,,,
1465,,,,,402924.0
1466,,,,,
1467,,,,,89603.0
1468,,,,,
1469,,,,,39392.0
1470,,,,,413921.0
1471,,,,,
1472,,,,,18314.0
1473,,,,,
1474,,,,,
1475,,,,,
1476,,,,,16901.0
1477,,,,,76314.0
1478,,,,,
1479,,,,,
1480,,,,,
1481,,,,,61693.0
1482,,,,,162785.0
1483,,,,,
1484,,,,,
1485,,,,,
1486,,,,,14368.0
1487,,,,,62333.0
1488,,,,,84562.0
1489,,,,,202868.0
1490,,,,,166609.0
1491,,,,,4335.0
1492,,,,,9840.0
1493,,,,,15691.0
1494,,,,,31283.0
1495,,,,,
1496,,,,,2780.0
1497,,,,,77275.0
1498,,,,,88600.0
1499,,,,,
1500,,,,,90774.0
1501,,,,,39464.0
1502,,,,,152284.0
1503,,,,,
1504,,,,,
1505,,,,,68808.0
1506,,,,,
1507,2.9064,4.830830000000001,164.0,164.0,163554.0
1508,,,,,467.0
1509,,,,,33581.0
1510,,,,,39211.0
1511,,,,,154899.0
1512,,,,,
1513,,,,,924.0
1514,,,,,83933.0
1515,,,,,77519.0
1516,,,,,
1517,,,,,
1518,,,,,
1519,,,,,31106.0
1520,,,,,
1521,,,,,87083.0
1522,,,,,
1523,,,,,81679.0
1524,,,,,87081.0
1525,,,,,30974.0
1526,,,,,20477.0
1527,,,,,
1528,,,,,28355.0
1529,,,,,81535.0
1530,,,,,81857.0
1531,,,,,
1532,,,,,72215.0
1533,,,,,39646.0
1534,,,,,27008.0
1535,,,,,41801.0
1536,,,,,
1537,,,,,
1538,,,,,
1539,0.0,0.0,14.0,14.0,
1540,,,,,
1541,,,,,74193.0
1542,,,,,
1543,,,,,
1544,,,,,172346.0
1545,,,,,89602.0
1546,,,,,31308.0
1547,,,,,
1548,,,,,
1549,,,,,
1550,,,,,
1551,,,,,
1552,,,,,
1553,,,,,109425.0
1554,,,,,
1555,,,,,
1556,,,,,
1557,,,,,6027.0
1558,,,,,150334.0
1559,,,,,
1560,,,,,74773.0
1561,,,,,63179.0
1562,,,,,
1563,,,,,71302.0
1564,,,,,24446.0
1565,,,,,280906.0
1566,,,,,150459.0
1567,,,,,
1568,,,,,36070.0
1569,,,,,261453.0
1570,,,,,10071.0
1571,,,,,60955.0
1572,,,,,
1573,,,,,15530.0
1574,,,,,56431.0
1575,,,,,65763.0
1576,,,,,952.0
1577,,,,,
1578,,,,,
1579,,,,,73185.0
1580,,,,,97487.0
1581,,,,,104237.0
1582,,,,,
1583,,,,,
1584,,,,,92615.0
1585,3.0934,5.0829,225.0,225.0,109158.0
1586,,,,,9004.0
1587,,,,,23233.0
1588,,,,,80110.0
1589,,,,,
1590,,,,,
1591,,,,,
1592,,,,,77518.0
1593,,,,,39534.0
1594,,,,,
1595,,,,,
1596,,,,,
1597,,,,,
1598,,,,,69192.0
1599,,,,,16160.0
1600,,,,,63623.0
1601,,,,,
1602,,,,,
1603,,,,,22113.0
1604,,,,,150862.0
1605,,,,,153137.0
1606,,,,,81450.0
1607,,,,,93133.0
1608,,,,,39397.0
1609,,,,,
1610,,,,,
1611,,,,,
1612,,,,,
1613,,,,,62611.0
1614,,,,,
1615,,,,,417945.0
1616,,,,,
1617,,,,,9923.0
1618,,,,,
1619,,,,,
1620,,,,,
1621,,,,,63181.0
1622,,,,,81467.0
1623,,,,,
1624,,,,,
1625,,,,,
1626,,,,,
1627,,,,,
1628,,,,,
1629,,,,,
1630,,,,,
1631,,,,,
1632,,,,,
1633,,,,,
1634,,,,,20776.0
1635,,,,,
1636,,,,,419450.0
1637,,,,,72098.0
1638,,,,,9672.0
1639,,,,,
1640,,,,,
1641,3.2998,5.36113,11.0,11.0,18149.0
1642,,,,,71488.0
1643,,,,,14364.0
1644,,,,,
1645,,,,,93602.0
1646,,,,,55416.0
1647,,,,,69722.0
1648,,,,,
1649,,,,,
1650,,,,,109260.0
1651,,,,,83419.0
1652,,,,,62981.0
1653,,,,,27923.0
1654,,,,,
1655,,,,,
1656,,,,,1042.0
1657,,,,,
1658,,,,,23884.0
1659,,,,,
1660,3.2206,5.25437,148.0,148.0,23833.0
1661,,,,,245493.0
1662,,,,,60105.0
1663,,,,,6267.0
1664,,,,,
1665,,,,,
1666,,,,,66776.0
1667,,,,,
1668,,,,,409728.0
1669,,,,,65699.0
1670,,,,,
1671,,,,,415817.0
1672,,,,,
1673,,,,,
1674,,,,,77277.0
1675,,,,,159390.0
1676,,,,,87663.0
1677,,,,,
1678,,,,,
1679,,,,,
1680,,,,,
1681,,,,,
1682,,,,,83395.0
1683,,,,,20573.0
1684,,,,,
1685,,,,,
1686,,,,,161079.0
1687,2.9809,4.93125,160.0,160.0,384.0
1688,,,,,44093.0
1689,,,,,32602.0
1690,,,,,83849.0
1691,,,,,89931.0
1692,,,,,246501.0
1693,,,,,86172.0
1694,,,,,9327.0
1695,,,,,9160.0
1696,2.1639,3.82994,129.0,129.0,32743.0
1697,,,,,18028.0
1698,,,,,
1699,,,,,
1700,,,,,
1701,,,,,60617.0
1702,,,,,61683.0
1703,,,,,
1704,,,,,60848.0
1705,2.4474,4.2121,129.0,129.0,41323.0
1706,3.3306,5.40265,194.0,194.0,
1707,,,,,15160.0
1708,,,,,15298.0
1709,,,,,
1710,,,,,40426.0
1711,,,,,41166.0
1712,,,,,
1713,,,,,
1714,,,,,67559.0
1715,,,,,200721.0
1716,,,,,71971.0
1717,,,,,73472.0
1718,,,,,73521.0
1719,,,,,72557.0
1720,,,,,2238.0
1721,,,,,
1722,,,,,75254.0
1723,,,,,75557.0
1724,,,,,75651.0
1725,,,,,56862.0
1726,,,,,
1727,2.1118,3.7597099999999997,166.0,166.0,80717.0
1728,,,,,81400.0
1729,,,,,81402.0
1730,4.4601,6.925210000000001,12.0,12.0,82504.0
1731,,,,,82560.0
1732,,,,,82561.0
1733,,,,,85777.0
1734,,,,,85778.0
1735,,,,,151123.0
1736,,,,,100065.0
1737,,,,,74553.0
1738,,,,,202178.0
1739,,,,,203131.0
1740,,,,,172005.0
1741,,,,,38126.0
1742,,,,,41709.0
1743,,,,,41797.0
1744,,,,,280086.0
1745,,,,,76427.0
1746,,,,,
1747,,,,,280225.0
1748,,,,,280293.0
1749,,,,,90152.0
1750,,,,,280576.0
1751,,,,,280644.0
1752,,,,,21013.0
1753,3.3310000000000004,5.40319,205.0,205.0,
1754,,,,,24261.0
1755,,,,,91754.0
1756,,,,,93492.0
1757,,,,,280701.0
1758,,,,,280844.0
1759,,,,,77948.0
1760,,,,,281067.0
1761,,,,,93677.0
1762,0.5131,1.60466,139.0,139.0,58108.0
1763,,,,,281259.0
1764,,,,,412249.0
1765,,,,,412766.0
1766,,,,,412794.0
1767,,,,,245309.0
1768,,,,,281318.0
1769,,,,,281321.0
1770,,,,,281357.0
1771,,,,,281443.0
1772,,,,,281445.0
1773,,,,,
1774,,,,,412158.0
1775,,,,,412445.0
1776,,,,,56968.0
1777,2.0494,3.67559,139.0,139.0,
1778,,,,,
1779,,,,,412407.0
1780,,,,,
1781,,,,,172407.0
1782,,,,,158.0
1783,2.454,4.2209900000000005,11.0,11.0,1995.0
1784,,,,,2021.0
1785,,,,,2034.0
1786,,,,,2240.0
1787,1.2319,2.5736,60.0,60.0,2331.0
1788,,,,,2450.0
1789,0.5685,1.67934,62.0,62.0,2453.0
1790,2.1188,3.76914,36.0,36.0,2511.0
1791,1.1232,2.42707,15.0,15.0,2565.0
1792,,,,,
1793,,,,,2874.0
1794,,,,,4051.0
1795,,,,,202603.0
1796,,,,,
1797,,,,,6175.0
1798,,,,,
1799,,,,,
1800,3.0749,5.05797,14.0,14.0,
1801,0.3619,1.4008399999999999,62.0,62.0,419.0
1802,,,,,431.0
1803,,,,,432.0
1804,1.7571,3.28157,141.0,141.0,
1805,2.2267,3.91459,160.0,160.0,
1806,,,,,
1807,,,,,9842.0
1808,,,,,9902.0
1809,,,,,9903.0
1810,,,,,9904.0
1811,,,,,9905.0
1812,,,,,10010.0
1813,,,,,10040.0
1814,,,,,10320.0
1815,,,,,10334.0
1816,,,,,10459.0
1817,,,,,
1818,,,,,12146.0
1819,0.1876,1.16588,164.0,164.0,12151.0
1820,,,,,12156.0
1821,,,,,12157.0
1822,,,,,12158.0
1823,,,,,12160.0
1824,,,,,12161.0
1825,,,,,12163.0
1826,0.8768,2.0949299999999997,19.0,19.0,14009.0
1827,1.0338,2.3065599999999997,19.0,19.0,14010.0
1828,0.5447,1.64726,19.0,19.0,14030.0
1829,1.304,2.67079,36.0,36.0,
1830,0.6536,1.79405,36.0,36.0,14093.0
1831,,,,,14095.0
1832,,,,,14194.0
1833,,,,,14195.0
1834,,,,,15005.0
1835,,,,,15006.0
1836,,,,,15096.0
1837,,,,,
1838,,,,,15100.0
1839,,,,,15113.0
1840,,,,,15116.0
1841,0.9252,2.16017,62.0,62.0,15151.0
1842,,,,,15159.0
1843,,,,,15161.0
1844,,,,,15162.0
1845,,,,,15164.0
1846,,,,,15169.0
1847,,,,,15170.0
1848,2.7528,4.6237699999999995,129.0,129.0,15301.0
1849,,,,,
1850,,,,,15383.0
1851,,,,,863.0
1852,,,,,15494.0
1853,,,,,15500.0
1854,,,,,15511.0
1855,1.2547,2.60434,63.0,63.0,15584.0
1856,,,,,16063.0
1857,,,,,
1858,,,,,16223.0
1859,,,,,1037.0
1860,,,,,16237.0
1861,0.6224,1.7519999999999998,15.0,15.0,16358.0
1862,0.9308,2.16772,113.0,113.0,16359.0
1863,,,,,16525.0
1864,,,,,16571.0
1865,,,,,16618.0
1866,,,,,16663.0
1867,,,,,16759.0
1868,,,,,16790.0
1869,,,,,16927.0
1870,2.4672,4.23879,122.0,122.0,16951.0
1871,,,,,16952.0
1872,1.3597,2.74588,88.0,88.0,
1873,,,,,17021.0
1874,,,,,18019.0
1875,,,,,18020.0
1876,,,,,18030.0
1877,,,,,1031.0
1878,7.085,10.4636,136.0,136.0,18147.0
1879,,,,,18313.0
1880,,,,,18320.0
1881,,,,,19005.0
1882,,,,,19007.0
1883,,,,,19019.0
1884,,,,,19023.0
1885,,,,,
1886,,,,,
1887,,,,,19075.0
1888,,,,,19077.0
1889,,,,,19078.0
1890,,,,,
1891,,,,,
1892,,,,,1079.0
1893,,,,,16049.0
1894,,,,,15325.0
1895,,,,,493.0
1896,,,,,1153.0
1897,,,,,1457.0
1898,,,,,
1899,,,,,2506.0
1900,,,,,
1901,,,,,15321.0
1902,,,,,31960.0
1903,,,,,1614.0
1904,,,,,
1905,,,,,
1906,1.7119,3.22064,12.0,12.0,1238.0
1907,1.2573,2.60784,36.0,36.0,
1908,0.6304,1.76278,36.0,36.0,1264.0
1909,,,,,
1910,,,,,15148.0
1911,,,,,20031.0
1912,,,,,20081.0
1913,,,,,20103.0
1914,,,,,20240.0
1915,,,,,20263.0
1916,,,,,20364.0
1917,,,,,20452.0
1918,0.0,0.0,164.0,164.0,20459.0
1919,,,,,20524.0
1920,,,,,20572.0
1921,,,,,20578.0
1922,,,,,20579.0
1923,,,,,20582.0
1924,,,,,21010.0
1925,,,,,21054.0
1926,,,,,1384.0
1927,,,,,22216.0
1928,,,,,152052.0
1929,,,,,172216.0
1930,1.4768,2.90373,2.0,2.0,23039.0
1931,,,,,1449.0
1932,,,,,
1933,,,,,23213.0
1934,,,,,
1935,,,,,
1936,,,,,23254.0
1937,,,,,
1938,,,,,23286.0
1939,,,,,23316.0
1940,2.0853,3.7239800000000005,164.0,164.0,23326.0
1941,,,,,23327.0
1942,,,,,23406.0
1943,,,,,23502.0
1944,,,,,23511.0
1945,2.6159,4.43923,122.0,122.0,
1946,0.5636,1.6727299999999998,12.0,12.0,23618.0
1947,,,,,23744.0
1948,3.1721,5.18899,92.0,92.0,23783.0
1949,,,,,1528.0
1950,,,,,24026.0
1951,1.2545,2.60407,152.0,152.0,24062.0
1952,,,,,24099.0
1953,,,,,157770.0
1954,1.8637,3.42527,66.0,66.0,24386.0
1955,,,,,
1956,,,,,
1957,,,,,24511.0
1958,4.2633,6.65993,82.0,82.0,24512.0
1959,,,,,
1960,,,,,
1961,,,,,
1962,,,,,24923.0
1963,,,,,
1964,,,,,
1965,,,,,25528.0
1966,,,,,25529.0
1967,0.22399999999999998,1.21495,194.0,194.0,25550.0
1968,,,,,
1969,,,,,25598.0
1970,0.6263,1.75725,14.0,14.0,25605.0
1971,,,,,
1972,2.0219,3.6385199999999998,82.0,82.0,25635.0
1973,,,,,25636.0
1974,,,,,25639.0
1975,1.6595,3.15001,82.0,82.0,25640.0
1976,1.1042,2.4014599999999997,82.0,82.0,25641.0
1977,,,,,40158.0
1978,,,,,25704.0
1979,,,,,
1980,,,,,26163.0
1981,,,,,
1982,1.604,3.07519,71.0,71.0,26258.0
1983,,,,,26259.0
1984,,,,,26262.0
1985,0.7236,1.88841,194.0,194.0,26284.0
1986,0.64,1.77572,194.0,194.0,26285.0
1987,0.8306,2.03265,194.0,194.0,26286.0
1988,0.522,1.61666,194.0,194.0,26287.0
1989,0.7146,1.87628,194.0,194.0,26288.0
1990,,,,,26297.0
1991,,,,,26472.0
1992,0.4852,1.56705,14.0,14.0,26473.0
1993,,,,,26633.0
1994,,,,,26654.0
1995,,,,,26671.0
1996,1.7876,3.32268,150.0,65.0,26867.0
1997,0.4811,1.56152,194.0,194.0,26879.0
1998,0.4539,1.52486,194.0,194.0,26882.0
1999,3.6501,5.83333,166.0,166.0,27001.0
2000,,,,,27002.0
2001,,,,,27100.0
2002,,,,,202200.0
2003,,,,,27331.0
2004,,,,,27332.0
2005,,,,,27335.0
2006,,,,,27337.0
2007,,,,,27486.0
2008,,,,,27496.0
2009,,,,,27536.0
2010,,,,,27537.0
2011,,,,,27664.0
2012,,,,,29149.0
2013,0.6399,1.7755900000000002,166.0,166.0,27919.0
2014,4.2301,6.61517,194.0,194.0,27987.0
2015,,,,,28096.0
2016,,,,,28212.0
2017,,,,,28267.0
2018,,,,,28288.0
2019,,,,,28388.0
2020,,,,,28528.0
2021,,,,,28692.0
2022,,,,,28693.0
2023,,,,,28694.0
2024,1.2338,2.57616,122.0,122.0,28734.0
2025,1.2596,2.6109400000000003,122.0,122.0,28735.0
2026,,,,,29110.0
2027,7.4208,10.9162,221.0,221.0,
2028,1.9724,3.5718,225.0,225.0,29208.0
2029,,,,,29262.0
2030,,,,,22503.0
2031,,,,,20097.0
2032,,,,,24513.0
2033,,,,,
2034,,,,,24217.0
2035,,,,,25712.0
2036,,,,,28307.0
2037,,,,,27599.0
2038,,,,,23346.0
2039,,,,,68980.0
2040,,,,,24109.0
2041,1.1048,2.40227,224.0,224.0,24489.0
2042,,,,,25617.0
2043,,,,,30339.0
2044,,,,,30507.0
2045,5.8299,8.77171,167.0,167.0,
2046,,,,,30622.0
2047,0.0,0.0,176.0,176.0,30752.0
2048,,,,,30753.0
2049,,,,,31295.0
2050,3.3337,5.40683,141.0,141.0,31317.0
2051,,,,,31320.0
2052,,,,,31338.0
2053,,,,,31564.0
2054,,,,,31628.0
2055,,,,,31654.0
2056,,,,,31879.0
2057,,,,,31959.0
2058,,,,,32009.0
2059,,,,,32511.0
2060,,,,,32537.0
2061,,,,,32674.0
2062,,,,,33553.0
2063,,,,,33554.0
2064,,,,,33614.0
2065,,,,,33633.0
2066,2.9816,4.9322,167.0,167.0,
2067,,,,,
2068,,,,,34362.0
2069,,,,,34603.0
2070,,,,,34958.0
2071,,,,,35041.0
2072,,,,,35107.0
2073,,,,,35108.0
2074,0.5868,1.7040099999999998,14.0,14.0,35150.0
2075,,,,,35151.0
