material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_score_1,vbm_hybridization,vbm_score_1,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Ac,Th,Pa,U,Np,Pu,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,MP_Eg,OQMD_Eg,AFLOW_Eg,AFLOW-fitted_Eg,AFLOWML_Eg,JARVIS-TBMBJ_Eg,JARVIS-OPT_Eg,Exp_Eg,vbm_specie_1_Ag,vbm_specie_1_Al,vbm_specie_1_Ar,vbm_specie_1_As,vbm_specie_1_Au,vbm_specie_1_B,vbm_specie_1_Ba,vbm_specie_1_Be,vbm_specie_1_Bi,vbm_specie_1_Br,vbm_specie_1_C,vbm_specie_1_Ca,vbm_specie_1_Cd,vbm_specie_1_Ce,vbm_specie_1_Cl,vbm_specie_1_Co,vbm_specie_1_Cr,vbm_specie_1_Cu,vbm_specie_1_Dy,vbm_specie_1_Er,vbm_specie_1_Eu,vbm_specie_1_F,vbm_specie_1_Fe,vbm_specie_1_Ga,vbm_specie_1_Gd,vbm_specie_1_Ge,vbm_specie_1_H,vbm_specie_1_He,vbm_specie_1_Hg,vbm_specie_1_Ho,vbm_specie_1_I,vbm_specie_1_In,vbm_specie_1_Ir,vbm_specie_1_Kr,vbm_specie_1_La,vbm_specie_1_Lu,vbm_specie_1_Mn,vbm_specie_1_Mo,vbm_specie_1_N,vbm_specie_1_Na,vbm_specie_1_Nb,vbm_specie_1_Nd,vbm_specie_1_Ni,vbm_specie_1_Np,vbm_specie_1_O,vbm_specie_1_Os,vbm_specie_1_P,vbm_specie_1_Pa,vbm_specie_1_Pb,vbm_specie_1_Pd,vbm_specie_1_Pr,vbm_specie_1_Pt,vbm_specie_1_Pu,vbm_specie_1_Re,vbm_specie_1_Rh,vbm_specie_1_Ru,vbm_specie_1_S,vbm_specie_1_Sb,vbm_specie_1_Sc,vbm_specie_1_Se,vbm_specie_1_Si,vbm_specie_1_Sm,vbm_specie_1_Sn,vbm_specie_1_Sr,vbm_specie_1_Ta,vbm_specie_1_Tb,vbm_specie_1_Tc,vbm_specie_1_Te,vbm_specie_1_Th,vbm_specie_1_Ti,vbm_specie_1_Tl,vbm_specie_1_Tm,vbm_specie_1_U,vbm_specie_1_V,vbm_specie_1_W,vbm_specie_1_Xe,vbm_specie_1_Y,vbm_specie_1_Yb,vbm_specie_1_Zn,vbm_specie_1_Zr,vbm_character_1_d,vbm_character_1_f,vbm_character_1_p,vbm_character_1_s,cbm_character_1_d,cbm_character_1_f,cbm_character_1_p,cbm_character_1_s,cbm_specie_1_Ac,cbm_specie_1_Ag,cbm_specie_1_Al,cbm_specie_1_Ar,cbm_specie_1_As,cbm_specie_1_Au,cbm_specie_1_B,cbm_specie_1_Ba,cbm_specie_1_Be,cbm_specie_1_Bi,cbm_specie_1_Br,cbm_specie_1_C,cbm_specie_1_Ca,cbm_specie_1_Cd,cbm_specie_1_Ce,cbm_specie_1_Cl,cbm_specie_1_Co,cbm_specie_1_Cr,cbm_specie_1_Cs,cbm_specie_1_Cu,cbm_specie_1_Dy,cbm_specie_1_Er,cbm_specie_1_Eu,cbm_specie_1_F,cbm_specie_1_Fe,cbm_specie_1_Ga,cbm_specie_1_Gd,cbm_specie_1_Ge,cbm_specie_1_H,cbm_specie_1_He,cbm_specie_1_Hf,cbm_specie_1_Hg,cbm_specie_1_Ho,cbm_specie_1_I,cbm_specie_1_In,cbm_specie_1_Ir,cbm_specie_1_K,cbm_specie_1_Kr,cbm_specie_1_La,cbm_specie_1_Li,cbm_specie_1_Lu,cbm_specie_1_Mg,cbm_specie_1_Mn,cbm_specie_1_Mo,cbm_specie_1_N,cbm_specie_1_Na,cbm_specie_1_Nb,cbm_specie_1_Nd,cbm_specie_1_Ni,cbm_specie_1_Np,cbm_specie_1_O,cbm_specie_1_Os,cbm_specie_1_P,cbm_specie_1_Pa,cbm_specie_1_Pb,cbm_specie_1_Pd,cbm_specie_1_Pm,cbm_specie_1_Pr,cbm_specie_1_Pt,cbm_specie_1_Pu,cbm_specie_1_Rb,cbm_specie_1_Re,cbm_specie_1_Rh,cbm_specie_1_Ru,cbm_specie_1_S,cbm_specie_1_Sb,cbm_specie_1_Sc,cbm_specie_1_Se,cbm_specie_1_Si,cbm_specie_1_Sm,cbm_specie_1_Sn,cbm_specie_1_Sr,cbm_specie_1_Ta,cbm_specie_1_Tb,cbm_specie_1_Tc,cbm_specie_1_Te,cbm_specie_1_Th,cbm_specie_1_Ti,cbm_specie_1_Tl,cbm_specie_1_Tm,cbm_specie_1_U,cbm_specie_1_V,cbm_specie_1_W,cbm_specie_1_Xe,cbm_specie_1_Y,cbm_specie_1_Yb,cbm_specie_1_Zn,cbm_specie_1_Zr,cbm_location_1_0,cbm_location_1_1,cbm_location_1_2,vbm_location_1_0,vbm_location_1_1,vbm_location_1_2
mp-147,Se6,1.5329,0.0,1.7109999999999999,0.5034602494515111,6.0,0.37735806164489344,6.0,2.349474835896256,0.1393988462432804,1.999057014925904,0.15999580522891704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,1.5760999999999998,1.079,1.5521,3.00523,2.886240525908739,2.1175,1.2521,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862444,0.104852,0.73086,0.26914,0.137556,0.895148
mp-149,Si2,0.6102999999999996,0.0,2.5564,0.0,1.0,0.5841316912657802,6.0,1.3835837067752776,0.2683990619429682,0.8042668768872515,0.4882828194791235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,0.8526999999999996,0.773000000000001,0.61,1.73528,0.478,1.2773,0.7313,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
mp-165,Si4,0.4525000000000006,0.0,0.9966999999999996,0.0,1.0,0.5,3.0,2.0749409542942585,0.14554308121470444,1.4035217940099756,0.2495435945587728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,0.5139000000000005,0.573,0.4507,1.52054,0.431,1.1059999999999999,0.5598,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.666667,0.437044,0.333333,0.666667,0.062956
mp-169,C2,0.19809999999999967,1.0,0.19809999999999967,0.5485066837608893,6.0,0.5485066837608893,6.0,0.6931471803599453,0.5,0.6931471803599453,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,1.7730000000000006,2.779183962264151,0.1642,1.13434,0.532,0.5114,0.4584,3.850819905213271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166668,0.166668,0.166668,0.166668,0.166668,0.166668
mp-223,Ge3O6,3.2631,0.0,3.3366,0.4714045160769865,3.0,0.0,1.0,2.6945674150700305,0.1264239886167341,1.991848672204384,0.1590971077873534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4300000000000002,1.4300000000000002,0.0,1.4300000000000002,0.0,3.2607,3.5389999999999997,3.1341,5.13777,2.719,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544952,0.544952,0.0,0.099135,0.701452,0.57502
mp-224,W2S4,1.5656999999999996,0.0,1.7882000000000002,0.0,1.0,0.4714045160769865,6.0,1.560572590600299,0.4094755244792344,1.5191133684302434,0.40821653581059003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200000000000002,0.2200000000000002,0.0,0.2200000000000002,0.0,1.5656999999999996,1.393,2.157502270381837,3.8213131253869967,1.233,1.514,0.7182,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333,0.666667,0.25,0.666667,0.333333,0.75
mp-226,Fe4S8,0.4571999999999994,0.0,0.5201000000000002,0.44067797,6.0,0.0,1.0,2.5950922295179386,0.10372544595848693,1.7761133005578011,0.2325009293276159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.0,0.4573,0.49900000000000105,2.0165,3.63124,1.824,0.4701,0.4328,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.5
mp-239,Ba2S6,1.3912999999999998,0.0,1.4318,0.0,1.0,0.13333333,2.0,2.457321669595921,0.12404441794078988,2.0556237694901727,0.17001001007510902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69,0.845,1.1950104602052651,1.6197,1.555,1.3677,2.7566599999999997,1.3019999999999998,2.4073,1.4624,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.210461,0.0,0.5,0.210461
mp-288,Pt2S2,0.38480000000000025,1.0,0.38480000000000025,0.7071067811865476,1.0,0.7071067811865476,1.0,1.5091780062727924,0.3757817235297554,1.3718700527843397,0.4026317493095245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000003,0.3000000000000003,0.0,0.3000000000000003,0.0,0.4714,0.4239999999999989,0.8985,2.12418,0.856,3.68999913448735,0.4351,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5,0.0,0.5
mp-334,La6F18,6.0222,1.0,6.0222,0.0,1.0,0.0,1.0,1.906574356379633,0.16681339822131488,2.9828555188569066,0.0671126360354708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.88,0.0,2.88,0.0,6.0222,6.85,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673675,0.0,0.250955,0.27735,0.0,0.081969
mp-344,B4N4,3.5767,0.0,3.9818,0.33333333,2.0,0.0,1.0,1.9437258939010305,0.2659808514559184,1.6693256916285917,0.3258543453460025,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.5021000000000004,3.3510000000000004,3.5412,5.68654,2.886240525908739,5.2395,3.7062,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564202,0.176999,0.508179,0.511787,0.379906,0.678907
mp-352,Hf4O8,4.0162,0.0,4.0898,0.0,1.0,0.5,1.0,2.0409357837673032,0.2084646255015537,2.168215559072676,0.18576542873174373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.14,0.0,2.14,0.0,4.0684,4.29,4.0163,6.3269699999999975,4.01,5.6636,4.1231,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542681,0.724041,0.707891,0.169878,0.067849,0.152906
