,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
19507,mp-1080659,Os4C4,OsC,1.0,0.839139197097893,1.0,1.0,1.0,0.635593622802124,1.0,0.999970806107727,0.2732999999999999
19543,mp-1091375,Pb4S4,PbS,1.0,0.9791592525151238,1.0,1.0,1.0,0.5766508644439069,1.0,0.999970806107727,0.7440999999999995
19546,mp-1091399,O8,O2,1.0,0.9049298511272905,1.0,1.0,1.0,0.5218200432901291,1.0,0.999970806107727,1.4607999999999999
19608,mp-1095507,Sb4Ir4Se4,SbIrSe,1.0,0.7685842306475837,1.0,1.0,1.0,0.5505201210140563,1.0,0.9937617268900373,1.2712000000000003
19651,mp-1101917,Sn1Bi4Te7,SnBi4Te7,1.0,0.9999037048171243,1.0,1.0,1.0,0.6286533191651116,1.0,0.999970806107727,0.6355000000000004
19686,mp-1102430,Sb4Te4Ir4,SbTeIr,1.0,0.9329282966200717,1.0,1.0,1.0,0.5429095767963692,1.0,0.999970806107727,0.966899999999999
19948,mp-1105527,Zn2Cu4Ge2S8,ZnCu2GeS4,1.0,0.7412652095683889,1.0,1.0,1.0,0.7026073909508253,1.0,0.999970806107727,0.49990000000000023
19972,mp-1105655,C12N8,C3N2,1.0,0.6883055680007125,1.0,1.0,1.0,0.6927083333333335,1.0,0.835137099278388,3.2521000000000004
20317,mp-1188347,C12N8,C3N2,1.0,0.5418525783145148,1.0,1.0,1.0,0.54,1.0,0.999970806107727,3.7603
21201,mp-1193675,B28,B,1.0,0.9705195317567101,1.0,1.0,1.0,0.7688437953555878,1.0,0.999970806107727,1.5349000000000004
22122,mp-1196583,C240,C,1.0,0.9997308224506785,1.0,1.0,1.0,0.64,1.0,0.999970806107727,1.3517
22510,mp-1197923,C122O4,C61O2,1.0,0.9720087620097762,1.0,1.0,1.0,0.54,1.0,0.999970806107727,1.2642000000000002
22543,mp-1198022,Ge34,Ge,1.0,0.998937569259114,1.0,1.0,1.0,0.7676794871794873,1.0,0.999970806107727,0.6700999999999999
23082,mp-1199937,K81,K,1.0,0.9546968241119869,1.0,1.0,1.0,0.5875544871794871,1.0,0.999970806107727,0.11930000000000002
