,oqmd_bg,oqmd_sg,oqmd_icsd
19686,,,
19687,,,
19688,,,
19689,,,
19690,2.045,58.0,158601.0
19691,,,
19692,,,
19693,,,
19694,0.24600000000000002,216.0,616395.0
19695,,,
19696,,,
19697,8.767000000000001,58.0,422263.0
19698,,,
19699,4.822,9.0,173942.0
19700,,,
19701,,,
19702,,,
19703,,,
19704,,,
19705,,,
19706,,,
19707,,,
19708,,,
19709,,,
19710,,,
19711,,,
19712,2.7310000000000003,166.0,261795.0
19713,,,
19714,0.892,36.0,66580.0
19715,1.45,63.0,166848.0
19716,,,
19717,3.9010000000000002,174.0,248042.0
19718,,,
19719,2.454,12.0,168248.0
19720,,,
19721,,,
19722,,,
19723,,,
19724,1.6540000000000001,123.0,95813.0
19725,,,
19726,,,
19727,,,
19728,,,
19729,,,
19730,,,
19731,,,
19732,,,
19733,,,
19734,,,
19735,,,
19736,,,
19737,,,
19738,,,
19739,,,
19740,,,
19741,,,
19742,,,
19743,0.212,121.0,619774.0
19744,,,
19745,,,
19746,,,
19747,,,
19748,,,
19749,,,
19750,,,
19751,,,
19752,,,
19753,,,
19754,,,
19755,,,
19756,,,
19757,,,
19758,,,
19759,,,
19760,,,
19761,,,
19762,,,
19763,,,
19764,,,
19765,,,
19766,,,
19767,,,
19768,,,
19769,,,
19770,,,
19771,,,
19772,,,
19773,,,
19774,1.2229999999999999,62.0,648451.0
19775,6.641,58.0,166337.0
19776,,,
19777,,,
19778,,,
19779,,,
19780,,,
19781,2.6060000000000003,225.0,247465.0
19782,,,
19783,,,
19784,,,
19785,,,
19786,0.9520000000000001,113.0,605918.0
19787,,,
19788,,,
19789,1.028,140.0,600748.0
19790,,,
19791,,,
19792,,,
19793,0.708,72.0,421423.0
19794,,,
19795,,,
19796,,,
19797,1.6159999999999999,139.0,181937.0
19798,,,
19799,,,
19800,,,
19801,,,
19802,,,
19803,,,
19804,0.364,129.0,421815.0
19805,,,
19806,0.45799999999999996,63.0,380339.0
19807,0.92,9.0,248116.0
19808,2.903,225.0,169536.0
19809,2.371,194.0,602874.0
19810,,,
19811,1.3769999999999998,225.0,632211.0
19812,,,
19813,1.84,2.0,168714.0
19814,,,
19815,,,
19816,1.391,215.0,169187.0
19817,5.457999999999999,148.0,165202.0
19818,,,
19819,1.558,21.0,80195.0
19820,1.072,148.0,165203.0
19821,,,
19822,,,
19823,0.301,194.0,422525.0
19824,,,
19825,,,
19826,,,
19827,,,
19828,1.476,36.0,422580.0
19829,,,
19830,2.04,221.0,180203.0
19831,,,
19832,,,
19833,,,
19834,3.536,161.0,168715.0
19835,,,
19836,,,
19837,,,
19838,,,
19839,0.435,194.0,260563.0
19840,2.375,194.0,602876.0
19841,,,
19842,,,
19843,2.431,166.0,247044.0
19844,,,
19845,2.517,167.0,609250.0
19846,,,
19847,,,
19848,,,
19849,,,
19850,,,
19851,1.931,139.0,181934.0
19852,0.305,123.0,262029.0
19853,,,
19854,,,
19855,,,
19856,,,
19857,0.239,72.0,421424.0
19858,0.353,72.0,421425.0
19859,,,
19860,0.7879999999999989,62.0,648514.0
19861,1.4,148.0,165213.0
19862,,,
19863,,,
19864,,,
19865,,,
19866,1.079,139.0,36616.0
19867,,,
19868,,,
19869,,,
19870,2.84,166.0,247038.0
19871,,,
19872,0.32600000000000107,12.0,181909.0
19873,,,
19874,,,
19875,,,
19876,,,
19877,,,
19878,,,
19879,,,
19880,0.652,109.0,605365.0
19881,,,
19882,,,
19883,5.012,225.0,85021.0
19884,,,
19885,,,
19886,2.089,148.0,165209.0
19887,,,
19888,,,
19889,0.40299999999999997,63.0,610762.0
19890,,,
19891,1.047,12.0,260368.0
19892,,,
19893,1.249,148.0,620237.0
19894,0.7879999999999999,62.0,648609.0
19895,,,
19896,2.187,215.0,167833.0
19897,1.422,36.0,14094.0
19898,,,
19899,,,
19900,3.092,225.0,167503.0
19901,2.0780000000000003,1.0,416750.0
19902,2.339,166.0,247042.0
19903,1.3880000000000001,58.0,421839.0
19904,4.378,225.0,261484.0
19905,,,
19906,,,
19907,,,
19908,,,
19909,0.583,36.0,422941.0
19910,2.432,14.0,261032.0
19911,,,
19912,4.565,5.0,162774.0
19913,0.643,113.0,246245.0
19914,,,
19915,,,
19916,,,
19917,,,
19918,,,
19919,,,
19920,,,
19921,,,
19922,,,
19923,,,
19924,,,
19925,0.597,194.0,260562.0
19926,,,
19927,,,
19928,2.7510000000000003,221.0,165969.0
19929,,,
19930,,,
19931,,,
19932,,,
19933,,,
19934,5.3389999999999995,225.0,166519.0
19935,,,
19936,2.256,221.0,180200.0
19937,,,
19938,,,
19939,3.361,72.0,423479.0
19940,2.499,225.0,160505.0
19941,,,
19942,,,
19943,,,
19944,2.37,167.0,168713.0
19945,3.392,221.0,180195.0
19946,,,
19947,,,
19948,4.511,8.0,245978.0
19949,,,
19950,,,
19951,3.8689999999999998,225.0,2738.0
19952,4.685,12.0,407720.0
19953,,,
19954,3.778,74.0,180417.0
19955,,,
19956,3.585,140.0,180416.0
19957,,,
19958,,,
19959,,,
19960,,,
19961,,,
19962,,,
19963,,,
19964,,,
19965,,,
19966,0.335,62.0,638005.0
19967,,,
19968,,,
19969,,,
19970,,,
19971,4.177,12.0,35655.0
19972,,,
19973,,,
19974,,,
19975,,,
19976,,,
19977,,,
19978,,,
19979,,,
19980,0.556999999999999,198.0,168277.0
19981,,,
19982,6.504,148.0,165205.0
19983,,,
19984,,,
19985,4.078,87.0,247457.0
19986,1.861,225.0,164699.0
19987,,,
19988,,,
19989,,,
19990,,,
19991,,,
19992,,,
19993,1.986,2.0,261033.0
19994,,,
19995,,,
19996,2.095,225.0,167504.0
19997,,,
19998,,,
19999,1.054,63.0,380341.0
20000,,,
20001,,,
20002,,,
20003,1.517,215.0,167831.0
20004,,,
20005,,,
20006,,,
20007,,,
20008,,,
20009,,,
20010,0.53,166.0,262034.0
20011,,,
20012,,,
20013,2.313,194.0,602878.0
20014,,,
20015,,,
20016,1.714,160.0,168810.0
20017,,,
20018,2.569,217.0,600246.0
20019,,,
20020,,,
20021,,,
20022,,,
20023,,,
20024,0.685,109.0,605084.0
20025,,,
20026,,,
20027,7.1129999999999995,225.0,262078.0
20028,,,
20029,,,
20030,,,
20031,,,
20032,2.295,194.0,602832.0
20033,,,
20034,1.078,36.0,422579.0
20035,,,
20036,,,
20037,,,
20038,,,
20039,,,
20040,,,
20041,,,
20042,3.66,15.0,109179.0
20043,,,
20044,,,
20045,,,
20046,,,
20047,,,
20048,,,
20049,,,
20050,,,
20051,,,
20052,,,
20053,,,
20054,,,
20055,,,
20056,,,
20057,,,
20058,,,
20059,,,
20060,,,
20061,,,
20062,,,
20063,,,
20064,,,
20065,,,
20066,,,
20067,,,
20068,,,
20069,,,
20070,,,
20071,,,
20072,,,
20073,,,
20074,,,
20075,,,
20076,1.251,205.0,620305.0
20077,2.3040000000000003,88.0,166438.0
20078,,,
20079,,,
20080,0.424,14.0,421335.0
20081,1.4869999999999999,63.0,166436.0
20082,4.921,12.0,423040.0
20083,0.797,205.0,620416.0
20084,1.764,15.0,423233.0
20085,2.7939999999999996,155.0,247108.0
20086,,,
20087,0.39899999999999997,166.0,248051.0
20088,4.928999999999999,11.0,260838.0
20089,,,
20090,,,
20091,5.569,40.0,173102.0
20092,,,
20093,,,
20094,4.604,63.0,169707.0
20095,,,
20096,1.6540000000000001,33.0,26924.0
20097,,,
20098,,,
20099,,,
20100,1.6030000000000002,205.0,166462.0
20101,3.0669999999999997,12.0,280438.0
20102,,,
20103,0.9229999999999999,14.0,611299.0
20104,,,
20105,,,
20106,,,
20107,,,
20108,5.627999999999999,59.0,167553.0
20109,0.21,123.0,262031.0
20110,,,
20111,,,
20112,,,
20113,,,
20114,,,
20115,0.359,198.0,617014.0
20116,,,
20117,,,
20118,,,
20119,,,
20120,,,
20121,5.001,11.0,260831.0
20122,,,
20123,,,
20124,0.48100000000000004,14.0,422673.0
20125,,,
20126,,,
20127,,,
20128,0.552,14.0,610526.0
20129,,,
20130,,,
20131,,,
20132,3.2119999999999997,223.0,181465.0
20133,,,
20134,,,
20135,,,
20136,4.522,12.0,423042.0
20137,,,
20138,,,
20139,,,
20140,,,
20141,5.747999999999999,88.0,168755.0
20142,,,
20143,2.7560000000000002,205.0,168832.0
20144,,,
20145,5.002,11.0,260832.0
20146,7.21,63.0,166361.0
20147,7.72,63.0,182600.0
20148,2.633,62.0,166846.0
20149,2.042,12.0,166768.0
20150,3.603,62.0,260561.0
20151,0.534,26.0,422274.0
20152,2.314,63.0,280842.0
20153,,,
20154,6.6739999999999995,92.0,98406.0
20155,,,
20156,,,
20157,1.81,12.0,415215.0
20158,,,
20159,,,
20160,3.6239999999999997,65.0,168909.0
20161,,,
20162,,,
20163,2.168,62.0,261444.0
20164,,,
20165,,,
20166,,,
20167,,,
20168,,,
20169,,,
20170,,,
20171,,,
20172,,,
20173,,,
20174,0.903,205.0,652213.0
20175,,,
20176,2.802,36.0,422150.0
20177,,,
20178,,,
20179,2.246,112.0,165608.0
20180,,,
20181,2.471,11.0,169137.0
20182,,,
20183,,,
20184,,,
20185,,,
20186,4.827,15.0,155513.0
20187,1.5430000000000001,205.0,651447.0
20188,,,
20189,,,
20190,3.5069999999999997,15.0,261620.0
20191,,,
20192,,,
20193,,,
20194,,,
20195,2.301,36.0,165838.0
20196,,,
20197,0.778,15.0,168525.0
20198,,,
20199,2.949,2.0,59173.0
20200,,,
20201,,,
20202,,,
20203,,,
20204,,,
20205,,,
20206,,,
20207,,,
20208,,,
20209,,,
20210,,,
20211,,,
20212,,,
20213,1.787,33.0,61802.0
20214,,,
20215,,,
20216,0.441,14.0,422672.0
20217,0.5920000000000001,198.0,616741.0
20218,,,
20219,,,
20220,,,
20221,8.026,150.0,29131.0
20222,,,
20223,,,
20224,0.7909999999999999,14.0,616892.0
20225,1.838,12.0,67251.0
20226,,,
20227,,,
20228,3.397,129.0,166207.0
20229,,,
20230,4.677,36.0,240778.0
20231,,,
20232,5.806,6.0,261751.0
20233,,,
20234,,,
20235,,,
20236,,,
20237,2.7939999999999996,139.0,165293.0
20238,1.209,5.0,260893.0
20239,2.504,11.0,166847.0
20240,3.783,5.0,246140.0
20241,,,
20242,0.539,227.0,608163.0
20243,1.73,119.0,37325.0
20244,3.123,12.0,409176.0
20245,,,
20246,,,
20247,2.946,11.0,65654.0
20248,2.9530000000000003,66.0,607466.0
20249,5.645,147.0,422406.0
20250,1.5419999999999998,227.0,630754.0
20251,,,
20252,,,
20253,1.7730000000000001,205.0,642815.0
20254,,,
20255,0.466,176.0,604501.0
20256,3.634,72.0,165789.0
20257,3.7,2.0,165635.0
20258,,,
20259,,,
20260,,,
20261,,,
20262,0.623,176.0,604516.0
20263,,,
20264,2.665,66.0,609026.0
20265,,,
20266,,,
20267,1.548,63.0,170194.0
20268,,,
20269,,,
20270,1.5090000000000001,227.0,639387.0
20271,,,
20272,,,
20273,,,
20274,,,
20275,,,
20276,,,
20277,,,
20278,2.537,4.0,8242.0
20279,,,
20280,,,
20281,,,
20282,3.782,66.0,607464.0
20283,,,
20284,,,
20285,,,
20286,,,
20287,5.795,216.0,421481.0
20288,,,
20289,,,
20290,,,
20291,0.8690000000000001,227.0,620129.0
20292,,,
20293,,,
20294,1.6469999999999998,63.0,173314.0
20295,1.703,12.0,74832.0
20296,,,
20297,2.068,12.0,420917.0
20298,1.4480000000000002,227.0,608160.0
20299,1.9509999999999998,2.0,420291.0
20300,,,
20301,,,
20302,0.7190000000000001,227.0,620457.0
20303,,,
20304,3.259,85.0,24110.0
20305,8.302,70.0,419144.0
20306,,,
20307,0.621,227.0,620411.0
20308,2.6710000000000003,66.0,619292.0
20309,,,
20310,,,
20311,,,
20312,,,
20313,,,
20314,2.807,1.0,405834.0
20315,0.622,176.0,604517.0
20316,,,
20317,,,
20318,3.2430000000000003,150.0,23349.0
20319,,,
20320,,,
20321,,,
20322,,,
20323,,,
20324,,,
20325,,,
20326,,,
20327,,,
20328,,,
20329,4.2010000000000005,66.0,609259.0
20330,,,
20331,,,
20332,5.837000000000001,216.0,421479.0
20333,,,
20334,,,
20335,,,
20336,0.703,139.0,415034.0
20337,3.367,19.0,165987.0
20338,,,
20339,2.841,15.0,420403.0
20340,,,
20341,,,
20342,1.5119999999999998,63.0,170188.0
20343,,,
20344,,,
20345,,,
20346,2.302,11.0,631317.0
20347,,,
20348,,,
20349,,,
20350,,,
20351,,,
20352,,,
20353,,,
20354,2.418,157.0,82557.0
20355,1.496,127.0,261184.0
20356,,,
20357,,,
20358,,,
20359,,,
20360,,,
20361,0.616,12.0,380460.0
20362,,,
20363,,,
20364,0.550999999999999,12.0,380458.0
20365,,,
20366,,,
20367,,,
20368,1.557,227.0,609325.0
20369,,,
20370,,,
20371,,,
20372,,,
20373,,,
20374,0.623,139.0,380470.0
20375,,,
20376,,,
20377,2.633,66.0,631264.0
20378,,,
20379,,,
20380,,,
20381,,,
20382,,,
20383,,,
20384,,,
20385,,,
20386,,,
20387,,,
20388,,,
20389,,,
20390,,,
20391,,,
20392,,,
20393,,,
20394,,,
20395,,,
20396,,,
20397,,,
20398,,,
20399,,,
20400,,,
20401,,,
20402,,,
20403,,,
20404,,,
20405,,,
20406,,,
20407,,,
20408,,,
20409,,,
20410,,,
20411,,,
20412,,,
20413,,,
20414,,,
20415,,,
20416,,,
20417,,,
20418,,,
20419,,,
20420,,,
20421,,,
20422,,,
20423,,,
20424,,,
20425,0.42200000000000004,129.0,169992.0
20426,,,
20427,,,
20428,,,
20429,,,
20430,,,
20431,,,
20432,,,
20433,,,
20434,,,
20435,,,
20436,,,
20437,,,
20438,2.805,36.0,421428.0
20439,,,
20440,,,
20441,,,
20442,3.4339999999999997,12.0,421438.0
20443,5.012,11.0,174294.0
20444,,,
20445,,,
20446,1.415,225.0,418736.0
20447,,,
20448,0.355,2.0,166314.0
20449,,,
20450,,,
20451,,,
20452,,,
20453,,,
20454,,,
20455,,,
20456,,,
20457,,,
20458,1.045,140.0,14087.0
20459,,,
20460,,,
20461,2.113,205.0,166257.0
20462,0.336,63.0,174097.0
20463,,,
20464,,,
20465,,,
20466,1.321,60.0,181834.0
20467,,,
20468,,,
20469,,,
20470,,,
20471,,,
20472,,,
20473,,,
20474,,,
20475,2.1390000000000002,15.0,168000.0
20476,,,
20477,,,
20478,,,
20479,1.4380000000000002,14.0,380479.0
20480,5.443,2.0,422909.0
20481,2.3280000000000003,62.0,247315.0
20482,,,
20483,0.963,15.0,421532.0
20484,1.696,186.0,421855.0
20485,,,
20486,,,
20487,,,
20488,,,
20489,,,
20490,,,
20491,,,
20492,,,
20493,,,
20494,,,
20495,,,
20496,,,
20497,1.8030000000000002,8.0,174313.0
20498,3.603,157.0,182698.0
20499,,,
20500,,,
20501,0.38600000000000106,220.0,167250.0
20502,3.395,62.0,168716.0
20503,,,
20504,,,
20505,,,
20506,,,
20507,0.374,215.0,181257.0
20508,,,
20509,0.9059999999999999,12.0,97562.0
20510,0.479,11.0,260564.0
20511,6.412000000000001,4.0,165234.0
20512,,,
20513,,,
20514,0.652,62.0,247343.0
20515,6.197,36.0,165976.0
20516,,,
20517,,,
20518,,,
20519,,,
20520,,,
20521,,,
20522,,,
20523,,,
20524,,,
20525,,,
20526,,,
20527,,,
20528,,,
20529,,,
20530,,,
20531,,,
20532,,,
20533,,,
20534,,,
20535,,,
20536,,,
20537,,,
20538,,,
20539,4.271,33.0,608360.0
20540,,,
20541,,,
20542,,,
20543,,,
20544,,,
20545,,,
20546,,,
20547,,,
20548,,,
20549,,,
20550,,,
20551,,,
20552,,,
20553,,,
20554,2.992,64.0,173995.0
20555,4.081,62.0,160941.0
20556,,,
20557,,,
20558,,,
20559,3.358,227.0,156310.0
20560,,,
20561,,,
20562,,,
20563,,,
20564,,,
20565,6.3839999999999995,4.0,181423.0
20566,,,
20567,,,
20568,,,
20569,1.2919999999999998,194.0,247275.0
20570,,,
20571,0.9179999999999999,12.0,97563.0
20572,,,
20573,,,
20574,,,
20575,,,
20576,,,
20577,,,
20578,,,
20579,,,
20580,,,
20581,2.1790000000000003,5.0,26998.0
20582,,,
20583,,,
20584,,,
20585,,,
20586,,,
20587,,,
20588,,,
20589,0.247000000000001,14.0,95948.0
20590,,,
20591,,,
20592,1.635,62.0,33160.0
20593,,,
20594,,,
20595,,,
20596,,,
20597,,,
20598,,,
20599,,,
20600,,,
20601,,,
20602,,,
20603,,,
20604,,,
20605,,,
20606,,,
20607,,,
20608,,,
20609,,,
20610,,,
20611,,,
20612,,,
20613,,,
20614,,,
20615,,,
20616,,,
20617,,,
20618,,,
20619,3.386,15.0,246800.0
20620,,,
20621,,,
20622,,,
20623,,,
20624,,,
20625,,,
20626,,,
20627,0.733,2.0,420331.0
20628,,,
20629,,,
20630,,,
20631,,,
20632,,,
20633,,,
20634,,,
20635,3.571,216.0,262195.0
20636,,,
20637,,,
20638,,,
20639,,,
20640,,,
20641,,,
20642,,,
20643,,,
20644,3.4419999999999997,72.0,181462.0
20645,,,
20646,,,
20647,,,
20648,,,
20649,,,
20650,,,
20651,,,
20652,,,
20653,,,
20654,,,
20655,,,
20656,,,
20657,,,
20658,,,
20659,,,
20660,3.838,15.0,246423.0
20661,,,
20662,,,
20663,,,
20664,,,
20665,4.149,85.0,27225.0
20666,,,
20667,2.89,36.0,421426.0
20668,,,
20669,,,
20670,1.939,62.0,260407.0
20671,4.585,148.0,159713.0
20672,,,
20673,,,
20674,,,
20675,,,
20676,,,
20677,,,
20678,,,
20679,,,
20680,,,
20681,,,
20682,,,
20683,,,
20684,,,
20685,,,
20686,,,
20687,,,
20688,,,
20689,,,
20690,,,
20691,,,
20692,,,
20693,,,
20694,,,
20695,3.468,62.0,241117.0
20696,3.7689999999999997,14.0,246780.0
20697,,,
20698,,,
20699,,,
20700,,,
20701,1.032,14.0,24732.0
20702,,,
20703,,,
20704,,,
20705,,,
20706,0.297,1.0,29132.0
20707,,,
20708,,,
20709,,,
20710,,,
20711,,,
20712,,,
20713,1.565,1.0,168293.0
20714,,,
20715,,,
20716,,,
20717,3.943,11.0,39695.0
20718,,,
20719,2.8480000000000003,12.0,93342.0
20720,,,
20721,,,
20722,,,
20723,4.0889999999999995,62.0,83904.0
20724,,,
20725,,,
20726,4.018,2.0,96782.0
20727,,,
20728,,,
20729,,,
20730,5.142,84.0,164183.0
20731,3.944,12.0,245985.0
20732,,,
20733,,,
20734,,,
20735,3.549,12.0,412273.0
20736,,,
20737,,,
20738,3.2310000000000003,216.0,262196.0
20739,,,
20740,,,
20741,,,
20742,,,
20743,,,
20744,,,
20745,,,
20746,,,
20747,,,
20748,,,
20749,,,
20750,,,
20751,,,
20752,,,
20753,,,
20754,,,
20755,,,
20756,,,
20757,,,
20758,,,
20759,,,
20760,,,
20761,,,
20762,,,
20763,,,
20764,,,
20765,,,
20766,,,
20767,,,
20768,,,
20769,0.8390000000000001,1.0,409499.0
20770,0.813,62.0,90332.0
20771,1.192,12.0,4164.0
20772,,,
20773,,,
20774,,,
20775,,,
20776,3.4930000000000003,63.0,245325.0
20777,1.318,14.0,380478.0
20778,,,
20779,,,
20780,6.516,120.0,23219.0
20781,4.71,2.0,160862.0
20782,3.513,87.0,85034.0
20783,3.949,6.0,245989.0
20784,2.9360000000000004,62.0,95795.0
20785,2.718,140.0,88137.0
20786,,,
20787,,,
20788,,,
20789,4.5280000000000005,43.0,201168.0
20790,3.924,62.0,72342.0
20791,1.2109999999999999,56.0,246979.0
20792,,,
20793,2.805,36.0,421427.0
20794,4.098,2.0,420944.0
20795,2.059,62.0,410664.0
20796,4.9510000000000005,2.0,416652.0
20797,2.569,225.0,261770.0
20798,,,
20799,,,
20800,1.043,62.0,23462.0
20801,,,
20802,5.6739999999999995,4.0,38438.0
20803,,,
20804,,,
20805,,,
20806,,,
20807,,,
20808,,,
20809,,,
20810,,,
20811,0.401,62.0,99997.0
20812,,,
20813,,,
20814,,,
20815,,,
20816,,,
20817,5.3420000000000005,116.0,16729.0
20818,,,
20819,2.272,227.0,168811.0
20820,,,
20821,3.386,4.0,14391.0
20822,,,
20823,,,
20824,6.252999999999999,31.0,169740.0
20825,,,
20826,,,
20827,,,
20828,,,
20829,,,
20830,,,
20831,,,
20832,,,
20833,,,
20834,,,
20835,,,
20836,,,
20837,,,
20838,3.1630000000000003,140.0,39599.0
20839,,,
20840,,,
20841,,,
20842,,,
20843,,,
20844,,,
20845,,,
20846,,,
20847,,,
20848,,,
20849,,,
20850,3.198,12.0,59884.0
20851,,,
20852,,,
20853,,,
20854,,,
20855,,,
20856,,,
20857,,,
20858,0.758,19.0,182158.0
20859,,,
20860,2.103,198.0,166255.0
20861,2.451,33.0,421073.0
20862,,,
20863,,,
20864,2.522,2.0,170760.0
20865,,,
20866,,,
20867,,,
20868,,,
20869,,,
20870,2.08,31.0,249873.0
20871,,,
20872,,,
20873,,,
20874,,,
20875,1.276,11.0,249937.0
20876,2.278,166.0,165097.0
20877,,,
20878,,,
20879,,,
20880,1.686,2.0,24678.0
20881,,,
20882,,,
20883,,,
20884,,,
20885,,,
20886,,,
20887,,,
20888,,,
20889,,,
20890,,,
20891,,,
20892,,,
20893,,,
20894,,,
20895,,,
20896,,,
20897,,,
20898,,,
20899,5.837999999999999,160.0,262005.0
20900,,,
20901,,,
20902,1.168,14.0,181147.0
20903,,,
20904,,,
20905,,,
20906,,,
20907,,,
20908,2.008,11.0,423037.0
20909,,,
20910,,,
20911,,,
20912,,,
20913,,,
20914,,,
20915,,,
20916,,,
20917,,,
20918,,,
20919,1.3769999999999998,14.0,300180.0
20920,,,
20921,2.694,33.0,421071.0
20922,,,
20923,,,
20924,,,
20925,,,
20926,,,
20927,,,
20928,,,
20929,,,
20930,,,
20931,2.523,4.0,171449.0
20932,,,
20933,2.4730000000000003,31.0,249872.0
20934,,,
20935,,,
20936,,,
20937,,,
20938,,,
20939,4.308,14.0,262113.0
20940,,,
20941,3.373,2.0,421318.0
20942,3.9960000000000004,29.0,404201.0
20943,5.6739999999999995,33.0,181042.0
20944,8.3,225.0,249157.0
20945,,,
20946,,,
20947,4.012,132.0,169758.0
20948,,,
20949,4.156000000000001,14.0,166749.0
20950,,,
20951,,,
20952,1.617,40.0,84300.0
20953,,,
20954,,,
20955,,,
20956,,,
20957,,,
20958,,,
20959,3.94,166.0,65734.0
20960,,,
20961,,,
20962,,,
20963,,,
20964,3.207,12.0,172524.0
20965,,,
20966,,,
20967,,,
20968,,,
20969,,,
20970,,,
20971,,,
20972,,,
20973,,,
20974,,,
20975,0.37200000000000005,116.0,168275.0
20976,,,
20977,,,
20978,,,
20979,,,
20980,,,
20981,,,
20982,2.78,36.0,421430.0
20983,3.898,2.0,171011.0
20984,,,
20985,,,
20986,,,
20987,2.65,12.0,172054.0
20988,,,
20989,,,
20990,,,
20991,2.761,58.0,26168.0
20992,,,
20993,,,
20994,,,
20995,3.361,11.0,420440.0
20996,,,
20997,,,
20998,,,
20999,2.497,31.0,247317.0
21000,,,
21001,,,
21002,,,
21003,,,
21004,,,
21005,,,
21006,3.958,36.0,245986.0
21007,,,
21008,,,
21009,,,
21010,4.507,15.0,165558.0
21011,2.28,60.0,168815.0
21012,,,
21013,,,
21014,,,
21015,,,
21016,,,
21017,,,
21018,,,
21019,,,
21020,,,
21021,,,
21022,,,
21023,,,
21024,,,
21025,,,
21026,,,
21027,,,
21028,,,
21029,,,
21030,,,
21031,,,
21032,3.263,15.0,423127.0
21033,,,
21034,,,
21035,,,
21036,,,
21037,,,
21038,,,
21039,,,
21040,,,
21041,,,
21042,,,
21043,,,
21044,,,
21045,,,
21046,,,
21047,,,
21048,,,
21049,,,
21050,3.5210000000000004,5.0,40833.0
21051,,,
21052,,,
21053,,,
21054,,,
21055,,,
21056,,,
21057,,,
21058,,,
21059,,,
21060,,,
21061,,,
21062,1.4169999999999998,15.0,420533.0
21063,,,
21064,,,
21065,,,
21066,,,
21067,,,
21068,,,
21069,,,
21070,,,
21071,,,
21072,,,
21073,,,
21074,,,
21075,,,
21076,,,
21077,,,
21078,,,
21079,,,
21080,,,
21081,,,
21082,,,
21083,,,
21084,,,
21085,,,
21086,,,
21087,,,
21088,,,
21089,,,
21090,,,
21091,,,
21092,,,
21093,,,
21094,,,
21095,,,
21096,,,
21097,,,
21098,,,
21099,,,
21100,,,
21101,,,
21102,,,
21103,,,
21104,,,
21105,,,
21106,,,
21107,,,
21108,,,
21109,,,
21110,,,
21111,,,
21112,,,
21113,,,
21114,,,
21115,,,
21116,,,
21117,,,
21118,3.237,192.0,181463.0
21119,,,
21120,,,
21121,,,
21122,4.121,113.0,419312.0
21123,,,
21124,,,
21125,,,
21126,0.252,11.0,247117.0
21127,,,
21128,,,
21129,,,
21130,,,
21131,,,
21132,,,
21133,,,
21134,,,
21135,,,
21136,,,
21137,6.318,14.0,168754.0
21138,,,
21139,,,
21140,,,
21141,,,
21142,3.43,15.0,246783.0
21143,3.139,63.0,246732.0
21144,,,
21145,4.656000000000001,70.0,164182.0
21146,,,
21147,,,
21148,,,
21149,,,
21150,0.426,189.0,261702.0
21151,,,
21152,,,
21153,2.889,8.0,181464.0
21154,,,
21155,6.19,13.0,168803.0
21156,,,
21157,,,
21158,6.539,119.0,165651.0
21159,0.732,2.0,300266.0
21160,,,
21161,,,
21162,,,
21163,6.361000000000001,167.0,166852.0
21164,6.317,146.0,74520.0
21165,,,
21166,,,
21167,4.311,167.0,35703.0
21168,,,
21169,,,
21170,3.38,15.0,249315.0
21171,,,
21172,,,
21173,,,
21174,,,
21175,,,
21176,,,
21177,,,
21178,1.6059999999999999,63.0,412073.0
21179,2.6289999999999996,173.0,607881.0
21180,,,
21181,,,
21182,2.634,109.0,247258.0
21183,2.314,14.0,249708.0
21184,,,
21185,,,
21186,,,
21187,,,
21188,,,
21189,,,
21190,,,
21191,,,
21192,,,
21193,,,
21194,,,
21195,6.494,62.0,166446.0
21196,,,
21197,,,
21198,3.734,13.0,261839.0
21199,3.323,62.0,30657.0
21200,1.308,62.0,415263.0
21201,2.9760000000000004,63.0,420402.0
21202,3.843,5.0,167074.0
21203,3.555,36.0,88589.0
21204,,,
21205,,,
21206,2.4090000000000003,157.0,420851.0
21207,,,
21208,1.032,166.0,261105.0
21209,1.4169999999999998,5.0,420405.0
21210,,,
21211,,,
21212,1.953,15.0,166610.0
21213,,,
21214,,,
21215,2.457,173.0,608298.0
21216,3.522,113.0,420550.0
21217,,,
21218,3.4330000000000003,15.0,246799.0
21219,,,
21220,3.398,63.0,247106.0
21221,3.6639999999999997,63.0,174069.0
21222,1.463,14.0,180764.0
21223,2.511,62.0,422028.0
21224,2.2159999999999997,63.0,85335.0
21225,2.157,129.0,261768.0
21226,1.228,63.0,413676.0
21227,,,
21228,,,
21229,,,
21230,5.2829999999999995,81.0,163481.0
21231,,,
21232,4.867,43.0,163262.0
21233,,,
21234,2.62,12.0,168978.0
21235,,,
21236,,,
21237,1.159,12.0,418700.0
21238,,,
21239,,,
21240,2.855,121.0,161455.0
21241,1.716,7.0,248295.0
21242,,,
21243,,,
21244,3.595,13.0,261840.0
21245,,,
21246,,,
21247,5.063,198.0,174336.0
21248,2.588,15.0,420127.0
21249,,,
21250,0.4,62.0,92474.0
21251,2.26,15.0,165780.0
21252,,,
21253,5.224,152.0,167334.0
21254,,,
21255,,,
21256,6.017,1.0,16967.0
21257,0.525,14.0,165358.0
21258,,,
21259,1.011,227.0,165168.0
21260,,,
21261,,,
21262,,,
21263,,,
21264,,,
21265,,,
21266,,,
21267,0.672,11.0,169941.0
21268,,,
21269,2.536,7.0,181985.0
21270,1.163,63.0,413679.0
21271,4.386,113.0,247476.0
21272,,,
21273,,,
21274,0.792,8.0,422578.0
21275,,,
21276,2.1,29.0,262019.0
21277,,,
21278,,,
