,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
255,mp-2254,Al16O24,Al2O3,1.0,0.9939247732336133,1.0,0.9879518072289156,1.0,0.8561000210356391,1.0,0.9904952170583055
257,mp-2278,Hg1O2,HgO2,1.0,0.9999908887597816,1.0,0.9539748953974896,1.0,0.9260453302056811,1.0,0.9733016620663076
258,mp-2286,Li2Se1,Li2Se,1.0,0.9999999428473044,1.0,0.8125,1.0,0.5388391768911693,1.0,0.7769648044325858
259,mp-2292,La16O24,La2O3,1.0,0.9999993391082449,1.0,0.9215686274509803,1.0,0.8752498240383945,1.0,0.9893950189314058
260,mp-2309,Tm8S12,Tm2S3,1.0,0.9997495974458871,1.0,1.0,1.0,0.915029502589293,1.0,0.9776308224221324
261,mp-2310,Cd4O8,CdO2,1.0,0.9987025353237011,1.0,0.9539748953974896,1.0,0.837104569844111,1.0,0.9775729805650252
262,mp-2319,P4Os2,P2Os,1.0,0.9999999731306292,1.0,0.8709677419354839,1.0,0.8480667221564054,1.0,0.9836369428662715
263,mp-2340,Na6O6,Na2O2,0.0,0.4441158818157603,1.0,0.6231884057971014,1.0,0.6855646093938964,1.0,0.5580887416286998
264,mp-2341,Li6N2,Li3N,1.0,0.9927264789611272,1.0,0.6231884057971014,1.0,0.5459818263533605,1.0,0.5957832573250279
265,mp-2352,Na2O1,Na2O,1.0,0.9998858534987595,1.0,0.9215686274509803,1.0,0.5949743733468321,1.0,0.5593836649897445
267,mp-2392,Th8Se20,Th2Se5,1.0,0.9999966734317295,1.0,0.696969696969697,1.0,0.8371978758389566,1.0,0.9543630459600899
268,mp-2395,Sb12Rh4,Sb3Rh,1.0,0.9999972501038379,1.0,0.696969696969697,1.0,0.8711312319210627,1.0,0.6570723080922108
270,mp-2402,Na8Si8,NaSi,1.0,0.9893283045258333,1.0,0.9772727272727273,1.0,0.5556813355670164,1.0,0.8340712540399917
271,mp-2412,Li4P20,LiP5,1.0,0.8692482601854846,1.0,0.9772727272727273,1.0,0.749646223777782,1.0,0.9198244964237502
272,mp-2414,S12O36,SO3,1.0,0.9989560094424834,1.0,0.7583333333333333,1.0,0.8383385132995593,1.0,0.8998107084878851
273,mp-2416,Y4F12,YF3,1.0,0.9999999237875725,1.0,0.8125,1.0,0.8244142486076594,1.0,0.9536187543208279
275,mp-2447,P16Se20,P4Se5,1.0,0.9984186656072613,1.0,0.9468085106382979,1.0,0.7842855999176505,1.0,0.9780628454015566
276,mp-2452,P4O10,P2O5,1.0,0.9984488605308326,1.0,0.7857142857142857,1.0,0.7996655528017564,1.0,0.945576815478016
277,mp-2455,As4Os2,As2Os,1.0,0.9999999188026126,1.0,1.0,1.0,0.8811732943918655,1.0,0.9811104484489612
278,mp-2457,Tb6O9,Tb2O3,1.0,0.9999793289508827,1.0,0.9468085106382979,1.0,0.8991283757240904,1.0,0.9739089442121316
279,mp-2469,Cd1S1,CdS,1.0,0.9872188284413126,1.0,0.7583333333333333,1.0,0.8202139944239666,1.0,0.9438122411854742
280,mp-2480,Os4Se8,OsSe2,1.0,0.999974029783249,1.0,1.0,1.0,0.7834679749666558,1.0,0.9828689590072908
281,mp-2488,Si4Os4,SiOs,1.0,0.999999014917536,1.0,0.9772727272727273,1.0,0.8249650054901038,1.0,0.9590283441187318
282,mp-2511,Pb4F8,PbF2,1.0,0.9999971378217662,1.0,0.7333333333333333,1.0,0.804527514214925,1.0,0.9199848753358282
284,mp-2517,Ca8Si4,Ca2Si,1.0,0.9991467067436274,1.0,0.9772727272727273,1.0,0.6094230488970136,1.0,0.9126757955525173
286,mp-2534,Ga1As1,GaAs,1.0,0.9951320068101823,1.0,0.7583333333333333,1.0,0.8155688202671311,1.0,0.9563253751563738
287,mp-2542,Be2O2,BeO,1.0,0.9999965282813571,1.0,1.0,1.0,0.7462913173400533,1.0,0.7378702298048151
288,mp-2552,Te2O6,TeO3,1.0,0.9999704180321353,1.0,0.9539748953974896,1.0,0.865816689721928,1.0,0.9305699591830183
289,mp-2565,S16N8,S2N,1.0,0.9880206788035926,1.0,0.9539748953974896,1.0,0.8764583737193165,1.0,0.8544763152558054
291,mp-2599,Nd1N1,NdN,1.0,0.9999999987403145,1.0,1.0,1.0,0.8194861749311373,1.0,0.901567574509743
292,mp-2612,Ge1Te1,GeTe,1.0,0.9999995756030897,1.0,1.0,1.0,0.8517215601424322,1.0,0.9809906348630636
294,mp-2632,Tl4F12,TlF3,1.0,0.9997173113343841,1.0,0.9539748953974896,1.0,0.7097557363920817,1.0,0.925325702420317
295,mp-2633,Ge4O8,GeO2,1.0,0.999985903259134,1.0,0.9539748953974896,1.0,0.8748648900928865,1.0,0.9821496256912379
296,mp-2646,Mg3Sb2,Mg3Sb2,1.0,0.99987436469524,1.0,0.9772727272727273,1.0,0.5640374449619892,1.0,0.7975945105959332
298,mp-2652,Y16O24,Y2O3,1.0,0.9999993578269553,1.0,0.9215686274509803,1.0,0.9311750237288251,1.0,0.9889095443867228
299,mp-2653,B2N2,BN,1.0,0.9999448484127228,1.0,1.0,1.0,0.8308675831981879,1.0,0.8465995312595535
300,mp-2659,Li1N3,LiN3,1.0,0.9930991151668145,1.0,0.896551724137931,1.0,0.9102739358420936,1.0,0.9566216378510446
303,mp-2691,Cd1Se1,CdSe,1.0,0.7490109860826519,1.0,1.0,1.0,0.7220894001330739,1.0,0.9241443329069065
304,mp-2693,Sn1Se1,SnSe,1.0,0.9999999954585623,1.0,1.0,1.0,0.8652079985424135,1.0,0.9442695582166328
305,mp-2695,Sb4Os2,Sb2Os,1.0,0.9999986615207194,1.0,1.0,1.0,0.8716613541045133,1.0,0.9885123543845014
306,mp-2706,Sn1F4,SnF4,1.0,0.9999315363839643,1.0,0.875,1.0,0.7022244969588324,1.0,0.7099932999405719
307,mp-2715,Co4As8,CoAs2,1.0,0.9998447336455646,1.0,0.896551724137931,1.0,0.8217843579431566,1.0,0.9844717183330292
308,mp-2718,C48N24,C2N,1.0,0.9999999007370811,1.0,0.7583333333333333,1.0,0.9150273798807248,1.0,0.9669873222117592
309,mp-2741,Ca1F2,CaF2,1.0,0.9999999983752013,1.0,0.7777777777777778,1.0,0.8748356906298755,1.0,0.9821313143295098
310,mp-2753,Tl16S12,Tl4S3,1.0,0.9999980606535944,1.0,0.7333333333333333,1.0,0.7694494579248736,1.0,0.8728339672696407
311,mp-2782,Zn8P16,ZnP2,1.0,0.9997799230518072,1.0,0.7583333333333333,1.0,0.8435399360985594,1.0,0.965764975382564
314,mp-2798,Si12P12,SiP,1.0,0.97674942073658,1.0,0.896551724137931,1.0,0.8596588832858781,1.0,0.9860173505249097
315,mp-2804,La8P16,LaP2,1.0,0.986832246146798,1.0,0.7583333333333333,1.0,0.8800734378319005,1.0,0.9562843716884996
316,mp-2809,Sb8S12,Sb2S3,1.0,0.9992247473679217,1.0,0.7333333333333333,1.0,0.9390643907792746,1.0,0.9892624304153564
317,mp-2815,Mo2S4,MoS2,1.0,0.9986656031547647,1.0,0.9696969696969697,1.0,0.6503603258181755,1.0,0.7294415822280507
318,mp-2826,Lu4S6,Lu2S3,1.0,0.9999962728418117,1.0,0.8709677419354839,1.0,0.9025510621046042,1.0,0.9624572004275546
319,mp-2833,Ir8S16,IrS2,1.0,0.9995232686820126,1.0,0.7333333333333333,1.0,0.8983490304840787,1.0,0.9674207908659662
320,mp-2843,Sn8F16,SnF2,1.0,0.9999054480203216,1.0,0.9539748953974896,1.0,0.8668599135192927,1.0,0.8669245725831541
321,mp-2852,C6N8,C3N4,0.0,0.2954836927615291,1.0,0.9772727272727273,1.0,0.8037894655502394,1.0,0.8852004838620785
322,mp-2853,Ga1N1,GaN,1.0,0.9999999999637001,1.0,1.0,1.0,0.9163454505441732,1.0,0.9798644592295374
323,mp-2857,Sc1N1,ScN,1.0,0.9999990887680971,1.0,1.0,1.0,0.8740159068069073,1.0,0.9686998085786134
324,mp-2874,In2Si2O7,In2Si2O7,1.0,0.99863715606699,1.0,0.9539748953974896,1.0,0.8919930913293794,1.0,0.975070009057383
327,mp-2894,Sc1Sn1Au1,ScSnAu,1.0,0.9986268780527287,1.0,0.9772727272727273,1.0,0.6288704540310928,1.0,0.9156776257809448
328,mp-2898,Ca2Au4O8,Ca(AuO2)2,1.0,0.9999265463253064,1.0,0.8709677419354839,1.0,0.8355156096138395,1.0,0.9349569265246771
329,mp-2910,K2Al2F8,KAlF4,1.0,0.9999999455055778,1.0,0.9539748953974896,1.0,0.7062959905660384,1.0,0.9708949445374416
330,mp-2911,Ba12Sn8P16,Ba3(SnP2)2,1.0,0.9999712805773464,1.0,0.9782608695652174,1.0,0.7226493842304876,1.0,0.9121997374411813
332,mp-2920,La2Al2O6,LaAlO3,1.0,0.999749152809104,1.0,1.0,1.0,0.7928391027091513,1.0,0.9649072357668446
333,mp-2921,Gd12Ga20O48,Gd3Ga5O12,1.0,0.999934396870357,1.0,0.9782608695652174,1.0,0.9065667245762208,1.0,0.9731529668115955
335,mp-2940,Lu2P2O8,LuPO4,1.0,0.9999999777321973,1.0,0.9782608695652174,1.0,0.8848831247824666,1.0,0.9932847202240002
336,mp-2943,K2Y6F20,KY3F10,1.0,0.9999995202981552,1.0,0.7777777777777778,1.0,0.644364298918287,1.0,0.8975510085267413
337,mp-2955,Na4Mg4F12,NaMgF3,1.0,0.9990237230019098,1.0,1.0,1.0,0.6786504400761586,1.0,0.804662232778295
338,mp-2956,Co8Ge12S12,Co2(GeS)3,1.0,0.999911494371915,1.0,0.696969696969697,1.0,0.7960092981960416,1.0,0.9869505465680471
339,mp-2961,Mg2Si2P4,MgSiP2,1.0,0.9963920269356715,1.0,0.946236559139785,1.0,0.7995947804870533,1.0,0.9482756894774026
340,mp-2964,Na1N1O2,NaNO2,0.0,0.2851991419503944,1.0,0.946236559139785,1.0,0.7687420815920318,1.0,0.767980892038922
343,mp-2973,Pr6Sb10O24,Pr3Sb5O12,1.0,0.99998998841265,1.0,0.9782608695652174,1.0,0.9025161569814891,1.0,0.9778397490411804
344,mp-2979,Zn4Ge4N8,ZnGeN2,1.0,0.998407876639521,1.0,0.896551724137931,1.0,0.7881597530952013,1.0,0.9278558657801809
345,mp-2980,Pr4Te8O22,Pr2Te4O11,1.0,0.9999320936884829,1.0,0.7777777777777778,1.0,0.9332814533106232,1.0,0.9890433854724903
347,mp-2994,Co8Ge12Te12,Co2(GeTe)3,1.0,0.9944737447497228,1.0,0.696969696969697,1.0,0.7392162758495153,1.0,0.942642806678793
348,mp-3009,Rb8Be4F16,Rb2BeF4,1.0,0.9993146080064826,1.0,0.7583333333333333,1.0,0.5813909019564141,1.0,0.6660475110530479
349,mp-3019,Tl8Sn2Te6,Tl4SnTe3,1.0,0.9999996078058376,1.0,0.7333333333333333,1.0,0.7876118847835578,1.0,0.9821792341512895
352,mp-3038,Al2Hg1Se4,Al2HgSe4,1.0,0.998245039765818,1.0,1.0,1.0,0.9176268585308801,1.0,0.9919388461329908
353,mp-3041,Er4Cd2S8,Er2CdS4,1.0,0.999999496430052,1.0,0.696969696969697,1.0,0.8949728086632373,1.0,0.9870583248065574
355,mp-3050,Y12Al20O48,Y3Al5O12,1.0,0.9999994729411246,1.0,0.9782608695652174,1.0,0.8783933947198382,1.0,0.9914144451197835
356,mp-3054,Li4C2O6,Li2CO3,1.0,0.9973578784267843,1.0,0.896551724137931,1.0,0.6666120150705125,1.0,0.6884462295781121
357,mp-3056,Na1Tl1O2,NaTlO2,1.0,0.9991500371355936,1.0,1.0,1.0,0.8085540800234621,1.0,0.9076290664273767
358,mp-3062,Sm4S3N2,Sm4S3N2,1.0,0.989091624840097,1.0,0.7714285714285715,1.0,0.7557397988814435,1.0,0.828232623056871
359,mp-3070,Na4C2O6,Na2CO3,1.0,0.7609196198240464,1.0,0.9879518072289156,1.0,0.7051109019397857,1.0,0.8143020275602182
361,mp-3075,Tl8Ge8S16,TlGeS2,1.0,0.9999879416191544,1.0,0.946236559139785,1.0,0.959262155573103,1.0,0.9979566622624363
362,mp-3078,Cd2Si2As4,CdSiAs2,1.0,0.9963367984850872,1.0,0.9772727272727273,1.0,0.7424674062409747,1.0,0.8756925808688508
363,mp-3079,Ca2Ta8O22,CaTa4O11,1.0,0.9999800770284066,1.0,0.9468085106382979,1.0,0.8843176775486193,1.0,0.9898447422429262
364,mp-3080,Ca10Ga12O28,Ca5(Ga3O7)2,1.0,0.9963202986836585,1.0,0.9782608695652174,1.0,0.8820860920899841,1.0,0.8439985983004344
365,mp-3081,Be4Al8O16,BeAl2O4,1.0,0.9999999586629505,1.0,0.9782608695652174,1.0,0.9283555165611087,1.0,0.9958612437174128
366,mp-3094,Sr4Al8O16,SrAl2O4,1.0,0.9858291303554917,1.0,0.6231884057971014,1.0,0.9002209066843514,1.0,0.9409073633505823
367,mp-3098,Al2Cu2O4,AlCuO2,1.0,0.9999682005777747,1.0,1.0,1.0,0.7032560777683229,1.0,0.6607813106277316
369,mp-3104,Ba2Zr2N4,BaZrN2,1.0,0.9998910818977744,1.0,0.7583333333333333,1.0,0.8295798495121535,1.0,0.8763099875421766
370,mp-3107,Ga3P1O7,Ga3PO7,1.0,0.9721662727998387,1.0,0.8125,1.0,0.9455123620401409,1.0,0.99110020313102
371,mp-3114,Tb8Mo12O48,Tb2(MoO4)3,1.0,0.9966614414772627,1.0,0.9574468085106383,1.0,0.7983551491580522,1.0,0.9346969496543175
373,mp-3125,K3Zn2F7,K3Zn2F7,1.0,0.9822716838968721,1.0,1.0,1.0,0.6836481460889446,1.0,0.6623054221485227
374,mp-3136,Na1Nb1O3,NaNbO3,1.0,0.9994811463392378,1.0,0.9782608695652174,1.0,0.75585883427175,1.0,0.8715479046251389
376,mp-3143,Na4S2O8,Na2SO4,1.0,0.9964772172788351,1.0,0.9539748953974896,1.0,0.6917219411572917,1.0,0.9238124118834002
377,mp-3144,Ho2Nb2O8,HoNbO4,1.0,0.9998726026769618,1.0,0.8709677419354839,1.0,0.8846086657254564,1.0,0.988126407792033
378,mp-3151,Li12Ta4O16,Li3TaO4,1.0,0.9999771253794473,1.0,0.9879518072289156,1.0,0.7775976435812464,1.0,0.8839366870905814
379,mp-3153,Na8Ge18O40,Na4Ge9O20,1.0,0.9998682277687196,1.0,0.9782608695652174,1.0,0.6728378001592723,1.0,0.928781279221523
380,mp-3154,Sm6Sb10O24,Sm3Sb5O12,1.0,0.9999252116976071,1.0,0.9782608695652174,1.0,0.9160348878923718,1.0,0.9688368514486241
381,mp-3160,Pr16Si16O56,Pr2Si2O7,1.0,0.9947054076895122,1.0,0.9215686274509803,1.0,0.8685529288562887,1.0,0.9745948405990364
382,mp-3161,Li1Al1Si1,LiAlSi,1.0,0.9980771737588667,1.0,0.9772727272727273,1.0,0.5966260924958204,1.0,0.6402476807829455
383,mp-3163,Ba1Sn1O3,BaSnO3,1.0,0.999870617370646,1.0,1.0,1.0,0.9337832241352548,1.0,0.9784191447324532
384,mp-3167,Hg2Ge1Se4,Hg2GeSe4,1.0,0.9608562461748007,1.0,0.7714285714285715,1.0,0.7614950884760633,1.0,0.9622505980130645
386,mp-3180,Ta8Te8O36,Ta2Te2O9,1.0,0.9999680635222212,1.0,0.7333333333333333,1.0,0.8610069844313837,1.0,0.9815494976136141
387,mp-3188,Zn2Sb4O12,Zn(SbO3)2,1.0,0.9988103227590895,1.0,1.0,1.0,0.9159530929086727,1.0,0.9822187359672162
388,mp-3193,Na8Si8O20,Na2Si2O5,1.0,0.9942769857329253,1.0,0.9879518072289156,1.0,0.6799262508401652,1.0,0.7190123835771167
389,mp-3195,Sr11Cd6Sb12,Sr11(CdSb2)6,1.0,0.9994277561956235,1.0,0.7333333333333333,1.0,0.621798011683258,1.0,0.8411315364186447
390,mp-3200,Lu4Ti4O14,Lu2Ti2O7,1.0,0.9999993933291976,1.0,1.0,1.0,0.9392413512972648,1.0,0.9864714170840942
391,mp-3203,Nd2Ta2O8,NdTaO4,1.0,0.9999943104045808,1.0,0.8709677419354839,1.0,0.8550923544129929,1.0,0.9936461646965082
392,mp-3216,Li2Zr1N2,Li2ZrN2,1.0,0.991600350692061,1.0,0.896551724137931,1.0,0.5996673071130877,1.0,0.5428049389774766
394,mp-3228,Hg2S2O8,HgSO4,1.0,0.8875677222356234,1.0,0.946236559139785,1.0,0.892155976568937,1.0,0.9688744496045418
395,mp-3236,Pr2S1O2,Pr2SO2,1.0,0.9999775015219643,1.0,0.8709677419354839,1.0,0.8705754787795247,1.0,0.9749121222628655
397,mp-3248,Tb2As2O8,TbAsO4,1.0,0.9999989506433837,1.0,0.9782608695652174,1.0,0.881373375473142,1.0,0.9918852005737516
398,mp-3249,La4Ti3O12,La4Ti3O12,1.0,0.9990030748508784,1.0,0.7777777777777778,1.0,0.8732788831135301,1.0,0.9502864909151111
400,mp-3267,Tl4Sb20S32,TlSb5S8,1.0,0.9295599042936321,1.0,0.9468085106382979,1.0,0.8208055821647176,1.0,0.9091689696749214
401,mp-3269,Na2Th4F18,NaTh2F9,1.0,0.9953711216563729,1.0,0.7777777777777778,1.0,0.5941347766728196,1.0,0.898016985695192
402,mp-3281,Al10B2O18,Al5BO9,1.0,0.9319537383271909,1.0,0.9879518072289156,1.0,0.907132521490153,1.0,0.9602036965445672
403,mp-3282,Tb12Fe20O48,Tb3Fe5O12,1.0,0.7246090770020017,1.0,0.9782608695652174,1.0,0.7732909404139634,1.0,0.9748231983743723
405,mp-3285,Na4Ta8O22,Na2Ta4O11,1.0,0.9999951406485613,1.0,0.8333333333333334,1.0,0.7595964648731999,1.0,0.9746375657804479
409,mp-3317,Sm4Rh4O12,SmRhO3,0.0,0.15042361144210706,1.0,0.8709677419354839,1.0,0.8105130232512949,1.0,0.8673352442745975
411,mp-3319,Mg2Rh4O8,Mg(RhO2)2,1.0,0.9942293194428397,1.0,1.0,1.0,0.7568609589838405,1.0,0.8151792554211249
412,mp-3324,Nb4Sn2O12,Nb2SnO6,1.0,0.9923760134477192,1.0,0.7777777777777778,1.0,0.7682203887341281,1.0,0.8691661193325974
414,mp-3334,Tm4Sn4O14,Tm2Sn2O7,1.0,0.9999999328337158,1.0,1.0,1.0,0.9384227058265395,1.0,0.9785031103716851
415,mp-3336,La2Ga2O6,LaGaO3,1.0,0.9946069230609078,1.0,0.8125,1.0,0.8663480230627415,1.0,0.9385080252004219
416,mp-3338,Na4Ga4O8,NaGaO2,0.0,0.27813370902566426,1.0,0.9215686274509803,1.0,0.600579213878873,1.0,0.6192879139074267
417,mp-3347,Be12Si6O24,Be2SiO4,1.0,0.9999999929836072,1.0,0.896551724137931,1.0,0.8951552465585745,1.0,0.9977904841254156
418,mp-3361,Ba12Al8F48,Ba3Al2F12,1.0,0.9999979371189982,1.0,0.7777777777777778,1.0,0.64220618136664,1.0,0.6622668142721778
419,mp-3368,Li4Nb12O32,LiNb3O8,1.0,0.9970006410586679,1.0,1.0,1.0,0.6507124439826457,1.0,0.9256461996748883
420,mp-3370,Y4Sn4O14,Y2Sn2O7,1.0,0.9999994952202106,1.0,1.0,1.0,0.9496507948411262,1.0,0.9924858594838429
421,mp-3372,Rb8S4O16,Rb2SO4,1.0,0.9995450251070689,1.0,0.7583333333333333,1.0,0.7200701037651984,1.0,0.9443298722770823
422,mp-3374,Nd16Au8O36,Nd4Au2O9,1.0,0.9953136468780653,1.0,0.9215686274509803,1.0,0.793339758277622,1.0,0.9662300718637995
423,mp-3379,K4Sb2F10,K2SbF5,1.0,0.9957215631589156,1.0,0.9782608695652174,1.0,0.6226747840913643,1.0,0.857681512230084
424,mp-3382,Ca2Si2O6,CaSiO3,1.0,0.9999999994083271,1.0,0.9574468085106383,1.0,0.8607631091767266,1.0,0.9942957920047146
425,mp-3387,Ca2Si2O6,CaSiO3,1.0,0.9999999569754158,1.0,0.9574468085106383,1.0,0.8913967011304584,1.0,0.9922002573092652
426,mp-3393,Sr72Al48O144,Sr3Al2O6,1.0,0.9999560958420769,1.0,0.7777777777777778,1.0,0.7991204933023157,1.0,0.9708859297028278
427,mp-3404,Rb6S6O18,RbSO3,1.0,0.8391395187297508,1.0,0.946236559139785,1.0,0.636735703722078,1.0,0.6435967528088391
428,mp-3405,Na2Al22O34,NaAl11O17,1.0,0.9999908606542763,1.0,0.9879518072289156,1.0,0.7166292500211194,1.0,0.9576430154792769
430,mp-3414,Ag4Sb4F24,AgSbF6,1.0,0.9945517124955229,1.0,0.8125,1.0,0.6335580576832869,1.0,0.6006278322629344
431,mp-3416,Na6Al2F12,Na3AlF6,1.0,0.9993103064730774,1.0,0.875,1.0,0.576750599091172,1.0,0.6939179841682587
432,mp-3419,Rb2Au2F8,RbAuF4,1.0,0.9690363340427468,1.0,0.696969696969697,1.0,0.626017684539274,1.0,0.6643467932550841
433,mp-3427,Li4Al4O8,LiAlO2,1.0,0.971487601415785,1.0,0.6231884057971014,1.0,0.5420061753066825,1.0,0.5701002747672014
434,mp-3432,Sc1Ni1Sb1,ScNiSb,1.0,0.9994396101019484,1.0,1.0,1.0,0.6988953337916538,1.0,0.835811151497121
436,mp-3439,Sb2P2O8,SbPO4,1.0,0.9999792512105492,1.0,0.9782608695652174,1.0,0.9152580436680923,1.0,0.9961662435055945
437,mp-3444,Er2Ta2O8,ErTaO4,1.0,0.9999993583702635,1.0,0.8709677419354839,1.0,0.8271415999376406,1.0,0.9941442241857065
438,mp-3446,Sr4Tm8O16,SrTm2O4,1.0,0.9999489219799576,1.0,0.7777777777777778,1.0,0.937239236860773,1.0,0.9275309921927757
440,mp-3466,Pr2Al2O6,PrAlO3,1.0,0.9997779220312245,1.0,1.0,1.0,0.809031273906747,1.0,0.9801803576736894
445,mp-3491,Nb4Sb4O16,NbSbO4,0.0,0.1836901488739405,1.0,0.9539748953974896,1.0,0.8074048860285786,1.0,0.7628290054093876
446,mp-3503,Li12W2N8,Li6WN4,1.0,0.9997776915535548,1.0,1.0,1.0,0.5340289795306107,1.0,0.8292315622647441
447,mp-3520,Y8Si4O20,Y2SiO5,1.0,0.9999539792021332,1.0,0.7857142857142857,1.0,0.8770092392338976,1.0,0.9883045845683269
448,mp-3521,Na2B2F8,NaBF4,1.0,0.999980827829637,1.0,0.9772727272727273,1.0,0.5716387522229066,1.0,0.9340182733952695
449,mp-3523,Sr4Gd8O16,SrGd2O4,1.0,0.9705480556093081,1.0,0.9468085106382979,1.0,0.8893133148110217,1.0,0.9527190315741306
450,mp-3524,Li2P2N4,LiPN2,1.0,0.9996199300363754,1.0,0.896551724137931,1.0,0.7322938323684366,1.0,0.8127736595343762
451,mp-3525,Sb2Te2Se1,Sb2Te2Se,1.0,0.9780227220465347,1.0,0.8125,1.0,0.8213781625885663,1.0,0.9806240818035016
453,mp-3529,K12V4S16,K3VS4,0.0,0.10237452928901691,1.0,0.7583333333333333,1.0,0.5286782890485757,1.0,0.7166888900255757
454,mp-3531,Ca16P16O56,Ca2P2O7,1.0,0.9984226872087381,1.0,0.946236559139785,1.0,0.88303954245011,1.0,0.9195737082240256
455,mp-3538,Hg24Te8O48,Hg3TeO6,1.0,0.9999999674829527,1.0,0.9468085106382979,1.0,0.8121446900319738,1.0,0.9318140940974503
456,mp-3540,Li8Sn4O12,Li2SnO3,1.0,0.99998355892971,1.0,1.0,1.0,0.7576284620411111,1.0,0.8709812655925618
457,mp-3547,Mg4Si4O12,MgSiO3,1.0,0.9999941915110397,1.0,0.9782608695652174,1.0,0.8869101127296823,1.0,0.9881319020517202
458,mp-3551,Tb2Ag2Te4,TbAgTe2,0.0,0.043784831476211525,1.0,0.7333333333333333,1.0,0.7832996518381298,1.0,0.8310299274191575
460,mp-3556,Tm2S1O2,Tm2SO2,1.0,0.9999604080873705,1.0,0.9539748953974896,1.0,0.9537354559060768,1.0,0.9938946916305665
461,mp-3563,Ba5Nb4O15,Ba5Nb4O15,1.0,0.9998991456623898,1.0,0.8333333333333334,1.0,0.7537720141349505,1.0,0.7734516615627801
462,mp-3564,Ba6Sc12O24,BaSc2O4,1.0,0.9996601110364075,1.0,0.9782608695652174,1.0,0.914965650634349,1.0,0.973621470400725
463,mp-3582,Mg8B16C16,Mg(BC)2,1.0,0.9999876127260591,1.0,0.7583333333333333,1.0,0.8936296174977788,1.0,0.9716126101484044
465,mp-3593,Ta4Sn4O14,Ta2Sn2O7,1.0,0.9999985279980089,1.0,0.9539748953974896,1.0,0.8537789173926507,1.0,0.9924531596932902
466,mp-3595,Zn2Si2As4,ZnSiAs2,1.0,0.9944572461915033,1.0,1.0,1.0,0.7988428533746795,1.0,0.8841381886370384
467,mp-3612,Nb4Sb4O16,NbSbO4,1.0,0.9997926144864789,1.0,0.7777777777777778,1.0,0.7670864959903093,1.0,0.9312895618347686
468,mp-3613,Na1Er1S2,NaErS2,1.0,0.9999885955092626,1.0,1.0,1.0,0.896245987627971,1.0,0.9127320816850975
469,mp-3614,K1Ta1O3,KTaO3,1.0,0.9999871075821438,1.0,0.9782608695652174,1.0,0.8732714371810911,1.0,0.7499194778535822
471,mp-3629,Y8W12O48,Y2(WO4)3,1.0,0.999998486777597,1.0,0.9782608695652174,1.0,0.7888007988509379,1.0,0.9856439185942574
472,mp-3632,Y4S4F4,YSF,1.0,0.9999540230520486,1.0,1.0,1.0,0.7898299603684208,1.0,0.9681853399570388
473,mp-3635,Li4B4O8,LiBO2,1.0,0.9990363058648493,1.0,0.9879518072289156,1.0,0.8187179584648301,1.0,0.9402626889993871
474,mp-3637,Y2O2F2,YOF,1.0,0.9999998345801695,1.0,0.9215686274509803,1.0,0.8238290845431407,1.0,0.9933955761736551
477,mp-3653,Mg2Sb4O12,Mg(SbO3)2,1.0,0.9995164037825012,1.0,0.9696969696969697,1.0,0.8888874478117214,1.0,0.9665442253701626
478,mp-3654,Rb1Ca1F3,RbCaF3,1.0,0.9999997684792626,1.0,0.875,1.0,0.8120737520879416,1.0,0.9628555932138994
479,mp-3660,Li4B12O20,LiB3O5,1.0,0.9997951207240604,1.0,0.6231884057971014,1.0,0.8089098930060982,1.0,0.9738445453587414
480,mp-3664,Nd1Tl1S2,NdTlS2,1.0,0.9998187953938632,1.0,1.0,1.0,0.7335972288249525,1.0,0.6786789605538226
481,mp-3666,Li2Ta2O6,LiTaO3,1.0,0.99155494721748,1.0,0.8709677419354839,1.0,0.7245821771335065,1.0,0.9437880517829187
482,mp-3668,Cd2Ge2P4,CdGeP2,1.0,0.9994662377176762,1.0,0.9782608695652174,1.0,0.919093688694603,1.0,0.9419132559038879
483,mp-3671,Na8Nb8O24,NaNbO3,0.0,0.321590694623744,1.0,0.8125,1.0,0.8290143717518917,1.0,0.5774070296694289
484,mp-3677,Mg4Si4N8,MgSiN2,1.0,0.9999625281651399,1.0,0.625,1.0,0.826813045017579,1.0,0.8873071753333315
485,mp-3700,Li2Y2F8,LiYF4,1.0,0.9999997553370849,1.0,0.7777777777777778,1.0,0.9112274959320732,1.0,0.9606727443462477
486,mp-3715,Co8Ge8Te8,CoGeTe,1.0,0.99666781718547,1.0,0.896551724137931,1.0,0.6666817642373131,1.0,0.9086108417726956
487,mp-3716,Tb1Ni1Sb1,TbNiSb,1.0,0.9523842807258516,1.0,0.9772727272727273,1.0,0.7058417387487256,1.0,0.9322537384647066
488,mp-3718,Th2Te2O2,ThTeO,1.0,0.9983308507820488,1.0,0.9047619047619048,1.0,0.7557579853661757,1.0,0.8008092678619896
490,mp-3727,Nd6Nb2O14,Nd3NbO7,1.0,0.9992654746362478,1.0,0.8709677419354839,1.0,0.7618254890980733,1.0,0.9208993016103622
492,mp-3733,Be4Tl8F16,BeTl2F4,1.0,0.9999935909040006,1.0,0.7583333333333333,1.0,0.8343325220813523,1.0,0.9711974099920389
