,material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
129,mp-1180065,Nd2O6,0.14070000000000005,0.0,0.2766,0.4714045160769865,6.0,0.5127506434067632,6.0,2.054051807371577,p,O,0.626331;0.058441;0.25,0.15415423938314082,2.007408322079451,p,O,0.43211;0.373669;0.25,0.15789420954335928
130,mp-18989,La4V4O16,3.5153000000000003,0.0,3.6015,0.5,1.0,0.6334307924038995,2.0,2.4600995906327854,d,V,0.663417;0.686601;0.199686,0.1845934609923796,3.0215681429391354,p,O,0.781829;0.38873;0.883895,0.06579252254644262
131,mp-12226,Na4Nd4P16O48,,,,,,,,2.9561060021311136,d,Nd,0.778531;0.034868;0.97817,0.18210174892268402,3.854757042728535,p,O,0.185552;0.285998;0.3478,0.03033837158763137
132,mp-20261,Mn1Ga2Se4,0.8589999999999998,0.0,0.9992,0.0,1.0,0.8660254037844386,1.0,1.1890402481661972,d,Mn,0.0;0.0;0.0,0.7448972571984933,1.9098837316166044,d,Mn,0.0;0.0;0.0,0.3210249155534213
133,mp-27283,Tl4Pb8Cl20,,,,,,,,3.3294600863655983,p,Pb,0.996162;0.007738;0.824645,0.10109706127026363,3.440756648566273,p,Cl,0.326172;0.463345;0.917279,0.05348299583980542
134,mp-7368,Dy8Se12,0.3663000000000003,1.0,0.3663000000000003,0.0,1.0,0.0,1.0,2.9068536462726016,d,Dy,0.75;0.687465;0.012847,0.0978290409224134,3.175507916427289,p,Se,0.75;0.80476;0.77367,0.07735235356337157
135,mp-1106,Sr8Si4,0.3433999999999999,1.0,0.3433999999999999,0.0,1.0,0.0,1.0,2.9695615089286718,d,Sr,0.75;0.481182;0.6733,0.10170922271779873,2.660143339148899,p,Si,0.75;0.747696;0.102456,0.14659807342169484
136,mp-680247,K12P24S24N28,,,,,,,,4.932443062263928,p,P,0.261715;0.88637;0.823499,0.016552961896632776,3.85805722656776,p,S,0.655246;0.485477;0.174567,0.052003370513455716
137,mp-27294,Ca3As1Br3,1.6726,1.0,1.6726,0.0,1.0,0.0,1.0,1.7150113738374555,d,Ca,0.5;0.0;0.0,0.2874086716637312,1.3905314715372403,p,As,0.0;0.0;0.0,0.6816140931474336
138,mp-2309,Tm8S12,1.1832000000000005,1.0,1.1832000000000005,0.0,1.0,0.0,1.0,2.5991086589233747,d,Tm,0.25;0.456587;0.190244,0.17639757878611398,3.063509093633276,p,S,0.75;0.610228;0.036908,0.11721732682720375
139,mp-7372,Zn8As8,0.2952999999999997,0.0,0.5642999999999998,0.44545455,2.0,0.36904762,2.0,3.6742836527822997,s,Zn,0.960398;0.383478;0.133707,0.03503574973431015,3.1802133187018837,p,As,0.863226;0.573849;0.398487,0.08128440750609989
140,mp-7373,Cd8As8,0.09189999999999987,0.0,0.3534999999999999,0.43269231,2.0,0.33333333,2.0,3.5909074966399563,p,As,0.867427;0.935348;0.904225,0.0407335821947086,3.1245785348414303,p,As,0.132573;0.435348;0.595775,0.08497282332391244
141,mp-554279,Tl6Hg4S6Cl2O24,,,,,,,,3.3894266259262755,s,Hg,0.078331;0.243176;0.041477,0.13953407033535412,3.4603246975703943,p,O,0.858578;0.579699;0.18424,0.05332587829073749
142,mp-560324,Rb6Hg4S6Cl2O24,2.3627,0.0,2.3942,0.7071067811865476,1.0,0.0,1.0,3.3219972215145006,s,Hg,0.927077;0.240146;0.047227,0.1321942612355127,3.219239872323925,p,O,0.077065;0.212223;0.790397,0.08065709795642406
143,mp-505782,Cs8S4O16,5.0172,0.0,5.0213,0.25,2.0,0.0,1.0,3.938567248206412,s,Cs,0.75;0.822624;0.088773,0.04249962369904738,2.834449675965097,p,O,0.75;0.431968;0.084923,0.06793387619583953
144,mp-3924,Li2Nb2O4,,,,,,,,1.5437203618046462,d,Nb,0.666667;0.333333;0.25,0.3733718834966597,1.5652839506230674,d,Nb,0.333333;0.666667;0.75,0.364736052591076
145,mp-27311,La2C2O2,3.0127000000000006,1.0,3.0127000000000006,0.5,1.0,0.5,1.0,2.0155384875507707,f,La,0.683567;0.683567;0.292455,0.22133104548338786,1.9165193149124269,p,C,0.960752;0.960752;0.926683,0.2448313816518077
146,mp-6475,Na2Zr4P6O24,,,,,,,,2.093271257305528,d,Zr,0.645111;0.645111;0.645111,0.21686769802253825,3.253185362946549,p,O,0.780562;0.415694;0.562618,0.043190210932221605
147,mp-559521,In1Bi2S4Cl1,1.8697,0.0,2.0196,0.5293339936325125,2.0,0.3080367149562613,2.0,2.3014787008408315,s,In,0.0;0.0;0.0,0.2313260966337593,2.049667998966817,p,S,0.374586;0.374586;0.945921,0.1979869216519876
148,mp-539,Ga4S6,1.7106,0.0,1.7140999999999995,0.1096111111675965,2.0,0.0,1.0,2.8926979151088954,s,Ga,0.445467;0.641501;0.370376,0.1068283481865007,1.6092394717113734,p,S,0.911535;0.09282;0.016036,0.3860617068735602
149,mp-18656,Gd4Ga4O12,3.4519,0.0,3.4618,0.5,1.0,0.08333333,2.0,1.5143434467519632,f,Gd,0.983083;0.063076;0.25,0.2463435850130211,3.008412358486843,p,O,0.801278;0.801025;0.447091,0.07132319137848013
150,mp-7638,Li2Ta6O16,3.438,0.0,3.4984,0.06428244108156597,2.0,0.23570226510956105,4.0,2.244379032550396,d,Ta,0.329948;0.670052;0.75,0.241673229084163,2.9569742313408667,p,O,0.207523;0.560386;0.075118,0.07271836514921377
151,mp-12271,Mg4Se4O12,,,,,,,,3.2731362424257697,p,Se,0.518083;0.521972;0.25,0.10240516849618006,3.0217589923219825,p,O,0.321416;0.071025;0.25,0.07642613619403604
152,mp-22224,Mn4Se4O12,2.8433,0.0,2.9084,0.7071067811865476,1.0,0.7129266881276279,2.0,2.632668955096481,d,Mn,0.5;0.0;0.0,0.17218279697037214,2.6098214821555543,d,Mn,0.0;0.5;0.5,0.16135646110466612
153,mp-22616,Co4Se4O12,1.8519999999999999,0.0,1.8677,0.34615385,2.0,0.15384615,2.0,2.1454321988747838,d,Co,0.0;0.5;0.0,0.2108834770782394,2.932996297174152,d,Co,0.0;0.5;0.0,0.109524041827535
154,mp-4682,Zn4Se4O12,3.4441999999999995,0.0,3.6403,0.5,1.0,0.22727273,2.0,3.4178171130410453,p,Se,0.484666;0.471643;0.75,0.07066491313145973,3.163736935669877,p,O,0.680082;0.921738;0.75,0.07081534622488746
155,mp-582549,In4Te10,0.8878000000000004,0.0,0.9928,0.7071067811865476,1.0,0.0,1.0,3.0887333953577563,p,Te,0.706363;0.316052;0.767848,0.1002574220069424,2.598273990911016,p,Te,0.82012;0.130195;0.414915,0.15057355349891954
156,mp-706336,Na8Be4Si12Sn2H8O40,,,,,,,,3.595072409357785,s,Sn,0.0;0.5;0.0,0.19546602767066115,3.5554833546693696,p,O,0.52133;0.564953;0.133176,0.061820337269388737
157,mp-12286,Sr4Ta4O14,2.9098000000000006,1.0,2.9098000000000006,0.0,1.0,0.0,1.0,2.0409739930164768,d,Ta,0.054679;0.945321;0.25,0.3108367825064193,2.7332010458507003,p,O,0.0;0.0;0.5,0.10849833465254476
158,mp-651836,Bi48Cl24O60,,,,,,,,,,,,,,,,,
159,mp-23499,K2Sn1Cl6,2.4712,1.0,2.4712,0.0,1.0,0.0,1.0,1.855421466803143,s,Sn,0.0;0.0;0.0,0.4399359107066024,1.8428605013551689,p,Cl,0.758999;0.241001;0.758999,0.16523742217542536
160,mp-23763,Sn1H8N2Cl6,2.3281,1.0,2.3281,0.0,1.0,0.0,1.0,1.8731913599622287,s,Sn,0.0;0.0;0.0,0.4400507593496045,1.866325237033844,p,Cl,0.2425;0.7575;0.2425,0.16451248545636052
161,mp-557480,Te4S2O14,2.8813000000000004,1.0,2.8813000000000004,0.5,1.0,0.5,1.0,2.8255261454670118,p,Te,0.673335;0.179135;0.302993,0.15338405125012802,2.835051510856464,p,O,0.774564;0.305054;0.0,0.10230217467367456
162,mp-540625,Ge16Se32,1.4381000000000002,0.0,1.4407,0.3,2.0,0.0,1.0,4.3219558830832385,s,Ge,0.810024;0.667816;0.22488,0.032891964033807904,3.63182585581884,p,Se,0.975924;0.166212;0.303368,0.03720088624215626
163,mp-542459,Ba4Ga8Ge8O32,,,,,,,,4.438551867794688,s,Ga,0.051454;0.796325;0.026982,0.022831694187936832,3.6678186076411863,p,O,0.812365;0.925969;0.388565,0.040615020662489947
164,mp-27339,Sb8S12O48,,,,,,,,3.9356158054628017,p,Sb,0.574151;0.356957;0.716389,0.07141559268180718,4.024593595878043,p,O,0.535102;0.829032;0.82868,0.045491064638445856
165,mp-555537,Na6Er2V4O16,3.6255,0.0,3.6812,0.5,1.0,0.0,1.0,2.3067827104405407,d,V,0.182268;0.794138;0.223007,0.19819734655664686,3.001276987777321,p,O,0.401739;0.731868;0.908154,0.06806733466021488
166,mp-706335,Mg3P4H28N2O24,,,,,,,,,,,,,,,,,
167,mp-543041,Fe8As8H32O48,,,,,,,,,,,,,,,,,
168,mp-27354,Cs12Hg4Cl20,,,,,,,,,,,,,,,,,
169,mp-559070,Li8Hg4P16O48,,,,,,,,3.54655868584513,s,Hg,0.306154;0.748418;0.511147,0.12790534210621424,3.9267431436654094,p,O,0.118381;0.96684;0.139015,0.03255316159992628
170,mp-559715,Li8Cd4P16O48,,,,,,,,4.133482099827972,s,Cd,0.25;0.488463;0.30637,0.09505532492500696,3.8722375361259402,p,O,0.75;0.661893;0.85608,0.05207536860725965
171,mp-1202801,Li20P20O60,,,,,,,,,,,,,,,,,
172,mp-7423,Sm12Re4O32,1.7634000000000003,0.0,1.8127,0.8169182166194043,2.0,0.7071067811865476,1.0,2.9311944446568137,d,Re,0.245619;0.820865;0.909506,0.15687752946726075,3.5693977949837006,p,O,0.530343;0.315141;0.327041,0.06768926754838855
173,mp-12307,Tl8Ge8S20,,,,,,,,3.903380989085208,s,Ge,0.866556;0.269532;0.890645,0.05244971590133984,3.309588479571364,p,S,0.245228;0.350227;0.543535,0.08885650141171986
174,mp-30971,Cu4Te8Cl4,0.5968999999999998,0.0,0.7533000000000003,0.5,1.0,0.0,1.0,2.947528799681641,p,Te,0.022512;0.270506;0.85925,0.10743728022143126,2.599119258947383,d,Cu,0.638996;0.830131;0.247909,0.1533859220155394
175,mp-1950,Sr2S4,1.3013999999999997,0.0,2.0581,0.8660254037844386,1.0,0.26666667,4.0,2.215823710470599,p,S,0.877943;0.377943;0.255886,0.16605497437811526,1.613148190528346,p,S,0.377943;0.122057;0.5,0.2353026062643704
176,mp-1191693,Y4C4O16,0.6951,0.0,0.7007,0.11538462,2.0,0.0,1.0,2.2618327136239467,p,O,0.967626;0.308969;0.366825,0.21540003392020896,2.6962684166778934,p,O,0.467626;0.191031;0.633175,0.15968428558340114
177,mp-5830,Na12As4S12,2.5223000000000004,0.0,2.5884,0.3330866897662053,4.0,0.7327907209497534,4.0,3.4094674756138788,p,As,0.027772;0.027772;0.027772,0.0927064656351549,2.9431116219588045,p,S,0.723887;0.894545;0.501312,0.0743037308505046
178,mp-12309,Cs2Na1Al3F12,6.9175,0.0,6.9391,0.8660254037844386,1.0,0.0,1.0,3.241266904805957,s,Al,0.0;0.0;0.5,0.0858586237791638,2.327225012401708,p,F,0.084754;0.617454;0.084754,0.13418478578847035
179,mp-27373,Sn4Cl4F4,3.4412,0.0,3.4757,0.16666667,2.0,0.33333333,2.0,2.425157266174513,p,Sn,0.75;0.283219;0.421023,0.18074452333612065,2.6478306569035657,p,Cl,0.75;0.09782;0.636267,0.10455608565748953
180,mp-4387,Sr4Zr4O12,3.6122,0.0,3.6302,0.13636364,2.0,0.0,1.0,1.893558795441133,d,Zr,0.5;0.5;0.5,0.22376253645591826,2.7602765545783505,p,O,0.922607;0.978916;0.25,0.07934252835946429
181,mp-634113,Cd4H4S2O12,2.6203,0.0,2.7731,0.8817627378611469,2.0,0.0,1.0,3.0972739599861536,s,Cd,0.154006;0.347017;0.310284,0.12541971974341762,2.687171566593561,p,O,0.836367;0.245857;0.390709,0.10191350886183796
182,mp-6532,Ca8Al16Si16O64,,,,,,,,,,,,,,,,,
183,mp-690702,Sn4P4H4O16,3.398000000000001,1.0,3.398000000000001,0.5,1.0,0.5,1.0,2.8583783245112384,p,Sn,0.657003;0.948508;0.608354,0.16623498214171134,3.1409609792782374,s,Sn,0.842997;0.948508;0.108354,0.08774823638578202
184,mp-23515,K24Co12Cl48,,,,,,,,,,,,,,,,,
185,mp-554072,K4C2O6,3.6288,1.0,3.6288,0.0,1.0,0.0,1.0,3.0356882637594564,s,K,0.333541;0.666459;0.25,0.11625155895285726,1.8700838573066585,p,O,0.785881;0.578764;0.295156,0.16546694907716633
186,mp-570502,Cs4Li2Cr2C12N12,,,,,,,,,,,,,,,,,
187,mp-24376,Cr1Co1H18C6N12,1.8356,0.0,1.8651,0.7071067811865476,3.0,0.8660254037844386,1.0,1.05211102290862,d,Cr,0.0;0.0;0.0,0.7722409551696341,0.9472568034815296,d,Co,0.5;0.5;0.5,0.7726449549368152
188,mp-560167,K2V6Cd8O24,2.3286,0.0,2.4219000000000004,0.6066564842188781,1.0,0.0,1.0,2.6423647899703657,s,Cd,0.489247;0.476383;0.462074,0.17939157857038054,3.4274250068293033,p,O,0.670071;0.012358;0.399206,0.07336546701833273
189,mp-27400,Rb4Cd4Br12,2.7536,0.0,2.8245,0.5270462777488224,2.0,0.0,1.0,3.0757294180993737,s,Cd,0.75;0.335862;0.444845,0.15842040551520276,2.6713868866697843,p,Br,0.75;0.828835;0.495624,0.08565473966586039
190,mp-634062,Rb2Cd2H4I6O2,2.4941,1.0,2.4941,0.0,1.0,0.0,1.0,2.458783700515119,s,Cd,0.033505;0.965867;0.50005,0.22487524646323245,1.990686287644864,p,I,0.621036;0.19719;0.994555,0.20442319181425955
191,mp-504591,Pb4W4O16,2.9475,0.0,2.9911,0.5,1.0,0.0,1.0,2.4621181887400083,d,W,0.749946;0.394038;0.574998,0.18365263137598425,3.2345884265695517,p,O,0.949927;0.728715;0.977595,0.07275681980743091
192,mp-680248,Os15C48O48,,,,,,,,4.17949662438353,d,Os,0.159061;0.399418;0.743523,0.0829648526077098,4.2153962172258765,d,Os,0.667994;0.523828;0.031012,0.05292652407689272
193,mp-616461,Na8Zn4Cl16,4.5781,1.0,4.5781,0.0,1.0,0.0,1.0,3.4681118316977617,s,Zn,0.413644;0.25;0.90935,0.1246747714640763,2.9660004779608715,p,Cl,0.761697;0.97331;0.664751,0.06659376476538413
194,mp-27405,Sn3As3F21,3.3038,0.0,3.3122,0.7085662410345869,2.0,0.8660254037844386,1.0,3.104652318918925,s,As,0.700933;0.700933;0.700933,0.15563296351773578,2.823191479597679,s,Sn,0.5;0.241507;0.758493,0.15614182109767974
195,mp-569309,Rb6Mn6Cl18,1.3133,0.0,1.3234,0.5,3.0,0.0,1.0,1.930712213596772,d,Mn,0.0;0.0;0.5,0.24577620776184625,2.8939112186637943,d,Mn,0.0;0.0;0.5,0.10498043700946716
196,mp-24045,Al8P8H32O48,,,,,,,,4.719448282518546,s,Al,0.15459;0.170065;0.13411,0.01582278481012659,3.7392360038315933,p,O,0.016119;0.014114;0.148189,0.03397614378470315
197,mp-20817,Ge4Pt4Se4,0.6681999999999997,0.0,1.0031999999999996,0.6757303945477829,2.0,0.8169182166194043,1.0,2.9054933537644487,d,Pt,0.496394;0.00772;0.240125,0.1342920968383317,2.9461775498021066,p,Se,0.384057;0.6161;0.363672,0.1030803677323144
198,mp-557027,Rb4Be4Si4O14,4.396599999999999,1.0,4.396599999999999,0.0,1.0,0.0,1.0,3.7420809589865,s,Rb,0.5;0.0;0.440972,0.0528175697967653,2.8014659885001096,p,O,0.92632;0.735469;0.477801,0.08040099761726496
199,mp-706281,Na4H16C4N4O8,5.8464,0.0,5.9064,0.5,1.0,0.7071067811865476,1.0,2.9674750824251603,p,N,0.656317;0.766515;0.118383,0.10459201399101878,2.977227228365982,p,C,0.434681;0.322972;0.799008,0.09401513562805423
200,mp-706285,Na8H16Pt4C16Br8N16O8,,,,,,,,3.0535822711381138,d,Pt,0.435599;0.0072;0.25,0.1063602106613539,2.4802490300977365,p,Br,0.127331;0.132576;0.25,0.1745910782266823
201,mp-553964,W4O12,1.2556,1.0,1.2556,0.0,1.0,0.0,1.0,2.813043782507584,d,W,0.75;0.470289;0.971106,0.10175157952350758,3.139436436108089,p,O,0.75;0.239911;0.496213,0.054810605613628084
202,mp-23745,H16Se2N4O8,3.6272,0.0,3.7691,0.8660254037844386,1.0,0.0,1.0,3.0591810699648727,s,Se,0.822643;0.822643;0.225355,0.0997009196164968,2.252973379238714,p,O,0.356228;0.937264;0.905027,0.13157684201536904
203,mp-706449,P8H24N8O20,0.5178,0.0,0.5182,0.7071067811865476,1.0,0.5068968769768549,2.0,2.768700945047586,p,O,0.613058;0.261424;0.479049,0.1164604403274549,3.020498972963877,p,O,0.387514;0.233566;0.980919,0.14149761689263607
204,mp-616521,Ag3C6N9,3.5775,0.0,3.5819,0.6726812023536856,6.0,0.5,3.0,3.3064857540253465,p,C,0.382302;0.947624;0.882489,0.06802643165206035,2.6674308750487508,d,Ag,0.342942;0.0;0.333333,0.166768888570336
205,mp-616573,Cs2V5O13,1.5452,0.0,1.7725,0.7085662410345869,1.0,0.5,4.0,2.172243779178817,d,V,0.224859;0.224859;0.450685,0.2026061161607632,1.3693495634008908,d,V,0.646096;0.646096;0.0,0.7062632496708549
206,mp-540690,Cs4V8O20,,,,,,,,,,,,,,,,,
207,mp-720842,Ba2H16Pt2C8N8O8,,,,,,,,2.7880481677728106,p,Pt,0.0;0.0;0.0,0.15510500314752276,1.496587423144472,d,Pt,0.0;0.0;0.5,0.4025535110777318
208,mp-571526,Rb4Pt2C8Br4N8,2.0172,0.0,2.0224,0.5,1.0,0.0,1.0,2.3541110897114628,d,Pt,0.5;0.0;0.5,0.21559502682677945,1.9774754260855607,p,Br,0.254888;0.093239;0.966639,0.2135661112246756
209,mp-5012,Li4Si2O6,,,,,,,,2.97240733933008,s,O,0.885214;0.885214;0.145415,0.095813026195953,1.9148618812471383,p,O,0.545426;0.835779;0.580826,0.20601518298145965
210,mp-5942,Na4As4S8,1.359,1.0,1.359,0.5,1.0,0.5,1.0,3.0020720071667952,p,As,0.145418;0.739301;0.934786,0.1110664479833307,2.785096903971497,p,S,0.660436;0.173235;0.00209,0.10993928841875003
211,mp-667288,K16P32Pb8O96,,,,,,,,,,,,,,,,,
212,mp-19071,Co4Si2O8,0.7720000000000002,1.0,0.7720000000000002,0.0,1.0,0.0,1.0,1.9828796040675745,d,Co,0.625;0.625;0.125,0.21770560515394344,2.507274793687189,d,Co,0.625;0.625;0.625,0.11438538579397048
213,mp-7494,K4Ag8S6,0.12829999999999986,1.0,0.12829999999999986,0.0,1.0,0.0,1.0,3.358292520579876,p,S,0.839526;0.839526;0.612194,0.1009166341859909,2.7876067741381743,p,S,0.854233;0.854233;0.041971,0.0970002638730297
214,mp-5450,K4Zr2F12,5.5362,0.0,5.5622,0.7071067811865476,1.0,0.0,1.0,1.3587965066597714,d,Zr,0.046213;0.953787;0.25,0.432677174194022,2.446476905674701,p,F,0.381224;0.999582;0.223538,0.10941827376968527
215,mp-558512,Na24La8V16O64,,,,,,,,,,,,,,,,,
216,mp-560028,U1Te6O6F30,2.2523,0.0,2.2523,0.7071067811865476,1.0,0.2757830136460292,2.0,2.3226989001178,f,U,0.0;0.0;0.0,0.5831512078077267,2.9716804178072,p,O,0.107465;0.107465;0.127173,0.11658961421028792
217,mp-683791,Mn4In2C20Cl2O20,,,,,,,,3.8278027710575024,p,C,0.565521;0.821768;0.637989,0.042203472542729485,2.40140958198501,d,Mn,0.244955;0.722665;0.075327,0.24554387568555755
218,mp-683668,Mn4In2C20Br2O20,,,,,,,,3.4294552154533617,s,In,0.843618;0.999898;0.846866,0.12783850549632392,2.6764898308467524,d,Mn,0.758869;0.758844;0.593684,0.18073598947233874
219,mp-683652,Mn4In2C20I2O20,,,,,,,,3.391925323146121,s,In,0.160353;0.999554;0.157226,0.12761513048869325,3.3088509643665422,d,Mn,0.249184;0.718205;0.070027,0.10210210210210208
220,mp-18033,Na4Cu2Si8O20,,,,,,,,,,,,,,,,,
221,mp-30972,Na4Sb8O14,3.0649,0.0,3.0946,0.5303300858899106,2.0,0.8100280652729812,2.0,3.6563532420207774,p,Sb,0.598088;0.117031;0.182709,0.06426624436981339,3.3699042229609155,p,O,0.98282;0.613543;0.031076,0.06298220038757886
222,mp-20606,Tb6In10S24,,,,,,,,3.807604616271469,s,In,0.25;0.647327;0.667664,0.07236195165796791,3.561466369679147,p,S,0.25;0.722994;0.386486,0.0609755999692583
223,mp-24347,Be4Co2H40N4O12F16,,,,,,,,2.904026915507827,s,Co,0.5;0.0;0.5,0.05539159350025176,1.320384925631292,d,Co,0.0;0.0;0.0,0.4448050512116081
224,mp-24390,Ca4P4H4O16,5.4391,1.0,5.4391,0.0,1.0,0.0,1.0,3.704127094231099,d,Ca,0.441015;0.290179;0.729922,0.0918591687249444,2.7833517404708874,p,O,0.788966;0.277168;0.649944,0.09223986226036604
225,mp-230,Sb8O16,1.8897000000000004,0.0,1.8984000000000003,0.0,1.0,0.25,1.0,3.486068945419386,s,Sb,0.501117;0.867012;0.747083,0.0823155759962132,3.273137867632945,p,O,0.160731;0.318199;0.592492,0.04902232698000079
226,mp-720835,Mg10H20C8O36,,,,,,,,4.112731444086277,p,C,0.667276;0.763587;0.473881,0.0849304952192774,3.1381993047012733,p,O,0.122763;0.214102;0.985551,0.09044970473025644
227,mp-1197377,Ca72P48O192,,,,,,,,,,,,,,,,,
228,mp-6481,Na4Zn2Si6O16,3.9475,1.0,3.9475,0.0,1.0,0.0,1.0,3.69112013501102,s,Zn,0.502111;0.963114;0.388997,0.08347626898675226,2.7668364177723936,p,O,0.985417;0.940918;0.355368,0.1395520082888188
229,mp-27466,Li12Te36,,,,,,,,4.088053485083907,p,Te,0.521822;0.521822;0.75,0.035537557688003964,3.87492941848824,p,Te,0.5;0.0;0.0,0.03942488719173834
230,mp-540554,Na8H40S8O32,,,,,,,,3.7181804188580423,p,S,0.566495;0.097714;0.388859,0.061741305915817474,2.789096316395953,p,S,0.566495;0.097714;0.388859,0.15642144750041018
231,mp-18641,Na3Mn3Cr3F18,2.2911,0.0,2.3383,0.4714045160769865,3.0,0.6871842677024684,3.0,2.148494041280592,d,Cr,0.0;0.0;0.0,0.2749004038648423,2.1971285890904912,d,Mn,0.299197;0.299197;0.5,0.2652739559987901
232,mp-555156,Mn2Cr2F10,2.419,0.0,2.451,0.3443903473692679,2.0,0.7071067811865476,1.0,1.442054196076325,d,Cr,0.0;0.0;0.5,0.42592965207835537,2.097764689751415,d,Mn,0.466848;0.533152;0.75,0.3132632014064745
233,mp-720843,H40S4N8O16,1.2048,0.0,1.2094,0.0,1.0,0.7071067811865476,1.0,2.7699475550359094,p,S,0.608388;0.210638;0.522667,0.10925396257988236,2.6806053852091773,p,O,0.456867;0.690457;0.716002,0.17179512944833522
234,mp-27480,Sn4O2F4,2.6571,0.0,2.7677,0.2678310617841986,2.0,0.0,1.0,2.4879143742940744,p,Sn,0.297272;0.702728;0.5,0.2095357987651428,2.6197015022823784,p,O,0.39204;0.39204;0.694456,0.1262100557355899
235,mp-27482,Ag8P4S14,1.6556000000000002,0.0,1.8857000000000004,0.7071067811865476,1.0,0.0,1.0,3.6711245750920884,p,S,0.005246;0.994754;0.25,0.08145819704768371,3.2359994293708922,p,S,0.637617;0.351961;0.597424,0.058356956641823374
236,mp-4044,Er4Ag4Se8,1.2801,1.0,1.2801,0.0,1.0,0.0,1.0,2.7013299244481344,d,Er,0.22152;0.292801;0.127686,0.17243896962404748,2.960403748755803,p,Se,0.722821;0.08856;0.226064,0.08040811980424843
237,mp-6633,Na4C4S4N4,4.1826,0.0,4.2683,0.08333333,2.0,0.45833333,2.0,2.7659915787725784,p,C,0.25;0.869142;0.116472,0.11705054349702433,2.0871561223804136,p,S,0.25;0.105238;0.184473,0.17404930382247216
238,mp-23993,H16C4S4N8,4.332,0.0,4.4,0.0,1.0,0.5,1.0,3.0561997669654755,p,C,0.820942;0.109124;0.887232,0.11467740990126153,2.2848163980533465,p,S,0.981699;0.024321;0.807356,0.16565895818782425
239,mp-13654,Y6Sb8Au6,0.5752000000000006,0.0,0.7595999999999998,0.27777778,12.0,0.0,1.0,3.657248463255149,d,Y,0.125;0.875;0.25,0.06694482413726273,3.5069947424283257,p,Sb,0.5;0.0;0.177578,0.05166108334372032
240,mp-706366,K12H12S12N4O46,,,,,,,,4.18697182123842,p,O,0.847918;0.865738;0.492185,0.0485447047011795,3.895327648477077,p,O,0.996512;0.651222;0.66644,0.03270146129830514
241,mp-696166,Ca4H16Cl8O8,,,,,,,,3.912022754474936,d,Ca,0.0;0.782405;0.75,0.07058288929769163,2.584580839361036,p,Cl,0.718963;0.551076;0.635144,0.1077431508101365
242,mp-1181396,Fe2P6O22,1.5453,0.0,1.5726,0.7071067811865476,1.0,0.0,1.0,1.83328945020092,d,Fe,0.5;0.0;0.0,0.401171743630394,2.3013486465746777,p,O,0.699268;0.300732;0.25,0.27203723563987864
243,mp-4180,Ca8Si4O16,4.6781,1.0,4.6781,0.0,1.0,0.0,1.0,3.8068928082052453,d,Ca,0.341084;0.204475;0.569026,0.06770917056417626,2.769925959039025,p,O,0.512632;0.774852;0.944055,0.12514142848410256
244,mp-557398,Ca8Fe8Sb8As16O56,,,,,,,,,,,,,,,,,
245,mp-27493,Sn12P8O32,,,,,,,,3.995530457631185,p,Sn,0.120397;0.142729;0.036484,0.05827965889867304,4.038333499399187,s,Sn,0.620397;0.857271;0.463516,0.037879928744449794
246,mp-558828,K3Nb3B2O12,2.3447,0.0,2.3572,0.5,1.0,0.0,1.0,1.7950491747541453,d,Nb,0.247149;0.0;0.020111,0.2854199371127845,2.6190681386323456,p,O,0.504428;0.188057;0.981784,0.0903550374791192
247,mp-1204297,K16Bi8Br40O16,,,,,,,,,,,,,,,,,
248,mp-720849,Na8H24Pt4C16N16O12,,,,,,,,3.5093287605086863,p,Pt,0.2479;0.487071;0.51685,0.09651113078967884,1.2909456050202903,d,Pt,0.2479;0.487071;0.51685,0.4204910844782229
249,mp-3858,Na4Ta4O12,2.5926,1.0,2.5926,0.0,1.0,0.0,1.0,1.7495580440357188,d,Ta,0.5;0.0;0.5,0.23145435085828786,2.586987295628864,p,O,0.7851;0.215468;0.969055,0.08278051006179978
250,mp-1788,As8O20,1.426,1.0,1.426,0.0,1.0,0.0,1.0,3.745742722091536,s,As,0.876305;0.653205;0.097641,0.061249604180554064,2.6602352212175933,p,O,0.397571;0.18479;0.546249,0.143130657388266
251,mp-720855,Co4H68S8N20Cl4O16,,,,,,,,2.678428116188896,d,Co,0.25;0.254447;0.164696,0.17901919449683765,3.6058853314642896,p,S,0.25;0.030644;0.702733,0.07454475156523169
252,mp-1413,P4Ru2,0.4791999999999996,0.0,1.2558000000000007,0.7203733755154353,2.0,0.22477064,2.0,1.5969515646941923,d,Ru,0.5;0.5;0.5,0.3692052264266616,1.7351939626895012,d,Ru,0.5;0.5;0.5,0.3383058264717492
253,mp-2319,P4Os2,0.8123000000000005,0.0,1.0710000000000006,0.0,1.0,0.15909091,2.0,1.8334219128681537,d,Os,0.5;0.5;0.5,0.31530130649658306,1.4982918966527734,d,Os,0.0;0.0;0.0,0.3904042295690408
254,mp-766,As4Ru2,0.4556000000000005,0.0,1.0825999999999991,0.7264831580214979,2.0,0.26190476,2.0,1.6090147097941652,d,Ru,0.5;0.5;0.5,0.3996641989553692,1.7394775226720316,d,Ru,0.5;0.5;0.5,0.3481705306776735
